Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.6.1.13	ADP-ribose diphosphatase	858.915	0.08589149637537889
5.1.3.9	N-acylglucosamine-6-phosphate 2-epimerase	856.594	0.08565939638517352
2.7.4.6	Nucleoside-diphosphate kinase	855.928	0.08559279638798403
2.9.1.1	L-seryl-tRNA(Sec) selenium transferase	851.797	0.08517969640541685
4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase	848.1	0.08480999642101819
3.1.3.48	Protein-tyrosine-phosphatase	847.553	0.08475529642332653
2.7.11.1	Non-specific serine/threonine protein kinase	841.255	0.0841254964499041
2.7.2.8	Acetylglutamate kinase	834.655	0.08346549647775608
2.3.3.16	Citrate synthase (unknown stereospecificity)	833.347	0.08333469648327584
3.4.14.11	Xaa-Pro dipeptidyl-peptidase	832.488	0.08324879648690083
1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	831.081	0.08310809649283837
3.2.1.22	Alpha-galactosidase	812.698	0.08126979657041462
5.1.3.4	L-ribulose-5-phosphate 4-epimerase	810.055	0.08100549658156807
7.3.2.2	ABC-type phosphonate transporter	805.323	0.08053229660153711
2.8.4.4	[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase	804.449	0.0804448966052254
3.4.11.10	Bacterial leucyl aminopeptidase	802.296	0.08022959661431107
1.3.5.2	Dihydroorotate dehydrogenase (quinone)	795.71	0.07957099664210397
3.1.3.3	Phosphoserine phosphatase	793.974	0.0793973966494299
3.6.1.31	Phosphoribosyl-ATP diphosphatase	789.468	0.0789467966684452
2.7.1.191	Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase	784.937	0.07849369668756603
2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase	783.349	0.0783348966942674
2.2.1.9	synthase	783.337	0.07833369669431803
2.8.1.8	Lipoyl synthase	777.101	0.07771009672063395
3.5.4.19	Phosphoribosyl-AMP cyclohydrolase	772.815	0.07728149673872088
1.2.2.1	Formate dehydrogenase (cytochrome)	764.284	0.0764283967747217
2.5.1.61	Hydroxymethylbilane synthase	755.99	0.07559899680972237
4.2.1.70	Pseudouridylate synthase	754.774	0.0754773968148539
5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase	750.687	0.07506869683210103
4.2.1.19	Imidazoleglycerol-phosphate dehydratase	743.462	0.07434619686259053
3.6.3.2	Transferred entry 7.2.2.14	734.708	0.0734707968995324
2.3.1.n2	Transferred entry 2.3.1.274	731.424	0.07314239691339088
2.3.1.266	[Ribosomal protein S18]-alanine N-acetyltransferase	728.801	0.07288009692445994
4.1.1.19	Arginine decarboxylase	727.793	0.0727792969287137
2.4.1.21	Starch synthase	724.492	0.07244919694264391
2.7.1.50	Hydroxyethylthiazole kinase	720.616	0.07206159695900063
2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	720.2	0.07201999696075616
1.7.2.2	Nitrite reductase (cytochrome  ammonia-forming)	720.136	0.07201359696102624
2.6.1.9	Histidinol-phosphate transaminase	717.316	0.07173159697292665
7.1.1.1	Proton-translocating NAD(P)(+) transhydrogenase	716.178	0.07161779697772899
3.2.1.86	6-phospho-beta-glucosidase	715.99	0.07159899697852236
2.4.2.53	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	713.085	0.07130849699078147
2.7.1.107	Diacylglycerol kinase (ATP)	710.749	0.07107489700063938
3.5.4.25	GTP cyclohydrolase II	705.21	0.07052099702401396
2.7.4.16	Thiamine-phosphate kinase	703.443	0.07034429703147069
2.6.1.1	Aspartate transaminase	701.938	0.07019379703782179
3.5.1.1	Asparaginase	700.003	0.07000029704598751
3.1.3.2	Acid phosphatase	697.936	0.06979359705471025
2.8.1.10	Thiazole synthase	697.396	0.06973959705698903
3.5.2.7	Imidazolonepropionase	695.869	0.06958689706343298
4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	694.865	0.06948649706766985
3.5.3.6	Arginine deiminase	688.284	0.06882839709544167
2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	684.862	0.0684861971098825
1.1.1.60	2-hydroxy-3-oxopropionate reductase	683.697	0.06836969711479882
1.2.1.70	Glutamyl-tRNA reductase	680.086	0.06800859713003723
2.7.9.3	Selenide, water dikinase	677.865	0.06778649713940986
1.6.5.5	NADPH:quinone reductase	676.319	0.06763189714593397
4.1.1.70	Transferred entry 7.2.4.5	672.765	0.06727649716093184
2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	668.71	0.06687099717804396
1.3.8.1	Short-chain acyl-CoA dehydrogenase	666.411	0.06664109718774572
3.2.1.1	Alpha-amylase	647.302	0.0647301972683857
2.7.1.2	Glucokinase	639.74	0.06397399730029733
5.1.3.3	Aldose 1-epimerase	636.577	0.06365769731364519
5.1.3.15	Glucose-6-phosphate 1-epimerase	633.913	0.06339129732488728
3.2.2.23	DNA-formamidopyrimidine glycosylase	627.353	0.06273529735257048
1.1.1.193	5-amino-6-(5-phosphoribosylamino)uracil reductase	625.337	0.062533697361078
3.5.4.26	Diaminohydroxyphosphoribosylaminopyrimidine deaminase	625.337	0.062533697361078
2.5.1.9	Riboflavin synthase	623.377	0.062337697369349195
6.3.2.7	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	620.339	0.06203389738216956
2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	615.981	0.06159809740056032
2.5.1.141	Heme o synthase	613.308	0.06133079741184038
1.3.99.1	Deleted entry	613.06	0.06130599741288693
4.2.1.1	Carbonic anhydrase	613.014	0.061301397413081056
1.1.1.17	Mannitol-1-phosphate 5-dehydrogenase	609.846	0.060984597426450016
3.1.21.2	Deoxyribonuclease IV	609.539	0.060953897427745554
4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	609.493	0.06094929742793968
6.3.4.15	Biotin--[biotin carboxyl-carrier protein] ligase	608.671	0.06086709743140852
1.6.5.3	Transferred entry 7.1.1.2	604.649	0.060464897448381356
4.1.2.50	6-carboxytetrahydropterin synthase	600.371	0.060037097466434514
6.3.1.19	Prokaryotic ubiquitin-like protein ligase	599.366	0.05993659747067561
3.6.3.40	Transferred entry 7.5.2.4	594.262	0.059426197492214484
1.6.5.2	NAD(P)H dehydrogenase (quinone)	593.207	0.05932069749666659
1.3.1.12	Prephenate dehydrogenase	592.934	0.05929339749781865
2.3.1.181	Lipoyl(octanoyl) transferase	592.471	0.059247097499772514
2.5.1.55	3-deoxy-8-phosphooctulonate synthase	589.514	0.05895139751225105
1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	589.411	0.058941097512685704
1.4.3.16	L-aspartate oxidase	589.054	0.05890539751419225
3.2.1.17	Lysozyme	587.527	0.05875269752063619
3.4.11.7	Glutamyl aminopeptidase	586.256	0.0586255975259998
3.6.5.3	Protein-synthesizing GTPase	584.688	0.058468797532616766
1.4.1.13	Glutamate synthase (NADPH)	580.543	0.058054297550108665
6.3.2.17	Tetrahydrofolate synthase	579.045	0.05790449755643022
1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase	577.024	0.057702397564958846
5.3.1.4	L-arabinose isomerase	576.854	0.057685397565676255
5.3.1.16	isomerase	575.665	0.05756649757069383
2.4.99.16	Starch synthase (maltosyl-transferring)	573.823	0.05738229757846706
4.2.1.32	L(+)-tartrate dehydratase	573.627	0.05736269757929418
4.2.1.49	Urocanate hydratase	573.586	0.05735859757946721
1.2.1.10	Acetaldehyde dehydrogenase (acetylating)	573.384	0.05733839758031965
5.3.1.14	L-rhamnose isomerase	571.02	0.05710199759029573
3.6.3.21	Transferred entry 7.4.2.1	570.979	0.05709789759046875
2.3.1.54	Formate C-acetyltransferase	568.851	0.05688509759944891
6.3.5.1	NAD(+) synthase (glutamine-hydrolyzing)	568.619	0.056861897600427945
3.6.1.7	Acylphosphatase	568.335	0.05683349760162643
2.7.1.121	Phosphoenolpyruvate--glycerone phosphotransferase	567.632	0.05676319760459308
4.1.1.11	Aspartate 1-decarboxylase	565.105	0.05651049761525703
4.2.3.3	Methylglyoxal synthase	562.514	0.056251397626191045
1.3.3.4	Protoporphyrinogen oxidase	561.286	0.056128597631373206
3.1.3.18	Phosphoglycolate phosphatase	558.29	0.055828997644016325
1.1.1.23	Histidinol dehydrogenase	556.63	0.05566299765102153
1.11.1.1	NADH peroxidase	554.165	0.055416497661423814
7.1.3.1	H(+)-exporting diphosphatase	553.251	0.0553250976652809
2.7.9.2	Pyruvate, water dikinase	553.018	0.05530179766626417
2.5.1.10	(2E,6E)-farnesyl diphosphate synthase	544.355	0.05443549770282202
2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	543.194	0.054319397707721435
3.4.13.9	Xaa-Pro dipeptidase	539.265	0.05392649772430182
2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	538.871	0.05388709772596449
3.2.1.41	Pullulanase	534.933	0.05349329774258285
2.7.7.49	RNA-directed DNA polymerase	532.052	0.05320519775474068
4.1.1.65	Phosphatidylserine decarboxylase	527.085	0.05270849777570142
2.4.1.182	Lipid-A-disaccharide synthase	526.625	0.05266249777764262
3.4.13.22	D-Ala-D-Ala dipeptidase	519.757	0.05197569780662557
1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	518.565	0.05185649781165583
3.2.1.21	Beta-glucosidase	517.783	0.05177829781495586
4.4.1.5	Lactoylglutathione lyase	516.496	0.051649597820387
1.4.3.5	Pyridoxal 5'-phosphate synthase	513.868	0.05138679783147716
2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	513.735	0.05137349783203842
1.13.12.16	Nitronate monooxygenase	513.622	0.05136219783251527
4.1.3.6	Citrate (pro-3S)-lyase	509.415	0.050941497850268816
4.1.1.37	Uroporphyrinogen decarboxylase	503.806	0.05038059787393879
2.8.3.9	Butyrate--acetoacetate CoA-transferase	500.199	0.05001989788916033
2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating)	496.197	0.04961969790604877
4.2.1.55	3-hydroxybutyryl-CoA dehydratase	495.373	0.049537297909526046
1.7.1.7	GMP reductase	494.853	0.04948529791172045
3.5.4.1	Cytosine deaminase	488.282	0.04882819793945006
4.1.1.5	Acetolactate decarboxylase	487.033	0.04870329794472085
2.4.2.2	Pyrimidine-nucleoside phosphorylase	486.533	0.04865329794683085
3.1.2.6	Hydroxyacylglutathione hydrolase	485.365	0.04853649795175981
1.21.4.2	Glycine reductase	482.483	0.04824829796392185
5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	482.293	0.048229297964723646
2.5.1.16	Spermidine synthase	482.144	0.04821439796535243
1.3.5.1	Succinate dehydrogenase (quinone)	480.811	0.04808109797097769
2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase	480.192	0.04801919797358987
2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase	472.871	0.04728709800448448
2.7.1.35	Pyridoxal kinase	469.05	0.04690499802060911
1.2.1.8	Betaine-aldehyde dehydrogenase	467.322	0.04673219802790126
2.3.1.1	Amino-acid N-acetyltransferase	465.197	0.04651969803686876
2.3.1.35	Glutamate N-acetyltransferase	465.197	0.04651969803686876
3.4.21.105	Rhomboid protease	461.883	0.04618829805085384
2.7.1.17	Xylulokinase	445.99	0.0445989981179223
4.1.99.22	GTP 3',8-cyclase	444.907	0.04449069812249256
2.7.1.95	Kanamycin kinase	444.36	0.0444359981248009
1.3.1.14	Dihydroorotate dehydrogenase (NAD(+))	444.303	0.04443029812504144
5.3.1.27	6-phospho-3-hexuloisomerase	443.043	0.04430429813035864
3.2.1.52	Beta-N-acetylhexosaminidase	442.754	0.04427539813157822
1.11.1.6	Catalase	441.949	0.04419489813497532
6.1.1.18	Glutamine--tRNA ligase	441.6	0.044159998136448095
6.3.3.3	Dethiobiotin synthase	440.785	0.0440784981398874
1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase	436.82	0.043681998156619696
1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	435.468	0.04354679816232514
7.2.4.2	Oxaloacetate decarboxylase (Na(+) extruding)	433.824	0.04338239816926282
2.8.1.12	Molybdopterin synthase	432.079	0.043207898176626715
1.8.1.7	Glutathione-disulfide reductase	431.729	0.043172898178103714
2.7.4.7	Phosphooxymethylpyrimidine kinase	427.622	0.04276219819543526
1.1.1.95	Phosphoglycerate dehydrogenase	425.585	0.042558498204031396
1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH)	423.752	0.042375198211766656
1.7.99.1	Hydroxylamine reductase	420.656	0.042065598224831774
2.7.7.13	Mannose-1-phosphate guanylyltransferase	418.927	0.041892698232128156
1.3.1.43	Arogenate dehydrogenase	416.288	0.04162879824326473
3.4.13.18	Cytosol nonspecific dipeptidase	415.212	0.04152119824780545
1.3.1.76	Precorrin-2 dehydrogenase	413.274	0.04132739825598381
2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	411.865	0.04118649826192979
1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	411.047	0.04110469826538175
3.2.1.26	Beta-fructofuranosidase	409.831	0.040983098270513274
4.3.99.3	7-carboxy-7-deazaguanine synthase	408.614	0.040861398275649004
3.5.4.3	Guanine deaminase	402.84	0.040283998300015285
2.4.1.57	Transferred entry 2.4.1.345	402.432	0.040243198301737046
1.16.1.1	Mercury(II) reductase	398.327	0.039832698319060146
3.6.3.28	Transferred entry 7.3.2.2	398.013	0.039801298320385224
2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	397.317	0.03973169832332235
3.1.11.5	Exodeoxyribonuclease V	396.941	0.03969409832490906
3.5.1.115	Mycothiol S-conjugate amidase	394.698	0.03946979833437453
2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase	387.662	0.038766198364066445
2.1.2.5	Glutamate formimidoyltransferase	385.86	0.038585998371670885
1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring)	385.431	0.038543098373481265
3.2.1.93	Alpha,alpha-phosphotrehalase	385.343	0.03853429837385263
3.4.22.40	Bleomycin hydrolase	384.44	0.03844399837766328
2.1.1.13	Methionine synthase	383.858	0.038385798380119324
1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	382.729	0.0382728983848837
1.5.1.7	Saccharopine dehydrogenase (NAD(+), L-lysine-forming)	381.987	0.03819869838801494
1.10.2.2	Transferred entry 7.1.1.8	377.852	0.03778519840546464
1.2.1.3	Aldehyde dehydrogenase (NAD(+))	376.604	0.037660398410731204
2.7.7.61	Citrate lyase holo-[acyl-carrier protein] synthase	375.9	0.03758999841370208
3.4.13.21	Dipeptidase E	373.458	0.03734579842400732
3.2.1.8	Endo-1,4-beta-xylanase	372.583	0.03725829842769983
3.5.1.19	Nicotinamidase	370.04	0.03700399843843129
4.1.99.1	Tryptophanase	369.867	0.036986698439161345
1.1.5.4	Malate dehydrogenase (quinone)	369.32	0.03693199844146968
2.3.1.122	Trehalose O-mycolyltransferase	369.205	0.03692049844195498
5.4.99.28	tRNA pseudouridine(32) synthase	366.182	0.03661819845471204
6.4.1.3	Propionyl-CoA carboxylase	357.712	0.03577119849045544
2.3.1.29	Glycine C-acetyltransferase	356.186	0.03561859849689516
3.2.2.20	DNA-3-methyladenine glycosylase I	356.143	0.03561429849707662
2.7.14.1	Protein arginine kinase	356.102	0.03561019849724963
1.12.7.2	Ferredoxin hydrogenase	355.947	0.03559469849790374
2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase	351.179	0.035117898518024694
1.7.1.13	PreQ(1) synthase	351.03	0.03510299851865348
4.2.1.75	Uroporphyrinogen-III synthase	349.938	0.03499379852326172
3.6.3.42	Transferred entry 7.5.2.3	349.6	0.03495999852468808
3.4.14.12	Xaa-Xaa-Pro tripeptidyl-peptidase	344.849	0.03448489854473729
1.13.11.6	3-hydroxyanthranilate 3,4-dioxygenase	344.8	0.034479998544944074
4.2.1.17	Enoyl-CoA hydratase	342.78	0.03427799855346847
4.1.1.83	4-hydroxyphenylacetate decarboxylase	339.751	0.033975098566250854
3.4.25.2	HslU--HslV peptidase	337.404	0.03374039857615519
1.3.99.2	Transferred entry 1.3.8.1	336.519	0.03365189857988989
3.5.2.9	5-oxoprolinase (ATP-hydrolyzing)	335.052	0.033505198586080635
4.1.1.33	Diphosphomevalonate decarboxylase	333.845	0.03338449859117418
2.3.3.10	Hydroxymethylglutaryl-CoA synthase	333.659	0.0333658985919591
2.7.1.31	Glycerate 3-kinase	332.667	0.03326669859614533
1.2.1.2	Transferred entry 1.17.1.9	331.472	0.033147198601188234
1.4.3.19	Glycine oxidase	329.873	0.03298729860793601
1.3.3.3	Coproporphyrinogen oxidase	329.458	0.03294579860968732
3.1.3.1	Alkaline phosphatase	329.43	0.03294299860980547
2.3.2.3	Lysyltransferase	328.569	0.03285689861343889
3.5.2.6	Beta-lactamase	327.924	0.03279239861616079
2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	325.828	0.03258279862500591
5.1.1.7	Diaminopimelate epimerase	321.177	0.03211769864463314
3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	320.051	0.032005098649384854
3.5.1.47	N-acetyldiaminopimelate deacetylase	319.133	0.031913298653258815
2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase	317.639	0.03176389865956349
2.1.1.217	tRNA (adenine(22)-N(1))-methyltransferase	315.357	0.031535698669193535
3.1.21.4	Type II site-specific deoxyribonuclease	314.612	0.03146119867233743
2.6.1.11	Acetylornithine transaminase	312.3	0.03122999868209407
1.17.7.1	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin)	310.778	0.03107779868851691
3.1.3.27	Phosphatidylglycerophosphatase	308.561	0.03085609869787265
3.2.1.89	Arabinogalactan endo-beta-1,4-galactanase	308.303	0.030830298698961412
2.6.1.62	Adenosylmethionine--8-amino-7-oxononanoate transaminase	307.999	0.030799898700244292
3.4.19.3	Pyroglutamyl-peptidase I	306.274	0.030627398707523786
6.3.4.20	7-cyano-7-deazaguanine synthase	304.147	0.030414698716499725
3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase	302.844	0.03028439872199839
2.5.1.90	All-trans-octaprenyl-diphosphate synthase	298.823	0.029882298738967004
1.3.99.3	Transferred entry 1.3.8.7, 1.3.8.8 and 1.3.8.9	296.11	0.029610998750415864
2.3.1.89	Tetrahydrodipicolinate N-acetyltransferase	293.182	0.029318198762772026
6.2.1.22	[Citrate (pro-3S)-lyase] ligase	288.569	0.028856898782238884
3.1.3.7	3'(2'),5'-bisphosphate nucleotidase	288.292	0.028829198783407818
2.5.1.17	Corrinoid adenosyltransferase	285.186	0.028518598796515138
2.8.3.10	Citrate CoA-transferase	285.127	0.028512698796764126
2.4.2.52	Triphosphoribosyl-dephospho-CoA synthase	283.31	0.028330998804431864
3.6.3.5	Transferred entry 7.2.2.12	281.091	0.02810909881379604
3.4.13.3	Transferred entry 3.4.13.18 and 3.4.13.20	280.567	0.028056698816007326
2.1.1.189	23S rRNA (uracil(747)-C(5))-methyltransferase	280.303	0.028030298817121404
4.1.3.30	Methylisocitrate lyase	279.237	0.02792369882161992
2.8.1.1	Thiosulfate sulfurtransferase	279.059	0.027905898822371086
3.6.1.54	UDP-2,3-diacylglucosamine diphosphatase	278.446	0.027844598824957944
2.7.1.12	Gluconokinase	276.539	0.02765389883300548
2.3.2.6	Lysine/arginine leucyltransferase	274.938	0.0274937988397617
3.6.1.11	Exopolyphosphatase	274.741	0.02747409884059304
2.4.1.187	mannosaminyltransferase	273.626	0.027362598845298337
3.6.1.55	8-oxo-dGTP diphosphatase	273.433	0.0273432988461128
2.4.1.7	Sucrose phosphorylase	273.315	0.02733149884661076
1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific)	272.654	0.02726539884940018
3.6.1.19	Transferred entry 3.6.1.9	270.127	0.027012698860064122
6.2.1.3	Long-chain-fatty-acid--CoA ligase	267.954	0.02679539886923418
2.1.1.74	(NAD(P)H-oxidizing)	266.238	0.026623798876475698
5.4.99.9	UDP-galactopyranose mutase	265.071	0.026507098881400442
3.6.3.27	Transferred entry 7.3.2.1	263.566	0.026356598887751534
1.14.16.1	Phenylalanine 4-monooxygenase	259.39	0.025938998905374256
2.8.3.5	3-oxoacid CoA-transferase	258.845	0.02588449890767416
2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	257.112	0.025711198914987417
4.3.2.3	Ureidoglycolate lyase	256.4	0.025639998917992058
3.1.1.31	6-phosphogluconolactonase	250.049	0.025004898944793276
3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate diphosphatase	249.919	0.02499189894534188
1.1.5.3	Glycerol-3-phosphate dehydrogenase	249.733	0.024973298946126796
1.1.99.1	Choline dehydrogenase	249.362	0.024936198947692414
2.6.1.85	Aminodeoxychorismate synthase	248.781	0.024878098950144235
3.6.1.17	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)	247.87	0.024786998953988656
5.4.2.7	Phosphopentomutase	243.238	0.024323798973535694
1.14.13.9	Kynurenine 3-monooxygenase	238.703	0.023870298992673393
6.2.1.25	Benzoate--CoA ligase	235.669	0.023566899005476875
2.8.3.12	Glutaconate CoA-transferase	235.625	0.023562499005662554
3.4.11.2	Membrane alanyl aminopeptidase	234.623	0.02346229900989099
6.3.1.13	ligase	234.329	0.023432899011131672
3.4.25.1	Proteasome endopeptidase complex	233.026	0.023302599016630333
6.2.1.14	6-carboxyhexanoate--CoA ligase	232.522	0.023252199018757212
2.7.1.130	Tetraacyldisaccharide 4'-kinase	230.341	0.02303409902796103
4.2.1.47	GDP-mannose 4,6-dehydratase	230.181	0.023018099028636232
2.4.2.4	Thymidine phosphorylase	230.038	0.023003799029239692
2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	229.884	0.02298839902988957
5.4.99.22	23S rRNA pseudouridine(2605) synthase	229.517	0.02295169903143831
2.7.7.42	[Glutamine synthetase] adenylyltransferase	228.252	0.022825199036776614
2.7.7.89	[Glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	228.252	0.022825199036776614
2.7.7.39	Glycerol-3-phosphate cytidylyltransferase	227.392	0.02273919904040581
4.4.1.11	Methionine gamma-lyase	224.167	0.02241669905401531
2.7.7.77	Molybdenum cofactor guanylyltransferase	222.469	0.02224689906118087
3.1.3.15	Histidinol-phosphatase	221.773	0.02217729906411799
6.2.1.26	o-succinylbenzoate--CoA ligase	221.491	0.022149099065308032
1.1.1.6	Glycerol dehydrogenase	221.455	0.02214549906545995
4.1.3.1	Isocitrate lyase	220.986	0.022098599067439127
3.5.1.10	Formyltetrahydrofolate deformylase	220.89	0.02208899906784425
6.3.2.12	Dihydrofolate synthase	220.476	0.022047599069591327
3.2.1.141	4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase	220.254	0.022025399070528168
2.8.3.8	Acetate CoA-transferase	220.034	0.02200339907145657
2.1.1.156	Glycine/sarcosine N-methyltransferase	219.651	0.02196509907307283
1.15.1.2	Superoxide reductase	218.923	0.021892299076144987
3.4.24.84	Ste24 endopeptidase	213.706	0.021370599098160727
2.3.3.9	Malate synthase	213.128	0.021312799100599886
3.6.3.20	Transferred entry 7.6.2.10	212.635	0.021263499102680345
3.5.3.8	Formimidoylglutamase	212.524	0.021252399103148766
4.2.1.79	2-methylcitrate dehydratase	210.119	0.021011899113297865
6.3.2.3	Glutathione synthase	210.002	0.021000199113791605
2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase	206.367	0.020636699129131304
1.4.1.4	Glutamate dehydrogenase (NADP(+))	205.246	0.020524599133861926
2.5.1.1	Dimethylallyltranstransferase	204.339	0.020433899137689466
2.5.1.29	Geranylgeranyl diphosphate synthase	204.339	0.020433899137689466
2.7.1.66	Undecaprenol kinase	204.071	0.020407099138820425
4.99.1.3	Sirohydrochlorin cobaltochelatase	202.142	0.020214199146960803
1.20.4.1	Arsenate reductase (glutaredoxin)	199.872	0.019987199156540205
1.2.7.1	Pyruvate synthase	199.28	0.019927999159038444
5.4.99.2	Methylmalonyl-CoA mutase	196.27	0.019626999171740645
2.6.99.2	Pyridoxine 5'-phosphate synthase	194.084	0.019408399180965562
2.7.1.25	Adenylyl-sulfate kinase	193.539	0.019353899183265463
2.7.1.170	Anhydro-N-acetylmuramic acid kinase	193.272	0.019327199184392203
1.3.5.4	Fumarate reductase (quinol)	193.064	0.01930639918526996
6.2.1.1	Acetate--CoA ligase	190.868	0.019086799194537082
2.7.2.2	Carbamate kinase	183.781	0.018378099224444222
6.1.1.13	D-alanine--poly(phosphoribitol) ligase	182.648	0.01826479922922548
3.4.11.5	Prolyl aminopeptidase	181.689	0.01816889923327246
2.3.1.47	8-amino-7-oxononanoate synthase	181.293	0.01812929923494358
3.4.21.83	Oligopeptidase B	179.089	0.01790889924424446
6.4.1.8	Acetophenone carboxylase	177.446	0.017744599251177922
4.6.1.1	Adenylate cyclase	175.386	0.01753859925987112
2.5.1.145	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	175.072	0.0175071992611962
2.7.1.16	Ribulokinase	173.164	0.017316399269247957
4.1.2.14	2-dehydro-3-deoxy-phosphogluconate aldolase	172.955	0.01729549927012994
4.1.3.16	4-hydroxy-2-oxoglutarate aldolase	172.955	0.01729549927012994
1.16.3.1	Ferroxidase	172.713	0.01727129927115118
1.1.1.28	D-lactate dehydrogenase	172.541	0.017254099271877016
1.21.4.3	Sarcosine reductase	172.08	0.01720799927382244
1.21.4.4	Betaine reductase	172.08	0.01720799927382244
3.4.21.107	Peptidase Do	172.025	0.01720249927405454
4.1.3.3	N-acetylneuraminate lyase	171.76	0.017175999275172837
3.1.3.16	Protein-serine/threonine phosphatase	171.55	0.01715499927605904
3.1.5.1	dGTPase	171.28	0.017127999277198436
1.11.1.21	Catalase peroxidase	169.639	0.01696389928412346
3.4.15.5	Peptidyl-dipeptidase Dcp	168.157	0.0168156992903775
3.8.1.2	(S)-2-haloacid dehalogenase	167.728	0.01677279929218788
5.4.4.2	Isochorismate synthase	166.976	0.016697599295361316
3.3.1.1	Adenosylhomocysteinase	166.724	0.016672399296424754
2.6.1.77	Taurine--pyruvate aminotransferase	165.977	0.016597699299577096
4.2.1.96	4a-hydroxytetrahydrobiopterin dehydratase	165.58	0.016557999301252437
4.99.1.2	Alkylmercury lyase	164.098	0.016409799307506478
3.7.1.3	Kynureninase	163.408	0.016340799310418274
6.3.2.49	L-alanine--L-anticapsin ligase	163.122	0.016312199311625197
2.7.7.80	Molybdopterin-synthase adenylyltransferase	162.407	0.016240699314642497
1.14.99.48	Heme oxygenase (staphylobilin-producing)	162.375	0.016237499314777536
2.7.1.92	5-dehydro-2-deoxygluconokinase	161.759	0.016175899317377052
1.2.1.4	Aldehyde dehydrogenase (NADP(+))	160.807	0.016080699321394495
2.6.1.45	Serine--glyoxylate transaminase	159.345	0.015934499327564137
4.1.3.39	4-hydroxy-2-oxovalerate aldolase	158.749	0.015874899330079253
1.5.3.1	Sarcosine oxidase	157.692	0.015769199334539796
2.3.1.274	Phosphate acyltransferase	156.689	0.015668899338772455
3.1.3.12	Trehalose-phosphatase	153.021	0.015302099354251412
4.3.1.12	Ornithine cyclodeaminase	152.632	0.015263199355892995
2.7.6.2	Thiamine diphosphokinase	150.727	0.015072699363932095
2.4.2.3	Uridine phosphorylase	150.482	0.015048199364965995
1.3.1.34	2,4-dienoyl-CoA reductase (NADPH)	148.574	0.014857399373017754
1.2.1.22	Lactaldehyde dehydrogenase	144.571	0.01445709938991041
3.2.1.135	Neopullulanase	144.56	0.014455999389956833
