Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF09586	Bacterial membrane protein YfhO	450.04	0.04500400059855326
PF00817	impB/mucB/samB family	449.688	0.04496880059808509
PF00037	4Fe-4S binding domain	447.341	0.044734100594963584
PF03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	446.228	0.044622800593483294
PF13167	GTP-binding GTPase N-terminal	445.922	0.044592200593076316
PF04011	LemA family	445.832	0.04458320059295662
PF02618	YceG-like family	444.867	0.044486700591673166
PF07681	DoxX	444.702	0.044470200591453714
PF01625	Peptide methionine sulfoxide reductase	443.615	0.044361500590008006
PF02673	Bacitracin resistance protein BacA	443.48	0.044348000589828455
PF00795	Carbon-nitrogen hydrolase	443.307	0.044330700589598364
PF00676	Dehydrogenase E1 component	443.003	0.04430030058919404
PF01820	D-ala D-ala ligase N-terminus	442.996	0.04429960058918473
PF12838	4Fe-4S dicluster domain	441.976	0.04419760058782813
PF00482	Type II secretion system (T2SS), protein F	441.971	0.04419710058782148
PF01316	Arginine repressor, DNA binding domain	440.451	0.044045100585799885
PF00591	Glycosyl transferase family, a/b domain	439.63	0.04396300058470795
PF12002	MgsA AAA+ ATPase C terminal	438.408	0.0438408005830827
PF03840	Preprotein translocase SecG subunit	438.244	0.043824400582864576
PF02699	Preprotein translocase subunit	437.639	0.04376390058205992
PF02734	DAK2 domain	437.156	0.04371560058141753
PF09190	DALR domain	436.085	0.043608500579993104
PF02817	e3 binding domain	435.488	0.0435488005791991
PF01632	Ribosomal protein L35	435.166	0.04351660057877083
PF16326	ABC transporter C-terminal domain	435.058	0.04350580057862719
PF01420	Type I restriction modification DNA specificity domain	434.364	0.04343640057770417
PF00258	Flavodoxin	433.81	0.04338100057696735
PF02033	Ribosome-binding factor A	433.722	0.04337220057685031
PF00923	Transaldolase/Fructose-6-phosphate aldolase	433.273	0.04332730057625314
PF01026	TatD related DNase	432.585	0.0432585005753381
PF00437	Type II/IV secretion system protein	432.333	0.04323330057500294
PF01040	UbiA prenyltransferase family	430.738	0.04307380057288159
PF03734	L,D-transpeptidase catalytic domain	430.037	0.043003700571949265
PF02541	Ppx/GppA phosphatase family	428.506	0.04285060056991303
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	428.264	0.04282640056959117
PF03652	Holliday junction resolvase	428.205	0.0428205005695127
PF08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	427.565	0.0427565005686615
PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	426.948	0.04269480056784089
PF00742	Homoserine dehydrogenase	425.715	0.042571500566201
PF01288	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	425.287	0.04252870056563176
PF03006	Haemolysin-III related	424.876	0.04248760056508513
PF01597	Glycine cleavage H-protein	424.257	0.04242570056426186
PF06574	FAD synthetase	423.666	0.042366600563475826
PF16193	AAA C-terminal domain	423.602	0.04236020056339071
PF03315	Serine dehydratase beta chain	423.251	0.04232510056292388
PF01464	Transglycosylase SLT domain	423.1	0.042310000562723056
PF02785	Biotin carboxylase C-terminal domain	422.978	0.04229780056256079
PF02562	PhoH-like protein	422.646	0.04226460056211923
PF03606	C4-dicarboxylate anaerobic carrier	422.446	0.04224460056185323
PF02224	Cytidylate kinase	422.019	0.042201900561285324
PF03668	P-loop ATPase protein family	421.332	0.04213320056037161
PF02863	Arginine repressor, C-terminal domain	421.125	0.0421125005600963
PF14437	MafB19-like deaminase	420.594	0.04205940055939007
PF00464	Serine hydroxymethyltransferase	419.596	0.041959600558062735
PF05343	M42 glutamyl aminopeptidase	419.466	0.04194660055788983
PF03447	Homoserine dehydrogenase, NAD binding domain	418.232	0.041823200556248614
PF02934	GatB/GatE catalytic domain	417.875	0.0417875005557738
PF03610	PTS system fructose IIA component	417.848	0.04178480055573789
PF03551	Transcriptional regulator PadR-like family	416.215	0.041621500553566
PF06257	Biofilm formation stimulator VEG	416.131	0.04161310055345428
PF01790	Prolipoprotein diacylglyceryl transferase	416.056	0.04160560055335453
PF16360	GTP-binding GTPase Middle Region	415.984	0.041598400553258766
PF00108	Thiolase, N-terminal domain	415.973	0.04159730055324414
PF01809	Putative membrane protein insertion efficiency factor	414.471	0.04144710055124648
PF01416	tRNA pseudouridine synthase	414.104	0.04141040055075837
PF10035	Uncharacterized protein conserved in bacteria (DUF2179)	413.614	0.04136140055010667
PF14602	Hexapeptide repeat of succinyl-transferase	413.132	0.041313200549465606
PF03458	UPF0126 domain	413.12	0.041312000549449654
PF02620	Large ribosomal RNA subunit accumulation protein YceD	412.307	0.04123070054836836
PF00719	Inorganic pyrophosphatase	412.148	0.04121480054815689
PF10385	RNA polymerase beta subunit external 1 domain	412.074	0.04120740054805847
PF04563	RNA polymerase beta subunit	411.949	0.041194900547892224
PF00154	recA bacterial DNA recombination protein	411.873	0.04118730054779114
PF01207	Dihydrouridine synthase (Dus)	411.602	0.041160200547430706
PF03009	Glycerophosphoryl diester phosphodiesterase family	410.946	0.04109460054655823
PF13603	Leucyl-tRNA synthetase, Domain 2	410.874	0.04108740054646247
PF01351	Ribonuclease HII	410.436	0.04104360054587993
PF02223	Thymidylate kinase	410.237	0.04102370054561526
PF14622	Ribonuclease-III-like	410.104	0.04101040054543837
PF02901	Pyruvate formate lyase-like	409.504	0.04095040054464037
PF06421	GTP-binding protein LepA C-terminus	409.142	0.04091420054415891
PF13338	Transcriptional regulator, AbiEi antitoxin	409.135	0.0409135005441496
PF07501	G5 domain	409.043	0.040904300544027244
PF05222	Alanine dehydrogenase/PNT, N-terminal domain	408.459	0.04084590054325052
PF13472	GDSL-like Lipase/Acylhydrolase family	408.021	0.04080210054266798
PF13183	4Fe-4S dicluster domain	407.752	0.040775200542310215
PF02447	GntP family permease	406.469	0.04064690054060382
PF02683	Cytochrome C biogenesis protein transmembrane region	406.436	0.04064360054055993
PF02580	D-Tyr-tRNA(Tyr) deacylase	405.718	0.04057180053960499
PF00768	D-alanyl-D-alanine carboxypeptidase	405.602	0.04056020053945071
PF11987	Translation-initiation factor 2	405.407	0.04054070053919136
PF10396	GTP-binding protein TrmE N-terminus	404.4	0.040440000537852044
PF05000	RNA polymerase Rpb1, domain 4	403.504	0.04035040053666037
PF06250	YhcG PDDEXK nuclease domain	403.265	0.0403265005363425
PF04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	403.242	0.040324200536311916
PF12229	Putative peptidoglycan binding domain	403.175	0.0403175005362228
PF01814	Hemerythrin HHE cation binding domain	403.159	0.040315900536201515
PF01180	Dihydroorotate dehydrogenase	402.876	0.04028760053582513
PF11799	impB/mucB/samB family C-terminal domain	402.433	0.04024330053523594
PF01210	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	402.303	0.04023030053506304
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	402.303	0.04023030053506304
PF02452	PemK-like, MazF-like toxin of type II toxin-antitoxin system	401.303	0.04013030053373304
PF07261	Replication initiation and membrane attachment	400.968	0.04009680053328749
PF13840	ACT domain	400.454	0.04004540053260387
PF02565	Recombination protein O C terminal	399.33	0.039933000531108945
PF00035	Double-stranded RNA binding motif	397.869	0.03978690052916582
PF00303	Thymidylate synthase	397.511	0.03975110052868968
PF01384	Phosphate transporter family	395.681	0.03956810052625578
PF02464	Competence-damaged protein	395.079	0.03950790052545512
PF14283	Domain of unknown function (DUF4366)	394.453	0.039445300524622535
PF09035	Excisionase from transposon Tn916	393.297	0.039329700523085064
PF00231	ATP synthase	392.098	0.03920980052149039
PF01262	Alanine dehydrogenase/PNT, C-terminal domain	391.959	0.03919590052130552
PF00690	Cation transporter/ATPase, N-terminus	391.06	0.039106000520109846
PF07497	Rho termination factor, RNA-binding domain	390.688	0.03906880051961508
PF02784	Pyridoxal-dependent decarboxylase, pyridoxal binding domain	390.679	0.03906790051960311
PF02616	Segregation and condensation protein ScpA	390.148	0.039014800518896886
PF00119	ATP synthase A chain	388.721	0.03887210051699898
PF02325	YGGT family	388.464	0.03884640051665717
PF02146	Sir2 family	388.294	0.038829400516431065
PF00834	Ribulose-phosphate 3 epimerase family	387.526	0.03875260051540963
PF01037	Lrp/AsnC ligand binding domain	386.555	0.0386555005141182
PF00689	Cation transporting ATPase, C-terminus	386.123	0.03861230051354363
PF01544	CorA-like Mg2+ transporter protein	385.634	0.03856340051289327
PF02525	Flavodoxin-like fold	385.491	0.03854910051270308
PF02637	GatB domain	385.241	0.038524100512370575
PF00766	Electron transfer flavoprotein FAD-binding domain	384.897	0.038489700511913055
PF04020	Mycobacterial 4 TMS phage holin, superfamily IV	384.321	0.03843210051114698
PF00289	Biotin carboxylase, N-terminal domain	384.285	0.0384285005110991
PF01641	SelR domain	382.628	0.03826280050889529
PF04452	RNA methyltransferase	382.597	0.03825970050885405
PF00763	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	382.466	0.038246600508679826
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	382.466	0.038246600508679826
PF02601	Exonuclease VII, large subunit	382.334	0.03823340050850427
PF09397	Ftsk gamma domain	382.02	0.03820200050808664
PF01386	Ribosomal L25p family	381.184	0.03811840050697477
PF14693	Ribosomal protein TL5, C-terminal domain	381.184	0.03811840050697477
PF00140	Sigma-70 factor, region 1.2	381.118	0.038111800506886985
PF02803	Thiolase, C-terminal domain	381.066	0.03810660050681782
PF02152	Dihydroneopterin aldolase	380.851	0.038085100506531876
PF02627	Carboxymuconolactone decarboxylase family	380.103	0.03801030050553704
PF00430	ATP synthase B/B' CF(0)	380.076	0.03800760050550113
PF02367	Threonylcarbamoyl adenosine biosynthesis protein TsaE	379.338	0.03793380050451959
PF08402	TOBE domain	379.065	0.0379065005041565
PF13847	Methyltransferase domain	378.521	0.037852100503432975
PF02885	Glycosyl transferase family, helical bundle domain	378.411	0.03784110050328667
PF02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	378.091	0.03780910050286108
PF01557	Fumarylacetoacetate (FAA) hydrolase family	377.965	0.037796500502693495
PF03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	377.324	0.03773240050184097
PF03601	Conserved hypothetical protein 698	377.309	0.03773090050182102
PF01209	ubiE/COQ5 methyltransferase family	376.332	0.03763320050052161
PF02163	Peptidase family M50	376.272	0.037627200500441806
PF00570	HRDC domain	376.243	0.03762430050040323
PF02585	GlcNAc-PI de-N-acetylase	375.903	0.03759030049995104
PF02457	DisA bacterial checkpoint controller nucleotide-binding	374.884	0.03748840049859577
PF12344	Ultra-violet resistance protein B	374.877	0.037487700498586456
PF09269	Domain of unknown function (DUF1967)	374.402	0.037440200497954705
PF00596	Class II Aldolase and Adducin N-terminal domain	374.286	0.037428600497800425
PF06689	ClpX C4-type zinc finger	373.447	0.037344700496684556
PF07963	Prokaryotic N-terminal methylation motif	372.99	0.03729900049607674
PF01321	Creatinase/Prolidase N-terminal domain	371.219	0.03712190049372131
PF01263	Aldose 1-epimerase	370.885	0.037088500493277096
PF00668	Condensation domain	370.434	0.03704340049267727
PF13344	Haloacid dehalogenase-like hydrolase	369.997	0.036999700492096055
PF01367	5'-3' exonuclease, C-terminal SAM fold	369.583	0.036958300491545436
PF02739	5'-3' exonuclease, N-terminal resolvase-like domain	369.583	0.036958300491545436
PF02915	Rubrerythrin	369.578	0.03695780049153878
PF03807	NADP oxidoreductase coenzyme F420-dependent	367.793	0.03677930048916474
PF07859	alpha/beta hydrolase fold	367.274	0.03672740048847446
PF01769	Divalent cation transporter	366.872	0.03668720048793981
PF12844	Helix-turn-helix domain	366.719	0.03667190048773632
PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	366.634	0.03666340048762327
PF01252	Signal peptidase (SPase) II	366.064	0.03660640048686517
PF02576	RimP N-terminal domain	364.566	0.03645660048487282
PF07676	WD40-like Beta Propeller Repeat	362.868	0.036286800482614484
PF01205	Uncharacterized protein family UPF0029	362.674	0.036267400482356466
PF00874	PRD domain	362.265	0.036226500481812494
PF00899	ThiF family	361.475	0.0361475004807618
PF10410	DnaB-helicase binding domain of primase	361.313	0.03613130048054633
PF01202	Shikimate kinase	360.296	0.03602960047919372
PF04079	Segregation and condensation complex subunit ScpB	360.026	0.03600260047883463
PF02355	Protein export membrane protein	359.94	0.03599400047872024
PF12802	MarR family	359.05	0.035905000477536544
PF02486	Replication initiation factor	358.41	0.03584100047668534
PF02255	PTS system, Lactose/Cellobiose specific IIA subunit	358.333	0.03583330047658293
PF02446	4-alpha-glucanotransferase	357.99	0.03579900047612674
PF01687	Riboflavin kinase	356.783	0.03567830047452144
PF02311	AraC-like ligand binding domain	356.428	0.03564280047404928
PF02801	Beta-ketoacyl synthase, C-terminal domain	355.482	0.03554820047279111
PF04472	Cell division protein SepF	354.15	0.03541500047101954
PF01266	FAD dependent oxidoreductase	353.679	0.035367900470393114
PF02777	Iron/manganese superoxide dismutases, C-terminal domain	353.367	0.03533670046997816
PF13090	Polyphosphate kinase C-terminal domain 2	351.96	0.03519600046810684
PF01938	TRAM domain	351.337	0.035133700467278255
PF12804	MobA-like NTP transferase domain	351.289	0.03512890046721441
PF13538	UvrD-like helicase C-terminal domain	350.87	0.035087000466657144
PF13089	Polyphosphate kinase N-terminal domain	350.6	0.03506000046629805
PF01743	Poly A polymerase head domain	349.87	0.03498700046532714
PF12627	Probable RNA and SrmB- binding site of polymerase A	349.87	0.03498700046532714
PF00109	Beta-ketoacyl synthase, N-terminal domain	349.705	0.03497050046510769
PF13505	Outer membrane protein beta-barrel domain	349.054	0.03490540046424186
PF07498	Rho termination factor, N-terminal domain	348.85	0.03488500046397054
PF08501	Shikimate dehydrogenase substrate binding domain	348.826	0.03488260046393862
PF04024	PspC domain	348.715	0.03487150046379099
PF01592	NifU-like N terminal domain	348.517	0.034851700463527646
PF06912	Protein of unknown function (DUF1275)	348.214	0.03482140046312466
PF01268	Formate--tetrahydrofolate ligase	347.969	0.03479690046279881
PF01264	Chorismate synthase	347.733	0.03477330046248493
PF02130	Uncharacterized protein family UPF0054	347.452	0.0347452004621112
PF01758	Sodium Bile acid symporter family	347.389	0.03473890046202741
PF13399	LytR cell envelope-related transcriptional attenuator	347.219	0.03472190046180131
PF09479	Listeria-Bacteroides repeat domain (List_Bact_rpt)	347.148	0.034714800461706885
PF02590	Predicted SPOUT methyltransferase	346.318	0.034631800460602984
PF01734	Patatin-like phospholipase	345.756	0.03457560045985552
PF00694	Aconitase C-terminal domain	345.545	0.034554500459574894
PF02589	LUD domain	345.345	0.03453450045930889
PF13742	OB-fold nucleic acid binding domain	344.864	0.03448640045866916
PF00186	Dihydrofolate reductase	344.437	0.03444370045810125
PF02754	Cysteine-rich domain	344.373	0.03443730045801613
PF13932	GidA associated domain	343.924	0.03439240045741896
PF01812	5-formyltetrahydrofolate cyclo-ligase family	343.708	0.03437080045713168
PF03147	Ferredoxin-fold anticodon binding domain	343.109	0.03431090045633501
PF03484	tRNA synthetase B5 domain	343.109	0.03431090045633501
PF00081	Iron/manganese superoxide dismutases, alpha-hairpin domain	341.293	0.03412930045391973
PF02911	Formyl transferase, C-terminal domain	340.602	0.0340602004530007
PF00728	Glycosyl hydrolase family 20, catalytic domain	340.542	0.034054200452920895
PF01042	Endoribonuclease L-PSP	339.776	0.033977600451902124
PF12072	Domain of unknown function (DUF3552)	339.498	0.03394980045153238
PF03033	Glycosyltransferase family 28 N-terminal domain	338.646	0.033864600450399227
PF09972	Predicted membrane protein (DUF2207)	338.437	0.03384370045012125
PF17384	RimP C-terminal SH3 domain	338.261	0.033826100449887174
PF08708	Primase C terminal 1 (PriCT-1)	337.857	0.03378570044934986
PF02503	Polyphosphate kinase middle domain	337.572	0.0337572004489708
PF07971	Glycosyl hydrolase family 92	337.216	0.03372160044849732
PF03453	MoeA N-terminal region (domain I and II)	336.389	0.03363890044739741
PF08676	MutL C terminal dimerisation domain	336.054	0.03360540044695186
PF10609	NUBPL iron-transfer P-loop NTPase	335.432	0.033543200446124605
PF02733	Dak1 domain	335.001	0.033500100445551365
PF00420	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	334.604	0.03346040044502336
PF00213	ATP synthase delta (OSCP) subunit	334.219	0.03342190044451131
PF04715	Anthranilate synthase component I, N terminal region	333.733	0.03337330044386493
PF13304	AAA domain, putative AbiEii toxin, Type IV TA system	332.959	0.03329590044283551
PF06826	Predicted Permease Membrane Region	332.833	0.03328330044266793
PF00793	DAHP synthetase I family	332.664	0.03326640044244316
PF13409	Glutathione S-transferase, N-terminal domain	332.176	0.03321760044179412
PF02926	THUMP domain	331.639	0.03316390044107991
PF01208	Uroporphyrinogen decarboxylase (URO-D)	331.555	0.03315550044096819
PF00698	Acyl transferase domain	328.858	0.03288580043738118
PF12161	HsdM N-terminal domain	328.767	0.03287670043726015
PF01740	STAS domain	328.705	0.03287050043717769
PF05257	CHAP domain	328.348	0.03283480043670288
PF01965	DJ-1/PfpI family	326.674	0.032667400434476454
PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	326.577	0.03265770043434745
PF03577	Peptidase family C69	325.9	0.03259000043344704
PF00873	AcrB/AcrD/AcrF family	325.883	0.03258830043342443
PF07722	Peptidase C26	325.434	0.03254340043282727
PF02566	OsmC-like protein	324.694	0.03246940043184306
PF00285	Citrate synthase, C-terminal domain	324.558	0.03245580043166218
PF08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	323.952	0.0323952004308562
PF13610	DDE domain	323.62	0.032362000430414636
PF01725	Ham1 family	322.961	0.03229610042953817
PF05857	TraX protein	321.754	0.03217540042793286
PF12762	ISXO2-like transposase domain	321.698	0.03216980042785838
PF17191	RecG wedge domain	321.615	0.032161500427747985
PF02872	5'-nucleotidase, C-terminal domain	320.766	0.03207660042661882
PF02508	Rnf-Nqr subunit, membrane protein	320.132	0.0320132004257756
PF00384	Molybdopterin oxidoreductase	319.944	0.03199440042552556
PF03976	Polyphosphate kinase 2 (PPK2)	319.736	0.03197360042524892
PF05848	CtsR N-terminal HTH domain	319.53	0.03195300042497494
PF03830	PTS system sorbose subfamily IIB component	319.466	0.031946600424889816
PF01431	Peptidase family M13	319.461	0.03194610042488317
PF02545	Maf-like protein	318.936	0.03189360042418492
PF05437	Branched-chain amino acid transport protein (AzlD)	318.851	0.031885100424071874
PF03641	Possible lysine decarboxylase	318.408	0.03184080042348268
PF12169	DNA polymerase III subunits gamma and tau domain III	318.215	0.031821500423225985
PF00916	Sulfate permease family	318.137	0.031813700423122246
PF01071	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	317.705	0.03177050042254769
PF04383	KilA-N domain	317.517	0.03175170042229765
PF04536	TPM domain	316.706	0.03167060042121902
PF03354	Phage Terminase	316.688	0.031668800421195076
PF00034	Cytochrome c	315.254	0.031525400419287856
PF10458	Valyl tRNA synthetase tRNA binding arm	315.095	0.03150950041907639
PF11751	Type IX secretion system membrane protein PorP/SprF	314.777	0.03147770041865344
PF14821	Threonine synthase N terminus	314.774	0.03147740041864946
PF04321	RmlD substrate binding domain	314.77	0.03147700041864414
PF01330	RuvA N terminal domain	314.649	0.03146490041848321
PF07499	RuvA, C-terminal domain	314.649	0.03146490041848321
PF04002	RadC-like JAB domain	314.643	0.03146430041847523
PF03051	Peptidase C1-like family	314.31	0.03143100041803234
PF04085	rod shape-determining protein MreC	314.172	0.0314172004178488
PF06013	Proteins of 100 residues with WXG	314.074	0.03140740041771846
PF02631	RecX family	314.039	0.03140390041767191
PF13476	AAA domain	313.737	0.03137370041727025
PF02592	Putative vitamin uptake transporter	313.585	0.031358500417068086
PF00975	Thioesterase domain	313.42	0.03134200041684864
PF01558	Pyruvate ferredoxin/flavodoxin oxidoreductase	312.356	0.031235600415433516
PF13630	SdpI/YhfL protein family	312.295	0.03122950041535239
PF01520	N-acetylmuramoyl-L-alanine amidase	312.291	0.031229100415347065
PF05043	Mga helix-turn-helix domain	311.808	0.031180800414704675
PF02416	mttA/Hcf106 family	311.479	0.031147900414267106
PF00939	Sodium:sulfate symporter transmembrane region	311.015	0.03110150041364999
PF13280	WYL domain	310.731	0.031073100413272266
PF03618	Kinase/pyrophosphorylase	310.254	0.03102540041263786
PF12631	MnmE helical domain	310.121	0.03101210041246097
PF03611	PTS system sugar-specific permease component	310.042	0.03100420041235589
PF00251	Glycosyl hydrolases family 32 N-terminal domain	309.228	0.030922800411273276
PF03023	Lipid II flippase MurJ	308.894	0.030889400410829056
PF08706	D5 N terminal like	308.798	0.030879800410701378
PF13462	Thioredoxin	308.633	0.030863300410481923
PF11314	Protein of unknown function (DUF3117)	308.4	0.030840000410172035
PF01238	Phosphomannose isomerase type I	307.475	0.03074750040894179
PF01782	RimM N-terminal domain	307.394	0.030739400408834057
PF01726	LexA DNA binding domain	307.105	0.030710500408449692
PF02806	Alpha amylase, C-terminal all-beta domain	306.26	0.030626000407325837
PF13683	Integrase core domain	306.021	0.03060210040700797
PF11638	DnaA N-terminal domain	305.957	0.030595700406922846
PF01813	ATP synthase subunit D	305.135	0.030513500405829584
PF04389	Peptidase family M28	304.958	0.03049580040559418
PF05991	YacP-like NYN domain	304.659	0.03046590040519651
PF01817	Chorismate mutase type II	304.384	0.030438400404830757
PF00533	BRCA1 C Terminus (BRCT) domain	304.321	0.03043210040474697
PF01653	NAD-dependent DNA ligase adenylation domain	304.321	0.03043210040474697
PF03120	NAD-dependent DNA ligase OB-fold domain	304.321	0.03043210040474697
PF01715	IPP transferase	304.255	0.030425500404659186
PF01612	3'-5' exonuclease	304.001	0.030400100404321367
PF03600	Citrate transporter	303.444	0.03034440040358056
PF05167	Uncharacterised ACR (DUF711)	303.205	0.030320500403262684
PF00842	Alanine racemase, C-terminal domain	302.791	0.030279100402712065
PF01433	Peptidase family M1 domain	302.618	0.030261800402481977
PF02472	Biopolymer transport protein ExbD/TolR	302.477	0.030247700402294447
PF06723	MreB/Mbl protein	302.173	0.030217300401890128
PF01990	ATP synthase (F/14-kDa) subunit	301.979	0.030197900401632102
PF05239	PRC-barrel domain	301.574	0.030157400401093458
PF14289	Domain of unknown function (DUF4369)	301.364	0.030136400400814157
PF11798	IMS family HHH motif	301.358	0.030135800400806177
PF06144	DNA polymerase III, delta subunit	301.084	0.03010840040044176
PF01784	NIF3 (NGG1p interacting factor 3)	300.962	0.030096200400279494
PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin	300.813	0.030081300400081327
PF01170	Putative RNA methylase family UPF0020	300.787	0.030078700400046746
PF11838	ERAP1-like C-terminal domain	300.748	0.030074800399994873
PF01183	Glycosyl hydrolases family 25	299.831	0.02998310039877527
PF10555	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1	299.686	0.029968600398582415
PF02578	Multi-copper polyphenol oxidoreductase laccase	299.576	0.02995760039843612
PF13732	Domain of unknown function (DUF4162)	299.239	0.029923900397987906
PF01855	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	298.191	0.029819100396594064
PF02222	ATP-grasp domain	298.11	0.029811000396486334
PF00355	Rieske [2Fe-2S] domain	297.888	0.02978880039619107
PF16886	ATPsynthase alpha/beta subunit N-term extension	297.679	0.029767900395913104
PF14748	Pyrroline-5-carboxylate reductase dimerisation	297.342	0.029734200395464896
PF01450	Acetohydroxy acid isomeroreductase, catalytic domain	297.035	0.029703500395056592
PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	297.035	0.029703500395056592
PF01575	MaoC like domain	296.476	0.029647600394313113
PF04298	Putative neutral zinc metallopeptidase	295.79	0.02957900039340074
PF06968	Biotin and Thiamin Synthesis associated domain	295.768	0.029576800393371475
PF14202	Transposon-encoded protein TnpW	295.551	0.029555100393082866
PF03938	Outer membrane protein (OmpH-like)	294.309	0.02943090039143101
PF02481	DNA recombination-mediator protein A	293.585	0.029358500390468084
PF06969	HemN C-terminal domain	293.057	0.029305700389765845
PF01226	Formate/nitrite transporter	292.502	0.029250200389027696
PF00180	Isocitrate/isopropylmalate dehydrogenase	292.471	0.029247100388986466
PF04205	FMN-binding domain	292.433	0.029243300388935925
PF01943	Polysaccharide biosynthesis protein	292.257	0.029225700388701845
PF01728	FtsJ-like methyltransferase	291.788	0.029178800388078074
PF00498	FHA domain	291.766	0.029176600388048816
PF02796	Helix-turn-helix domain of resolvase	291.69	0.029169000387947737
PF01510	N-acetylmuramoyl-L-alanine amidase	291.157	0.029115700387238843
PF02153	Prephenate dehydrogenase	291.15	0.029115000387229535
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	290.925	0.029092500386930287
PF00393	6-phosphogluconate dehydrogenase, C-terminal domain	290.023	0.029002300385730626
PF01568	Molydopterin dinucleotide binding domain	290.012	0.029001200385715995
PF02075	Crossover junction endodeoxyribonuclease RuvC	289.411	0.028941100384916665
PF10417	C-terminal domain of 1-Cys peroxiredoxin	287.585	0.028758500382488082
PF13231	Dolichyl-phosphate-mannose-protein mannosyltransferase	287.125	0.028712500381876286
PF07155	ECF-type riboflavin transporter, S component	287.013	0.028701300381727322
PF12459	D-Ala-teichoic acid biosynthesis protein	286.869	0.028686900381535804
PF01119	DNA mismatch repair protein, C-terminal domain	286.731	0.028673100381352266
PF01121	Dephospho-CoA kinase	286.694	0.028669400381303056
PF03454	MoeA C-terminal region (domain IV)	286.576	0.028657600381146116
PF00977	Histidine biosynthesis protein	286.215	0.028621500380665982
PF02547	Queuosine biosynthesis protein	285.516	0.02855160037973632
PF02838	Glycosyl hydrolase family 20, domain 2	284.835	0.02848350037883058
PF11662	Protein of unknown function (DUF3263)	284.236	0.028423600378033917
PF01596	O-methyltransferase	283.812	0.028381200377469995
PF03591	AzlC protein	283.664	0.02836640037727315
PF02650	WhiA C-terminal HTH domain	283.487	0.028348700377037746
PF14527	WhiA LAGLIDADG-like domain	283.487	0.028348700377037746
PF06418	CTP synthase N-terminus	283.471	0.028347100377016467
PF02441	Flavoprotein	283.467	0.028346700377011144
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	282.863	0.028286300376207822
PF12732	YtxH-like protein	282.432	0.0282432003756346
PF06480	FtsH Extracellular	281.903	0.02819030037493103
PF01503	Phosphoribosyl-ATP pyrophosphohydrolase	281.503	0.028150300374399022
PF03596	Cadmium resistance transporter	281.053	0.028105300373800525
PF12679	ABC-2 family transporter protein	281.03	0.02810300037376993
PF06107	Bacterial protein of unknown function (DUF951)	280.546	0.028054600373126216
PF05872	Bacterial protein of unknown function (DUF853)	280.056	0.02800560037247451
PF08534	Redoxin	279.765	0.02797650037208748
PF01656	CobQ/CobB/MinD/ParA nucleotide binding domain	279.64	0.027964000371921233
PF10979	Protein of unknown function (DUF2786)	279.565	0.027956500371821482
PF02686	Glu-tRNAGln amidotransferase C subunit	279.388	0.027938800371586074
PF08343	Ribonucleotide reductase N-terminal	278.749	0.027874900370736207
PF00703	Glycosyl hydrolases family 2	278.697	0.027869700370667043
PF02837	Glycosyl hydrolases family 2, sugar binding domain	278.697	0.027869700370667043
PF04860	Phage portal protein	278.311	0.027831100370153662
PF06135	IreB regulatory phosphoprotein	277.805	0.027780500369480682
PF04551	GcpE protein	277.68	0.027768000369314434
PF00710	Asparaginase, N-terminal	277.508	0.027750800369085674
PF02629	CoA binding domain	277.095	0.027709500368536387
PF05649	Peptidase family M13	276.99	0.027699000368396738
PF08439	Oligopeptidase F	276.294	0.02762940036747105
PF01761	3-dehydroquinate synthase	276.181	0.027618100367320764
PF00662	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	276.14	0.027614000367266234
PF02421	Ferrous iron transport protein B	276.137	0.027613700367262246
PF13368	Topoisomerase C-terminal repeat	276.098	0.027609800367210377
PF01418	Helix-turn-helix domain, rpiR family	275.319	0.027531900366174304
