GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0008776	Molecular_Functions	acetate kinase activity	278.172	0.027888490039759857
GO:0055114	Biological_Processes	oxidation-reduction process	277.636	0.027834752673449405
GO:0004019	Molecular_Functions	adenylosuccinate synthase activity	277.633	0.02783445190460811
GO:0050071	Molecular_Functions	lysyltransferase activity	277.227	0.02779374785475355
GO:0008674	Molecular_Functions	2-dehydro-3-deoxy-6-phosphogalactonate aldolase activity	277.212	0.027792244010547106
GO:0004315	Molecular_Functions	3-oxoacyl-acyl-carrier-protein synthase activity	276.57	0.02772787947851108
GO:0004850	Molecular_Functions	uridine phosphorylase activity	274.953	0.02756576507305585
GO:0016260	Biological_Processes	selenocysteine biosynthetic process	274.336	0.027503906948030572
GO:0051060	Molecular_Functions	pullulanase activity	274.196	0.02748987106877038
GO:0016614	Molecular_Functions	oxidoreductase activity, acting on CH-OH group of donors	273.996	0.027469819812684385
GO:0008448	Molecular_Functions	N-acetylglucosamine-6-phosphate deacetylase activity	273.976	0.02746781468707579
GO:0018580	Molecular_Functions	nitronate monooxygenase activity	273.655	0.027435632421057773
GO:0008742	Molecular_Functions	L-ribulose-phosphate 4-epimerase activity	273.378	0.027407861431378678
GO:0004044	Molecular_Functions	amidophosphoribosyltransferase activity	273.109	0.02738089249194302
GO:0008479	Molecular_Functions	queuine tRNA-ribosyltransferase activity	273.069	0.027376882240725826
GO:0047739	Molecular_Functions	cephalosporin-C deacetylase activity	273.023	0.027372270451826046
GO:0019563	Biological_Processes	glycerol catabolic process	272.739	0.02734379766818394
GO:0004654	Molecular_Functions	polyribonucleotide nucleotidyltransferase activity	271.407	0.02721025630265125
GO:0044210	Biological_Processes	'de novo' CTP biosynthetic process	271.168	0.027186295051628492
GO:0015591	Molecular_Functions	D-ribose transmembrane transporter activity	270.824	0.02715180689116059
GO:0004514	Molecular_Functions	nicotinate-nucleotide diphosphorylase (carboxylating) activity	270.487	0.0271180205246557
GO:0004106	Molecular_Functions	chorismate mutase activity	269.324	0.027001422470515665
GO:0042450	Biological_Processes	arginine biosynthetic process via ornithine	269.256	0.026994605043446425
GO:0003983	Molecular_Functions	UTP:glucose-1-phosphate uridylyltransferase activity	269.058	0.026974754299921296
GO:0016998	Biological_Processes	cell wall macromolecule catabolic process	268.63	0.026931844611897283
GO:0043722	Molecular_Functions	4-hydroxyphenylacetate decarboxylase activity	268.515	0.026920315139647835
GO:0006066	Biological_Processes	alcohol metabolic process	268.266	0.026895351325820778
GO:0004641	Molecular_Functions	phosphoribosylformylglycinamidine cyclo-ligase activity	268.202	0.026888934923873262
GO:0047700	Molecular_Functions	beta-glucoside kinase activity	268.139	0.026882618778206177
GO:0016831	Molecular_Functions	carboxy-lyase activity	267.821	0.026850737281029453
GO:0103111	Molecular_Functions	D-glucosamine PTS permease activity	266.974	0.02676582021150528
GO:0097056	Biological_Processes	selenocysteinyl-tRNA(Sec) biosynthetic process	266.432	0.02671148130751225
GO:0004815	Molecular_Functions	aspartate-tRNA ligase activity	266.249	0.026693134408193573
GO:0008661	Molecular_Functions	1-deoxy-D-xylulose-5-phosphate synthase activity	264.897	0.02655758791705228
GO:0030261	Biological_Processes	chromosome condensation	264.774	0.026545256394559395
GO:0051213	Molecular_Functions	dioxygenase activity	264.738	0.026541647168463918
GO:0005267	Molecular_Functions	potassium channel activity	264.46	0.02651377592250439
GO:0016868	Molecular_Functions	intramolecular transferase activity, phosphotransferases	264.363	0.026504051063302687
GO:0051992	Molecular_Functions	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity	264.009	0.026468560340030485
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	263.995	0.026467156752104468
GO:0047590	Molecular_Functions	5-dehydro-2-deoxygluconokinase activity	263.275	0.026394972230194897
GO:0016616	Molecular_Functions	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	262.238	0.026291006467389043
GO:0008897	Molecular_Functions	holo-acyl-carrier-protein synthase activity	261.765	0.026243585246745676
GO:0033818	Molecular_Functions	beta-ketoacyl-acyl-carrier-protein synthase III activity	261.702	0.02623726910107859
GO:0004300	Molecular_Functions	enoyl-CoA hydratase activity	261.665	0.026233559618702686
GO:0008821	Molecular_Functions	crossover junction endodeoxyribonuclease activity	261.343	0.026201277096404237
GO:0006006	Biological_Processes	glucose metabolic process	261.07	0.026173907131846863
GO:0004750	Molecular_Functions	ribulose-phosphate 3-epimerase activity	260.932	0.026160071765147532
GO:0006177	Biological_Processes	GMP biosynthetic process	260.05	0.026071645725808314
GO:0008610	Biological_Processes	lipid biosynthetic process	259.769	0.0260434737110075
GO:0020037	Molecular_Functions	heme binding	259.599	0.026026430143334407
GO:0004831	Molecular_Functions	tyrosine-tRNA ligase activity	259.472	0.026013697595719802
GO:0016758	Molecular_Functions	transferase activity, transferring hexosyl groups	259.38	0.026004474017920245
GO:0004791	Molecular_Functions	thioredoxin-disulfide reductase activity	259.154	0.02598181609854308
GO:0004056	Molecular_Functions	argininosuccinate lyase activity	258.268	0.025892989034082145
GO:0006166	Biological_Processes	purine ribonucleoside salvage	257.992	0.02586531830068348
GO:0004045	Molecular_Functions	aminoacyl-tRNA hydrolase activity	257.689	0.025834940647713207
GO:0016990	Molecular_Functions	arginine deiminase activity	256.983	0.02576415971372966
GO:0008176	Molecular_Functions	tRNA (guanine-N7-)-methyltransferase activity	256.975	0.02576335766348622
GO:0003985	Molecular_Functions	acetyl-CoA C-acetyltransferase activity	256.054	0.025671021629210235
GO:0018454	Molecular_Functions	acetoacetyl-CoA reductase activity	256.032	0.025668815991040775
GO:0006282	Biological_Processes	regulation of DNA repair	255.181	0.025583497896394896
GO:0006422	Biological_Processes	aspartyl-tRNA aminoacylation	255.156	0.02558099148938414
GO:0004385	Molecular_Functions	guanylate kinase activity	254.889	0.025554223062509346
GO:0004357	Molecular_Functions	glutamate-cysteine ligase activity	254.15	0.025480133671271617
GO:0004318	Molecular_Functions	enoyl-acyl-carrier-protein reductase (NADH) activity	254.081	0.02547321598792195
GO:0047473	Molecular_Functions	D-alanine D-alanyl carrier protein ligase activity	253.974	0.02546248856591594
GO:0033817	Molecular_Functions	beta-ketoacyl-acyl-carrier-protein synthase II activity	253.758	0.025440833209343074
GO:0000724	Biological_Processes	double-strand break repair via homologous recombination	253.55	0.02541997990301365
GO:0003690	Molecular_Functions	double-stranded DNA binding	253.55	0.02541997990301365
GO:0016075	Biological_Processes	rRNA catabolic process	253.435	0.0254084504307642
GO:0004479	Molecular_Functions	methionyl-tRNA formyltransferase activity	253.137	0.025378574059196076
GO:0005507	Molecular_Functions	copper ion binding	252.661	0.02533085206971142
GO:0006099	Biological_Processes	tricarboxylic acid cycle	251.61	0.025225482718979543
GO:0006437	Biological_Processes	tyrosyl-tRNA aminoacylation	251.265	0.02519089430223121
GO:0004363	Molecular_Functions	glutathione synthase activity	251.197	0.025184076875161974
GO:0004332	Molecular_Functions	fructose-bisphosphate aldolase activity	251.086	0.02517294842803425
GO:0004516	Molecular_Functions	nicotinate phosphoribosyltransferase activity	250.44	0.025108182870876503
GO:0004722	Molecular_Functions	protein serine/threonine phosphatase activity	250.436	0.02510778184575478
GO:0004314	Molecular_Functions	acyl-carrier-protein S-malonyltransferase activity	250.182	0.025082316750525573
GO:0045226	Biological_Processes	extracellular polysaccharide biosynthetic process	249.806	0.025044620389083914
GO:0004139	Molecular_Functions	deoxyribose-phosphate aldolase activity	249.656	0.025029581947019423
GO:0046386	Biological_Processes	deoxyribose phosphate catabolic process	249.656	0.025029581947019423
GO:0015574	Molecular_Functions	trehalose transmembrane transporter activity	249.546	0.025018553756172124
GO:0016631	Molecular_Functions	enoyl-acyl-carrier-protein reductase activity	248.977	0.024961507932607485
GO:0008725	Molecular_Functions	DNA-3-methyladenine glycosylase activity	247.935	0.02485704088839948
GO:0004017	Molecular_Functions	adenylate kinase activity	247.549	0.024818341964153518
GO:0030272	Molecular_Functions	5-formyltetrahydrofolate cyclo-ligase activity	247.528	0.024816236582264485
GO:0034023	Molecular_Functions	5-(carboxyamino)imidazole ribonucleotide mutase activity	246.55	0.024718185940004002
GO:0008697	Molecular_Functions	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase activity	246.421	0.024705252879828537
GO:0002098	Biological_Processes	tRNA wobble uridine modification	246.322	0.02469532750806597
GO:0005337	Molecular_Functions	nucleoside transmembrane transporter activity	246.058	0.024668859850032462
GO:0019358	Biological_Processes	nicotinate nucleotide salvage	245.507	0.024613618639515566
GO:0019646	Biological_Processes	aerobic electron transport chain	245.263	0.024589156107090657
GO:0036370	Molecular_Functions	D-alanyl carrier activity	245.033	0.024566097162591765
GO:0004452	Molecular_Functions	isopentenyl-diphosphate delta-isomerase activity	244.708	0.024533513871452035
GO:0070403	Molecular_Functions	NAD+ binding	244.7	0.02453271182120859
GO:0009245	Biological_Processes	lipid A biosynthetic process	244.492	0.02451185851487916
GO:0000271	Biological_Processes	polysaccharide biosynthetic process	244.316	0.024494213409523492
GO:0015418	Molecular_Functions	ATPase-coupled quaternary ammonium compound transmembrane transporting activity	244.27	0.02448960162062372
GO:0052911	Molecular_Functions	23S rRNA (guanine(745)-N(1))-methyltransferase activity	243.578	0.02442022427456619
GO:0019430	Biological_Processes	removal of superoxide radicals	242.746	0.024336811049248473
GO:0009403	Biological_Processes	toxin biosynthetic process	242.737	0.0243359087427246
GO:0004075	Molecular_Functions	biotin carboxylase activity	242.497	0.024311847235421416
GO:0019134	Molecular_Functions	glucosamine-1-phosphate N-acetyltransferase activity	242.188	0.02428086804476856
GO:0000272	Biological_Processes	polysaccharide catabolic process	241.95	0.02425700705002623
GO:0004821	Molecular_Functions	histidine-tRNA ligase activity	241.855	0.02424748270338539
GO:0006427	Biological_Processes	histidyl-tRNA aminoacylation	241.855	0.02424748270338539
GO:0008752	Molecular_Functions	FMN reductase activity	241.434	0.024205274809324377
GO:0016652	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor	241.434	0.024205274809324377
GO:0016661	Molecular_Functions	oxidoreductase activity, acting on other nitrogenous compounds as donors	241.434	0.024205274809324377
GO:0070929	Biological_Processes	trans-translation	241.405	0.02420236737719191
GO:0016861	Molecular_Functions	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	241.304	0.024192241492868485
GO:0045982	Biological_Processes	negative regulation of purine nucleobase metabolic process	241.288	0.024190637392381607
GO:0004637	Molecular_Functions	phosphoribosylamine-glycine ligase activity	241.17	0.024178807151290872
GO:0004477	Molecular_Functions	methenyltetrahydrofolate cyclohydrolase activity	240.931	0.024154845900268115
GO:0004488	Molecular_Functions	methylenetetrahydrofolate dehydrogenase (NADP+) activity	240.931	0.024154845900268115
GO:0008113	Molecular_Functions	peptide-methionine (S)-S-oxide reductase activity	240.562	0.024117851332789465
GO:0070043	Molecular_Functions	rRNA (guanine-N7-)-methyltransferase activity	240.299	0.024091483931036387
GO:0004367	Molecular_Functions	glycerol-3-phosphate dehydrogenase NAD+ activity	240.289	0.024090481368232088
GO:0006650	Biological_Processes	glycerophospholipid metabolic process	240.289	0.024090481368232088
GO:0046168	Biological_Processes	glycerol-3-phosphate catabolic process	240.289	0.024090481368232088
GO:0047952	Molecular_Functions	glycerol-3-phosphate dehydrogenase NAD(P)+ activity	240.289	0.024090481368232088
GO:0009014	Molecular_Functions	succinyl-diaminopimelate desuccinylase activity	239.962	0.02405769756453149
GO:0004827	Molecular_Functions	proline-tRNA ligase activity	239.529	0.024014286595105322
GO:0071424	Molecular_Functions	rRNA (cytosine-N4-)-methyltransferase activity	239.456	0.024006967886633937
GO:0017174	Molecular_Functions	glycine N-methyltransferase activity	238.1	0.023871020370370928
GO:0052730	Molecular_Functions	sarcosine N-methyltransferase activity	238.1	0.023871020370370928
GO:0006474	Biological_Processes	N-terminal protein amino acid acetylation	237.439	0.02380475096900673
GO:0008764	Molecular_Functions	UDP-N-acetylmuramoylalanine-D-glutamate ligase activity	236.474	0.02370800365839183
GO:0016776	Molecular_Functions	phosphotransferase activity, phosphate group as acceptor	235.783	0.023638726568614734
GO:0004765	Molecular_Functions	shikimate kinase activity	235.537	0.023614063523628968
GO:0005829	Cellular_Components	cytosol	235.014	0.023561629488964106
GO:0046914	Molecular_Functions	transition metal ion binding	233.925	0.02345245039957589
GO:0006432	Biological_Processes	phenylalanyl-tRNA aminoacylation	233.555	0.023415355575816806
GO:0046167	Biological_Processes	glycerol-3-phosphate biosynthetic process	233.292	0.02338898817406373
GO:0042883	Biological_Processes	cysteine transport	232.413	0.023300862903565808
GO:0070040	Molecular_Functions	rRNA (adenine-C2-)-methyltransferase activity	231.812	0.023240608879027406
GO:0050515	Molecular_Functions	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity	231.811	0.02324050862274698
GO:0052908	Molecular_Functions	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	231.7	0.02322938017561925
GO:0015940	Biological_Processes	pantothenate biosynthetic process	231.601	0.023219454803856687
GO:0004343	Molecular_Functions	glucosamine 6-phosphate N-acetyltransferase activity	231.52	0.023211334045141863
GO:0009236	Biological_Processes	cobalamin biosynthetic process	231.517	0.02321103327630057
GO:0009691	Biological_Processes	cytokinin biosynthetic process	230.474	0.023106465975812132
GO:0008514	Molecular_Functions	organic anion transmembrane transporter activity	230.387	0.02309774367941473
GO:0101030	Biological_Processes	tRNA-guanine transglycosylation	230.288	0.023087818307652164
GO:0009146	Biological_Processes	purine nucleoside triphosphate catabolic process	230.142	0.02307318089070939
GO:0017111	Molecular_Functions	nucleoside-triphosphatase activity	230.142	0.02307318089070939
GO:0070069	Cellular_Components	cytochrome complex	230.077	0.023066664232481444
GO:0003998	Molecular_Functions	acylphosphatase activity	229.996	0.02305854347376662
GO:0006431	Biological_Processes	methionyl-tRNA aminoacylation	229.307	0.022989466896550383
GO:0052757	Molecular_Functions	chondroitin hydrolase activity	228.851	0.022943750032674327
GO:0102212	Molecular_Functions	unsaturated chondroitin disaccharide hydrolase activity	228.851	0.022943750032674327
GO:0008134	Molecular_Functions	transcription factor binding	228.732	0.022931819535303162
GO:0003908	Molecular_Functions	methylated-DNA-protein-cysteine S-methyltransferase activity	228.665	0.022925102364514355
GO:0052915	Molecular_Functions	23S rRNA (guanine(2445)-N(2))-methyltransferase activity	228.348	0.02289332112361806
GO:0030288	Cellular_Components	outer membrane-bounded periplasmic space	228.173	0.02287577627454282
GO:0004764	Molecular_Functions	shikimate 3-dehydrogenase (NADP+) activity	228.008	0.02285923398827188
GO:0002935	Molecular_Functions	tRNA (adenine-C2-)-methyltransferase activity	227.93	0.022851413998398344
GO:0009898	Cellular_Components	cytoplasmic side of plasma membrane	227.673	0.022825648134327848
GO:0004069	Molecular_Functions	L-aspartate:2-oxoglutarate aminotransferase activity	227.427	0.022800985089342078
GO:0004134	Molecular_Functions	4-alpha-glucanotransferase activity	227.389	0.02279717535068574
GO:0102500	Molecular_Functions	beta-maltose 4-alpha-glucanotransferase activity	227.389	0.02279717535068574
GO:0004590	Molecular_Functions	orotidine-5'-phosphate decarboxylase activity	227.056	0.022763790009302568
GO:0008865	Molecular_Functions	fructokinase activity	226.842	0.022742335165290558
GO:0004595	Molecular_Functions	pantetheine-phosphate adenylyltransferase activity	226.67	0.022725091085056607
GO:0003849	Molecular_Functions	3-deoxy-7-phosphoheptulonate synthase activity	226.51	0.022709050080187816
GO:0004132	Molecular_Functions	dCMP deaminase activity	225.827	0.02264057504065416
GO:0006488	Biological_Processes	dolichol-linked oligosaccharide biosynthetic process	225.708	0.022628644543283
GO:0004000	Molecular_Functions	adenosine deaminase activity	225.127	0.022570395644353196
GO:0009168	Biological_Processes	purine ribonucleoside monophosphate biosynthetic process	225.127	0.022570395644353196
GO:0004515	Molecular_Functions	nicotinate-nucleotide adenylyltransferase activity	225.067	0.022564380267527398
GO:0008649	Molecular_Functions	rRNA methyltransferase activity	224.442	0.02250172009225868
GO:0008677	Molecular_Functions	2-dehydropantoate 2-reductase activity	224.37	0.022494501640067725
GO:0009408	Biological_Processes	response to heat	224.151	0.022472545514653566
GO:0030259	Biological_Processes	lipid glycosylation	223.599	0.022417204047856232
GO:0050511	Molecular_Functions	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	223.599	0.022417204047856232
GO:0051991	Molecular_Functions	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	223.599	0.022417204047856232
GO:0004021	Molecular_Functions	L-alanine:2-oxoglutarate aminotransferase activity	223.507	0.02240798047005668
GO:0004647	Molecular_Functions	phosphoserine phosphatase activity	222.777	0.022334793385342815
GO:0006564	Biological_Processes	L-serine biosynthetic process	222.646	0.02232165981260649
GO:0004822	Molecular_Functions	isoleucine-tRNA ligase activity	222.156	0.022272534235195818
GO:0006428	Biological_Processes	isoleucyl-tRNA aminoacylation	222.156	0.022272534235195818
GO:0006878	Biological_Processes	cellular copper ion homeostasis	221.525	0.022209272522244517
GO:0034775	Biological_Processes	glutathione transmembrane transport	221.454	0.022202154326333993
GO:0050151	Molecular_Functions	oleate hydratase activity	221.315	0.022188218703354228
GO:0046496	Biological_Processes	nicotinamide nucleotide metabolic process	220.465	0.02210300086498877
GO:0052855	Molecular_Functions	ADP-dependent NAD(P)H-hydrate dehydratase activity	220.465	0.02210300086498877
GO:0008881	Molecular_Functions	glutamate racemase activity	220.446	0.0221010959956606
GO:0030976	Molecular_Functions	thiamine pyrophosphate binding	220.427	0.02209919112633243
GO:0051304	Biological_Processes	chromosome separation	219.488	0.02200505047900871
GO:0008763	Molecular_Functions	UDP-N-acetylmuramate-L-alanine ligase activity	219.439	0.02200013792126764
GO:0006470	Biological_Processes	protein dephosphorylation	219.106	0.02196675257988447
GO:0043531	Molecular_Functions	ADP binding	219.106	0.02196675257988447
GO:0004467	Molecular_Functions	long-chain fatty acid-CoA ligase activity	219.097	0.0219658502733606
GO:0102391	Molecular_Functions	decanoate-CoA ligase activity	219.097	0.0219658502733606
GO:0006433	Biological_Processes	prolyl-tRNA aminoacylation	218.773	0.021933367238501297
GO:0009038	Molecular_Functions	undecaprenol kinase activity	217.775	0.021833311470632208
GO:0045910	Biological_Processes	negative regulation of DNA recombination	217.714	0.021827195837525983
GO:0030388	Biological_Processes	fructose 1,6-bisphosphate metabolic process	217.077	0.0217633325868921
GO:0004067	Molecular_Functions	asparaginase activity	216.85	0.021740574411234503
GO:0006090	Biological_Processes	pyruvate metabolic process	216.471	0.021702577280951554
GO:0006534	Biological_Processes	cysteine metabolic process	215.85	0.021640318130804557
GO:0030956	Cellular_Components	glutamyl-tRNA(Gln) amidotransferase complex	215.463	0.021601518950278165
GO:0004648	Molecular_Functions	O-phospho-L-serine:2-oxoglutarate aminotransferase activity	215.339	0.021589087171504852
GO:0019632	Biological_Processes	shikimate metabolic process	215.203	0.021575452317366378
GO:0043937	Biological_Processes	regulation of sporulation	215.106	0.021565727458164673
GO:0004146	Molecular_Functions	dihydrofolate reductase activity	214.921	0.02154718004628513
GO:0004824	Molecular_Functions	lysine-tRNA ligase activity	214.34	0.021488931147355332
GO:0003857	Molecular_Functions	3-hydroxyacyl-CoA dehydrogenase activity	214.231	0.021478003212788466
GO:0031167	Biological_Processes	rRNA methylation	214.167	0.02147158681084095
GO:0033862	Molecular_Functions	UMP kinase activity	214.158	0.02147068450431708
GO:0008853	Molecular_Functions	exodeoxyribonuclease III activity	214.149	0.021469782197793212
GO:0017148	Biological_Processes	negative regulation of translation	213.828	0.0214375999317752
GO:0042256	Biological_Processes	mature ribosome assembly	213.828	0.0214375999317752
GO:0090071	Biological_Processes	negative regulation of ribosome biogenesis	213.828	0.0214375999317752
GO:0004784	Molecular_Functions	superoxide dismutase activity	213.683	0.021423062771112857
GO:0006430	Biological_Processes	lysyl-tRNA aminoacylation	213.642	0.02141895226361523
GO:0004347	Molecular_Functions	glucose-6-phosphate isomerase activity	212.175	0.021271876300224493
GO:0046820	Molecular_Functions	4-amino-4-deoxychorismate synthase activity	212.026	0.02125693811444043
GO:0036422	Molecular_Functions	heptaprenyl diphosphate synthase activity	211.428	0.02119698485874332
GO:0043822	Molecular_Functions	ribonuclease M5 activity	210.788	0.02113282083926815
GO:0000921	Biological_Processes	septin ring assembly	210.762	0.021130214175976974
GO:0005940	Cellular_Components	septin ring	210.762	0.021130214175976974
GO:0004829	Molecular_Functions	threonine-tRNA ligase activity	209.936	0.021047402488341835
GO:0006435	Biological_Processes	threonyl-tRNA aminoacylation	209.936	0.021047402488341835
GO:0004364	Molecular_Functions	glutathione transferase activity	209.84	0.02103777788542056
GO:0004190	Molecular_Functions	aspartic-type endopeptidase activity	209.18	0.020971608740336795
GO:0004342	Molecular_Functions	glucosamine-6-phosphate deaminase activity	208.815	0.020935015197979863
GO:0004672	Molecular_Functions	protein kinase activity	208.25	0.020878370399536942
GO:0008932	Molecular_Functions	lytic endotransglycosylase activity	207.529	0.020806085621346948
GO:0004126	Molecular_Functions	cytidine deaminase activity	207.268	0.02077991873215473
GO:0006545	Biological_Processes	glycine biosynthetic process	207.123	0.020765381571492388
GO:0008239	Molecular_Functions	dipeptidyl-peptidase activity	207.067	0.02075976721978831
GO:0008874	Molecular_Functions	gluconate 5-dehydrogenase activity	206.919	0.02074492929028468
GO:0003896	Molecular_Functions	DNA primase activity	206.186	0.020671441436729526
GO:0008184	Molecular_Functions	glycogen phosphorylase activity	205.682	0.02062091227139283
GO:0102250	Molecular_Functions	linear malto-oligosaccharide phosphorylase activity	205.682	0.02062091227139283
GO:0102499	Molecular_Functions	SHG alpha-glucan phosphorylase activity	205.682	0.02062091227139283
GO:0004340	Molecular_Functions	glucokinase activity	205.656	0.020618305608101656
GO:0004365	Molecular_Functions	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	205.651	0.020617804326699504
GO:0008973	Molecular_Functions	phosphopentomutase activity	205.234	0.020575997457760214
GO:0043094	Biological_Processes	cellular metabolic compound salvage	205.234	0.020575997457760214
GO:0008691	Molecular_Functions	3-hydroxybutyryl-CoA dehydrogenase activity	204.864	0.020538902634001134
GO:0004788	Molecular_Functions	thiamine diphosphokinase activity	204.838	0.020536295970709953
GO:0006772	Biological_Processes	thiamine metabolic process	204.838	0.020536295970709953
GO:0030975	Molecular_Functions	thiamine binding	204.838	0.020536295970709953
GO:0019835	Biological_Processes	cytolysis	204.816	0.020534090332540497
GO:0015171	Molecular_Functions	amino acid transmembrane transporter activity	204.814	0.020533889819979632
GO:0015826	Biological_Processes	threonine transport	204.814	0.020533889819979632
GO:0032329	Biological_Processes	serine transport	204.814	0.020533889819979632
GO:0050242	Molecular_Functions	pyruvate, phosphate dikinase activity	204.735	0.02052596957382567
GO:0000453	Biological_Processes	enzyme-directed rRNA 2'-O-methylation	204.629	0.020515342408100094
GO:0070677	Molecular_Functions	rRNA (cytosine-2'-O-)-methyltransferase activity	204.629	0.020515342408100094
GO:0004476	Molecular_Functions	mannose-6-phosphate isomerase activity	203.905	0.02044275686106881
GO:0004124	Molecular_Functions	cysteine synthase activity	203.871	0.020439348147534193
GO:0008784	Molecular_Functions	alanine racemase activity	203.808	0.020433032001867107
GO:0045148	Molecular_Functions	tripeptide aminopeptidase activity	203.478	0.020399947429325223
GO:0009098	Biological_Processes	leucine biosynthetic process	202.33	0.020284853219391642
GO:0006782	Biological_Processes	protoporphyrinogen IX biosynthetic process	202.154	0.02026720811403597
GO:0008706	Molecular_Functions	6-phospho-beta-glucosidase activity	201.928	0.020244550194658803
GO:0103047	Molecular_Functions	methyl beta-D-glucoside 6-phosphate glucohydrolase activity	201.928	0.020244550194658803
GO:0030632	Biological_Processes	D-alanine biosynthetic process	201.904	0.020242144043928482
GO:0003866	Molecular_Functions	3-phosphoshikimate 1-carboxyvinyltransferase activity	201.073	0.020158831074891196
GO:0008175	Molecular_Functions	tRNA methyltransferase activity	201	0.020151512366419808
GO:0004427	Molecular_Functions	inorganic diphosphatase activity	200.676	0.0201190293315605
GO:0004619	Molecular_Functions	phosphoglycerate mutase activity	200.553	0.02010669780906762
GO:0003678	Molecular_Functions	DNA helicase activity	200.452	0.020096571924744195
GO:0032217	Molecular_Functions	riboflavin transmembrane transporter activity	200.387	0.02009005526651625
GO:0042777	Biological_Processes	plasma membrane ATP synthesis coupled proton transport	199.702	0.020021379714421732
GO:0009399	Biological_Processes	nitrogen fixation	198.979	0.01994889442367088
GO:0009099	Biological_Processes	valine biosynthetic process	197.92	0.019842723022695564
GO:0003855	Molecular_Functions	3-dehydroquinate dehydratase activity	197.24	0.019774548752003202
GO:0008830	Molecular_Functions	dTDP-4-dehydrorhamnose 3,5-epimerase activity	195.452	0.019595290522594448
GO:0008678	Molecular_Functions	2-deoxy-D-gluconate 3-dehydrogenase activity	194.999	0.019549874427559684
GO:0008413	Molecular_Functions	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	194.876	0.0195375429050668
GO:0043171	Biological_Processes	peptide catabolic process	194.742	0.019524108563489188
GO:0008108	Molecular_Functions	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	194.209	0.019470671966020023
GO:0008276	Molecular_Functions	protein methyltransferase activity	194.166	0.019466360945961533
GO:0031647	Biological_Processes	regulation of protein stability	193.176	0.019367107228335886
GO:0051537	Molecular_Functions	2 iron, 2 sulfur cluster binding	192.108	0.0192600335208367
GO:0052927	Molecular_Functions	CTP:tRNA cytidylyltransferase activity	190.959	0.01914483905462269
GO:0052928	Molecular_Functions	CTP:3'-cytidine-tRNA cytidylyltransferase activity	190.959	0.01914483905462269
GO:0052929	Molecular_Functions	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	190.959	0.01914483905462269
GO:0004127	Molecular_Functions	cytidylate kinase activity	190.453	0.019094109376725135
GO:0003934	Molecular_Functions	GTP cyclohydrolase I activity	189.888	0.01903746457828221
GO:0035998	Biological_Processes	7,8-dihydroneopterin 3'-triphosphate biosynthetic process	189.888	0.01903746457828221
GO:0047631	Molecular_Functions	ADP-ribose diphosphatase activity	189.586	0.019007187181592368
GO:0008643	Biological_Processes	carbohydrate transport	189.55	0.01900357795549689
GO:0008762	Molecular_Functions	UDP-N-acetylmuramate dehydrogenase activity	189.106	0.018959064166985992
GO:0055041	Molecular_Functions	cyclopentanol dehydrogenase activity	188.278	0.018876051966789993
GO:0004324	Molecular_Functions	ferredoxin-NADP+ reductase activity	188.007	0.01884888251479348
GO:0004335	Molecular_Functions	galactokinase activity	187.967	0.01884487226357628
GO:0000906	Molecular_Functions	6,7-dimethyl-8-ribityllumazine synthase activity	187.865	0.018834646122972424
GO:0009349	Cellular_Components	riboflavin synthase complex	187.865	0.018834646122972424
GO:0050446	Molecular_Functions	azobenzene reductase activity	187.48	0.018796047455006893
GO:0004634	Molecular_Functions	phosphopyruvate hydratase activity	187.337	0.01878171080690541
GO:0052906	Molecular_Functions	tRNA (guanine(37)-N(1))-methyltransferase activity	186.922	0.01874010445052698
GO:0047061	Molecular_Functions	glucose-fructose oxidoreductase activity	186.684	0.018716243455784654
GO:0000015	Cellular_Components	phosphopyruvate hydratase complex	186.448	0.018692582973603187
GO:0008964	Molecular_Functions	phosphoenolpyruvate carboxylase activity	186.344	0.01868215632043847
GO:0015977	Biological_Processes	carbon fixation	186.344	0.01868215632043847
GO:0004594	Molecular_Functions	pantothenate kinase activity	186.168	0.018664511215082804
GO:0008966	Molecular_Functions	phosphoglucosamine mutase activity	185.342	0.018581699527447662
