GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0035999	Biological_Processes	tetrahydrofolate interconversion	364.509	0.036553785753747986
GO:0009253	Biological_Processes	peptidoglycan catabolic process	364.281	0.036530921398816134
GO:0001682	Biological_Processes	tRNA 5'-leader removal	364.215	0.036524302769756906
GO:0009295	Cellular_Components	nucleoid	363.453	0.03644788768880045
GO:0016462	Molecular_Functions	pyrophosphatase activity	362.963	0.03639874938214867
GO:0016857	Molecular_Functions	racemase and epimerase activity, acting on carbohydrates and derivatives	362.474	0.03634971135775536
GO:0008239	Molecular_Functions	dipeptidyl-peptidase activity	362.379	0.03634018454320042
GO:0000271	Biological_Processes	polysaccharide biosynthetic process	362.099	0.03631210551082797
GO:0016783	Molecular_Functions	sulfurtransferase activity	360.719	0.03617371599413518
GO:0015415	Molecular_Functions	ATPase-coupled phosphate ion transmembrane transporter activity	360.238	0.03612548022780965
GO:0032300	Cellular_Components	mismatch repair complex	358.816	0.03598287885626099
GO:0004814	Molecular_Functions	arginine-tRNA ligase activity	358.745	0.0359757588159094
GO:0006420	Biological_Processes	arginyl-tRNA aminoacylation	358.745	0.0359757588159094
GO:0004565	Molecular_Functions	beta-galactosidase activity	358.329	0.03593404139638462
GO:0006817	Biological_Processes	phosphate ion transport	358.067	0.03590776744466469
GO:0004345	Molecular_Functions	glucose-6-phosphate dehydrogenase activity	357.915	0.035892524541376786
GO:0004588	Molecular_Functions	orotate phosphoribosyltransferase activity	357.458	0.035846695549254605
GO:0006308	Biological_Processes	DNA catabolic process	356.836	0.03578431998448438
GO:0008855	Molecular_Functions	exodeoxyribonuclease VII activity	356.836	0.03578431998448438
GO:0009318	Cellular_Components	exodeoxyribonuclease VII complex	356.836	0.03578431998448438
GO:0016655	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	356.49	0.035749622323052704
GO:0015267	Molecular_Functions	channel activity	355.424	0.03564272143552045
GO:0043768	Molecular_Functions	S-ribosylhomocysteine lyase activity	351.891	0.03528842421633521
GO:0016868	Molecular_Functions	intramolecular transferase activity, phosphotransferases	351.677	0.03526696381302198
GO:0006464	Biological_Processes	cellular protein modification process	351.387	0.0352378819580648
GO:0019538	Biological_Processes	protein metabolic process	350.399	0.03513880308669345
GO:0016790	Molecular_Functions	thiolester hydrolase activity	347.902	0.03488839828728627
GO:0006730	Biological_Processes	one-carbon metabolic process	344.488	0.03454603465685932
GO:0004017	Molecular_Functions	adenylate kinase activity	344.091	0.03450622260024553
GO:0044210	Biological_Processes	'de novo' CTP biosynthetic process	341.91	0.03428750699451584
GO:0016209	Molecular_Functions	antioxidant activity	341.781	0.03427457058317282
GO:0034220	Biological_Processes	ion transmembrane transport	341.569	0.034253310744376535
GO:0004643	Molecular_Functions	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	340.85	0.03418120780053442
GO:0009007	Molecular_Functions	site-specific DNA-methyltransferase (adenine-specific) activity	340.217	0.03411772913092098
GO:0004073	Molecular_Functions	aspartate-semialdehyde dehydrogenase activity	338.625	0.033958079775431915
GO:0004459	Molecular_Functions	L-lactate dehydrogenase activity	338.481	0.0339436391302118
GO:0004521	Molecular_Functions	endoribonuclease activity	335.327	0.03362734888698784
GO:0008725	Molecular_Functions	DNA-3-methyladenine glycosylase activity	334.59	0.033553440862493206
GO:0004385	Molecular_Functions	guanylate kinase activity	332.121	0.03330584396632329
GO:0003917	Molecular_Functions	DNA topoisomerase type I (single strand cut, ATP-independent) activity	331.482	0.033241763603159016
GO:0004825	Molecular_Functions	methionine-tRNA ligase activity	331.158	0.033209272151413755
GO:0009037	Molecular_Functions	tyrosine-based site-specific recombinase activity	330.473	0.03314057880435972
GO:0004136	Molecular_Functions	deoxyadenosine kinase activity	329.645	0.03305754509434405
GO:0008706	Molecular_Functions	6-phospho-beta-glucosidase activity	327.345	0.032826895899856066
GO:0103047	Molecular_Functions	methyl beta-D-glucoside 6-phosphate glucohydrolase activity	327.345	0.032826895899856066
GO:0003908	Molecular_Functions	methylated-DNA-protein-cysteine S-methyltransferase activity	324.443	0.03253587678576731
GO:0004170	Molecular_Functions	dUTP diphosphatase activity	323.81	0.03247239811615388
GO:0046080	Biological_Processes	dUTP metabolic process	323.81	0.03247239811615388
GO:0016788	Molecular_Functions	hydrolase activity, acting on ester bonds	322.641	0.032355168155998905
GO:0008184	Molecular_Functions	glycogen phosphorylase activity	321.774	0.032268223437902775
GO:0102250	Molecular_Functions	linear malto-oligosaccharide phosphorylase activity	321.774	0.032268223437902775
GO:0102499	Molecular_Functions	SHG alpha-glucan phosphorylase activity	321.774	0.032268223437902775
GO:0008972	Molecular_Functions	phosphomethylpyrimidine kinase activity	321.354	0.032226104889344104
GO:0004784	Molecular_Functions	superoxide dismutase activity	321.248	0.03221547496994596
GO:0003937	Molecular_Functions	IMP cyclohydrolase activity	319.566	0.03204680021119431
GO:0036370	Molecular_Functions	D-alanyl carrier activity	317.188	0.03180832900054543
GO:0004018	Molecular_Functions	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	316.791	0.03176851694393164
GO:0070626	Molecular_Functions	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity	316.791	0.03176851694393164
GO:0004324	Molecular_Functions	ferredoxin-NADP+ reductase activity	315.701	0.03165920928219603
GO:0050567	Molecular_Functions	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	314.954	0.03158429843511667
GO:0006431	Biological_Processes	methionyl-tRNA aminoacylation	314.249	0.031513599442893184
GO:0005351	Molecular_Functions	carbohydrate:proton symporter activity	313.723	0.031460850974936366
GO:0009317	Cellular_Components	acetyl-CoA carboxylase complex	313.709	0.03145944702331774
GO:0003938	Molecular_Functions	IMP dehydrogenase activity	313.514	0.0314398919829155
GO:0000967	Biological_Processes	rRNA 5'-end processing	313.351	0.031423545974784396
GO:0006282	Biological_Processes	regulation of DNA repair	313.32	0.03142043722477173
GO:0004619	Molecular_Functions	phosphoglycerate mutase activity	313.224	0.03141081012795832
GO:0008448	Molecular_Functions	N-acetylglucosamine-6-phosphate deacetylase activity	311.721	0.031260085893473344
GO:0004807	Molecular_Functions	triose-phosphate isomerase activity	311.055	0.031193297909330304
GO:0009291	Biological_Processes	unidirectional conjugation	308.972	0.030984409964930966
GO:0003952	Molecular_Functions	NAD+ synthase (glutamine-hydrolyzing) activity	308.476	0.03093466996472834
GO:0008795	Molecular_Functions	NAD+ synthase activity	308.476	0.03093466996472834
GO:0003984	Molecular_Functions	acetolactate synthase activity	307.472	0.03083398657722141
GO:0004673	Molecular_Functions	protein histidine kinase activity	304.292	0.030515088995277155
GO:0006419	Biological_Processes	alanyl-tRNA aminoacylation	302.412	0.030326558349347846
GO:0006437	Biological_Processes	tyrosyl-tRNA aminoacylation	300.61	0.03014584971957944
GO:0033862	Molecular_Functions	UMP kinase activity	299.724	0.030056999638572328
GO:0050242	Molecular_Functions	pyruvate, phosphate dikinase activity	299.473	0.0300318287916956
GO:0008964	Molecular_Functions	phosphoenolpyruvate carboxylase activity	298.848	0.029969152380149952
GO:0015977	Biological_Processes	carbon fixation	298.848	0.029969152380149952
GO:0070403	Molecular_Functions	NAD+ binding	298.398	0.02992402536383709
GO:0004751	Molecular_Functions	ribose-5-phosphate isomerase activity	298.03	0.029887121492719
GO:0050511	Molecular_Functions	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	297.734	0.029857437944210984
GO:0051991	Molecular_Functions	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	297.734	0.029857437944210984
GO:0004019	Molecular_Functions	adenylosuccinate synthase activity	297.708	0.029854830605490688
GO:0017148	Biological_Processes	negative regulation of translation	296.786	0.02976237036317855
GO:0042256	Biological_Processes	mature ribosome assembly	296.786	0.02976237036317855
GO:0090071	Biological_Processes	negative regulation of ribosome biogenesis	296.786	0.02976237036317855
GO:0008878	Molecular_Functions	glucose-1-phosphate adenylyltransferase activity	296.039	0.029687459516099187
GO:0051213	Molecular_Functions	dioxygenase activity	294.907	0.02957393999950771
GO:0003983	Molecular_Functions	UTP:glucose-1-phosphate uridylyltransferase activity	294.46	0.029529113829970262
GO:0006011	Biological_Processes	UDP-glucose metabolic process	294.46	0.029529113829970262
GO:0004072	Molecular_Functions	aspartate kinase activity	293.474	0.02943023552311585
GO:0003872	Molecular_Functions	6-phosphofructokinase activity	292.215	0.029303980159698297
GO:0006002	Biological_Processes	fructose 6-phosphate metabolic process	292.215	0.029303980159698297
GO:0003729	Molecular_Functions	mRNA binding	291.606	0.02924290826428822
GO:0046034	Biological_Processes	ATP metabolic process	289.55	0.029036727940867656
GO:1902600	Biological_Processes	proton transmembrane transport	289.55	0.029036727940867656
GO:0006221	Biological_Processes	pyrimidine nucleotide biosynthetic process	289.041	0.028985684271304882
GO:0019305	Biological_Processes	dTDP-rhamnose biosynthetic process	288.788	0.028960312859911203
GO:0030163	Biological_Processes	protein catabolic process	287.603	0.028841478383620656
GO:0008649	Molecular_Functions	rRNA methyltransferase activity	287.152	0.028796251085049317
GO:0006109	Biological_Processes	regulation of carbohydrate metabolic process	286.555	0.028736382576740917
GO:0008728	Molecular_Functions	GTP diphosphokinase activity	285.809	0.02866157201192003
GO:0008831	Molecular_Functions	dTDP-4-dehydrorhamnose reductase activity	285.717	0.028652346044140506
GO:0006220	Biological_Processes	pyrimidine nucleotide metabolic process	284.884	0.02856881092283247
GO:0019277	Biological_Processes	UDP-N-acetylgalactosamine biosynthetic process	283.041	0.028383990720466663
GO:0009381	Molecular_Functions	excinuclease ABC activity	282.054	0.028285012131353773
GO:0004829	Molecular_Functions	threonine-tRNA ligase activity	281.595	0.028238982574714657
GO:0006435	Biological_Processes	threonyl-tRNA aminoacylation	281.595	0.028238982574714657
GO:0004654	Molecular_Functions	polyribonucleotide nucleotidyltransferase activity	280.501	0.028129273783945148
GO:0004822	Molecular_Functions	isoleucine-tRNA ligase activity	280.142	0.02809327245315333
GO:0008794	Molecular_Functions	arsenate reductase (glutaredoxin) activity	279.911	0.02807010725144606
GO:0015623	Molecular_Functions	ATPase-coupled iron-chelate transporter activity	279.839	0.028062886928836003
GO:0019350	Biological_Processes	teichoic acid biosynthetic process	278.82	0.027960699307451976
GO:0047348	Molecular_Functions	glycerol-3-phosphate cytidylyltransferase activity	278.82	0.027960699307451976
GO:0000105	Biological_Processes	histidine biosynthetic process	278.63	0.0279416456783421
GO:0004412	Molecular_Functions	homoserine dehydrogenase activity	277.218	0.027800047129378176
GO:0047473	Molecular_Functions	D-alanine D-alanyl carrier protein ligase activity	277.01	0.02777918841961578
GO:0008961	Molecular_Functions	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity	276.659	0.027743989346891745
GO:0016879	Molecular_Functions	ligase activity, forming carbon-nitrogen bonds	275.923	0.02767018160465559
GO:0000716	Biological_Processes	transcription-coupled nucleotide-excision repair, DNA damage recognition	275.184	0.02759607301564402
GO:0006725	Biological_Processes	cellular aromatic compound metabolic process	275	0.02757762108008498
GO:0004618	Molecular_Functions	phosphoglycerate kinase activity	274.096	0.027486965918425352
GO:0071266	Biological_Processes	'de novo' L-methionine biosynthetic process	274.046	0.0274819518055017
GO:0022877	Molecular_Functions	protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity	272.834	0.027360409708232385
GO:0008745	Molecular_Functions	N-acetylmuramoyl-L-alanine amidase activity	272.736	0.027350582046902026
GO:0004356	Molecular_Functions	glutamate-ammonia ligase activity	272.538	0.027330726159724362
GO:0003886	Molecular_Functions	DNA (cytosine-5-)-methyltransferase activity	272.332	0.02731006801447892
GO:0019646	Biological_Processes	aerobic electron transport chain	271.355	0.027212092247950764
GO:0003977	Molecular_Functions	UDP-N-acetylglucosamine diphosphorylase activity	271.177	0.027194242005942563
GO:0000921	Biological_Processes	septin ring assembly	270.659	0.02714229579605353
GO:0005940	Cellular_Components	septin ring	270.659	0.02714229579605353
GO:0015444	Molecular_Functions	magnesium transmembrane transporter activity, phosphorylative mechanism	270.384	0.02711471817497345
GO:0009156	Biological_Processes	ribonucleoside monophosphate biosynthetic process	269.077	0.02698364926314918
GO:0031072	Molecular_Functions	heat shock protein binding	268.659	0.026941731279107456
GO:0004828	Molecular_Functions	serine-tRNA ligase activity	267.695	0.026845059181939447
GO:0006434	Biological_Processes	seryl-tRNA aminoacylation	267.695	0.026845059181939447
GO:0008479	Molecular_Functions	queuine tRNA-ribosyltransferase activity	267.325	0.026807954746304426
GO:0006529	Biological_Processes	asparagine biosynthetic process	266.737	0.026748988778322283
GO:0004616	Molecular_Functions	phosphogluconate dehydrogenase (decarboxylating) activity	266.379	0.026713087729788938
GO:0016639	Molecular_Functions	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	265.004	0.026575199624388514
GO:0006241	Biological_Processes	CTP biosynthetic process	263.295	0.026403817244658092
GO:0000286	Molecular_Functions	alanine dehydrogenase activity	262.561	0.026330210066938878
GO:0042853	Biological_Processes	L-alanine catabolic process	262.561	0.026330210066938878
GO:0004834	Molecular_Functions	tryptophan synthase activity	261.77	0.02625088680048671
GO:0004365	Molecular_Functions	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	261.719	0.026245772405304582
GO:0008897	Molecular_Functions	holo-acyl-carrier-protein synthase activity	261.134	0.026187107284097857
GO:0006268	Biological_Processes	DNA unwinding involved in DNA replication	260.85	0.026158627122691517
GO:0003796	Molecular_Functions	lysozyme activity	260.774	0.026151005671047563
GO:0006177	Biological_Processes	GMP biosynthetic process	260.418	0.026115305187031167
GO:0030490	Biological_Processes	maturation of SSU-rRNA	260.218	0.026095248735336557
GO:0015833	Biological_Processes	peptide transport	260.199	0.02609334337242557
GO:0008094	Molecular_Functions	DNA-dependent ATPase activity	259.89	0.0260623561545574
GO:0016831	Molecular_Functions	carboxy-lyase activity	259.432	0.026016426880176753
GO:0052906	Molecular_Functions	tRNA (guanine(37)-N(1))-methyltransferase activity	258.774	0.025950441154101493
GO:0008763	Molecular_Functions	UDP-N-acetylmuramate-L-alanine ligase activity	257.582	0.025830904702001632
GO:0015103	Molecular_Functions	inorganic anion transmembrane transporter activity	257.377	0.025810346839014665
GO:0004181	Molecular_Functions	metallocarboxypeptidase activity	256.792	0.025751681717807933
GO:0046654	Biological_Processes	tetrahydrofolate biosynthetic process	256.485	0.02572089506445671
GO:0000986	Molecular_Functions	bacterial-type cis-regulatory region sequence-specific DNA binding	256.273	0.025699635225660433
GO:0044010	Biological_Processes	single-species biofilm formation	256.273	0.025699635225660433
GO:0006269	Biological_Processes	DNA replication, synthesis of RNA primer	255.433	0.02561539812854308
GO:0006631	Biological_Processes	fatty acid metabolic process	255.183	0.025590327563924816
GO:0002100	Biological_Processes	tRNA wobble adenosine to inosine editing	254.816	0.025553523975065214
GO:0052717	Molecular_Functions	tRNA-specific adenosine-34 deaminase activity	254.816	0.025553523975065214
GO:0004190	Molecular_Functions	aspartic-type endopeptidase activity	254.509	0.025522737321713992
GO:0004347	Molecular_Functions	glucose-6-phosphate isomerase activity	254.002	0.025471894216668168
GO:0004343	Molecular_Functions	glucosamine 6-phosphate N-acetyltransferase activity	252.569	0.0253281897402763
GO:0044206	Biological_Processes	UMP salvage	251.053	0.025176161836431177
GO:0009405	Biological_Processes	pathogenesis	248.882	0.024958449053286216
GO:0035438	Molecular_Functions	cyclic-di-GMP binding	247.525	0.024822366028538306
GO:0008830	Molecular_Functions	dTDP-4-dehydrorhamnose 3,5-epimerase activity	247.131	0.024782854818699934
GO:0006878	Biological_Processes	cellular copper ion homeostasis	244.64	0.024533051712843597
GO:0004639	Molecular_Functions	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	242.763	0.02434482191368971
GO:0031119	Biological_Processes	tRNA pseudouridine synthesis	242.585	0.02432697167168151
GO:0106029	Molecular_Functions	tRNA pseudouridine synthase activity	242.585	0.02432697167168151
GO:0070929	Biological_Processes	trans-translation	242.04	0.024272317840813705
GO:0005388	Molecular_Functions	calcium transmembrane transporter activity, phosphorylative mechanism	242.036	0.02427191671177981
GO:0032264	Biological_Processes	IMP salvage	241.77	0.024245241631025986
GO:0006235	Biological_Processes	dTTP biosynthetic process	241.225	0.02419058780015818
GO:0004594	Molecular_Functions	pantothenate kinase activity	241.106	0.024178654211399888
GO:0016888	Molecular_Functions	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	240.774	0.02414536050158684
GO:0006139	Biological_Processes	nucleobase-containing compound metabolic process	240.254	0.02409321372718086
GO:0004022	Molecular_Functions	alcohol dehydrogenase (NAD+) activity	240.02	0.02406974767869817
GO:0009035	Molecular_Functions	type I site-specific deoxyribonuclease activity	239.767	0.02404437626730449
GO:0008610	Biological_Processes	lipid biosynthetic process	239.211	0.023988619331593485
GO:0004479	Molecular_Functions	methionyl-tRNA formyltransferase activity	239.142	0.023981699855758844
GO:0008531	Molecular_Functions	riboflavin kinase activity	238.803	0.023947704170136485
GO:0008409	Molecular_Functions	5'-3' exonuclease activity	238.398	0.023907089855454904
GO:0070043	Molecular_Functions	rRNA (guanine-N7-)-methyltransferase activity	237.142	0.02378113533881277
GO:0015426	Molecular_Functions	ATPase-coupled polar amino acid-transporter activity	236.319	0.02369860304008946
GO:0052911	Molecular_Functions	23S rRNA (guanine(745)-N(1))-methyltransferase activity	236.184	0.023685064935195604
GO:0006424	Biological_Processes	glutamyl-tRNA aminoacylation	235.997	0.023666312152861146
GO:0019262	Biological_Processes	N-acetylneuraminate catabolic process	235.621	0.023628606023675284
GO:0008551	Molecular_Functions	cadmium transmembrane transporter activity, phosphorylative mechanism	234.739	0.023540157071702063
GO:0008176	Molecular_Functions	tRNA (guanine-N7-)-methyltransferase activity	234.48	0.023514183966757547
GO:0009986	Cellular_Components	cell surface	233.869	0.023452911506830522
GO:0006826	Biological_Processes	iron ion transport	233.61	0.02342693840188601
GO:0051304	Biological_Processes	chromosome separation	232.8	0.02334570977252285
GO:0045226	Biological_Processes	extracellular polysaccharide biosynthetic process	232.453	0.023310911828832707
GO:0033817	Molecular_Functions	beta-ketoacyl-acyl-carrier-protein synthase II activity	232.128	0.023278320094828966
GO:0004132	Molecular_Functions	dCMP deaminase activity	231.784	0.02324382299791424
GO:0004109	Molecular_Functions	coproporphyrinogen oxidase activity	231.659	0.023231287715605113
GO:0006432	Biological_Processes	phenylalanyl-tRNA aminoacylation	231.648	0.02323018461076191
GO:0030272	Molecular_Functions	5-formyltetrahydrofolate cyclo-ligase activity	231.093	0.023174527957309374
GO:0019134	Molecular_Functions	glucosamine-1-phosphate N-acetyltransferase activity	230.666	0.02313170743294139
GO:0030420	Biological_Processes	establishment of competence for transformation	230.581	0.023123183440971178
GO:0008762	Molecular_Functions	UDP-N-acetylmuramate dehydrogenase activity	230.473	0.023112352957056093
GO:0006525	Biological_Processes	arginine metabolic process	230.346	0.02309961711023002
GO:0008804	Molecular_Functions	carbamate kinase activity	230.346	0.02309961711023002
GO:0009234	Biological_Processes	menaquinone biosynthetic process	230.307	0.023095706102149567
GO:0008137	Molecular_Functions	NADH dehydrogenase (ubiquinone) activity	230.072	0.023072139771408404
GO:0052692	Molecular_Functions	raffinose alpha-galactosidase activity	227.941	0.022858438278602365
GO:0004332	Molecular_Functions	fructose-bisphosphate aldolase activity	227.185	0.02278262489119675
GO:0042586	Molecular_Functions	peptide deformylase activity	226.709	0.022734890536163583
GO:0003920	Molecular_Functions	GMP reductase activity	226.156	0.022679434447227996
GO:0003994	Molecular_Functions	aconitate hydratase activity	225.969	0.022660681664893538
GO:0004525	Molecular_Functions	ribonuclease III activity	225.309	0.022594495374301332
GO:0015976	Biological_Processes	carbon utilization	224.727	0.022536131099870026
GO:0004550	Molecular_Functions	nucleoside diphosphate kinase activity	224.575	0.022520888196582125
GO:0006183	Biological_Processes	GTP biosynthetic process	224.575	0.022520888196582125
GO:0006228	Biological_Processes	UTP biosynthetic process	224.575	0.022520888196582125
GO:0140078	Molecular_Functions	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	223.912	0.022454401059214504
GO:0004823	Molecular_Functions	leucine-tRNA ligase activity	223.77	0.02244016097851133
GO:0006429	Biological_Processes	leucyl-tRNA aminoacylation	223.77	0.02244016097851133
GO:0006085	Biological_Processes	acetyl-CoA biosynthetic process	221.831	0.02224571367933211
GO:0008887	Molecular_Functions	glycerate kinase activity	221.599	0.022222448195366368
GO:0031388	Biological_Processes	organic acid phosphorylation	221.599	0.022222448195366368
GO:0005247	Molecular_Functions	voltage-gated chloride channel activity	220.82	0.02214432831601587
GO:0004367	Molecular_Functions	glycerol-3-phosphate dehydrogenase NAD+ activity	220.776	0.022139915896643058
GO:0006650	Biological_Processes	glycerophospholipid metabolic process	220.776	0.022139915896643058
GO:0009331	Cellular_Components	glycerol-3-phosphate dehydrogenase complex	220.776	0.022139915896643058
GO:0046168	Biological_Processes	glycerol-3-phosphate catabolic process	220.776	0.022139915896643058
GO:0047952	Molecular_Functions	glycerol-3-phosphate dehydrogenase NAD(P)+ activity	220.776	0.022139915896643058
GO:0009098	Biological_Processes	leucine biosynthetic process	219.963	0.02205838642050448
GO:0004742	Molecular_Functions	dihydrolipoyllysine-residue acetyltransferase activity	219.657	0.022027700049411732
GO:0008460	Molecular_Functions	dTDP-glucose 4,6-dehydratase activity	219.507	0.022012657710640777
GO:0015658	Molecular_Functions	branched-chain amino acid transmembrane transporter activity	219.396	0.022001526379950266
GO:0070475	Biological_Processes	rRNA base methylation	219.255	0.02198738658150557
GO:0071973	Biological_Processes	bacterial-type flagellum-dependent cell motility	219.246	0.021986484041179314
GO:0016998	Biological_Processes	cell wall macromolecule catabolic process	219.244	0.021986283476662368
GO:0008966	Molecular_Functions	phosphoglucosamine mutase activity	219.176	0.021979464283086197
GO:0004420	Molecular_Functions	hydroxymethylglutaryl-CoA reductase (NADPH) activity	219.006	0.021962416299145786
GO:0015936	Biological_Processes	coenzyme A metabolic process	219.006	0.021962416299145786
GO:0042282	Molecular_Functions	hydroxymethylglutaryl-CoA reductase activity	219.006	0.021962416299145786
GO:0004827	Molecular_Functions	proline-tRNA ligase activity	218.241	0.021885700371413915
GO:0006433	Biological_Processes	prolyl-tRNA aminoacylation	218.241	0.021885700371413915
GO:0045148	Molecular_Functions	tripeptide aminopeptidase activity	218.031	0.021864641097134575
GO:0047631	Molecular_Functions	ADP-ribose diphosphatase activity	217.446	0.021805975975927847
GO:0030153	Biological_Processes	bacteriocin immunity	217.41	0.021802365814622818
GO:0004523	Molecular_Functions	RNA-DNA hybrid ribonuclease activity	216.62	0.021723142830429122
GO:0009403	Biological_Processes	toxin biosynthetic process	216.583	0.02171943238686562
GO:0004640	Molecular_Functions	phosphoribosylanthranilate isomerase activity	215.355	0.02159628577346073
GO:0031071	Molecular_Functions	cysteine desulfurase activity	215.109	0.021571616337876364
GO:2001070	Molecular_Functions	starch binding	214.808	0.02154143137807598
GO:0004644	Molecular_Functions	phosphoribosylglycinamide formyltransferase activity	214.514	0.021511948394084907
GO:0008836	Molecular_Functions	diaminopimelate decarboxylase activity	214.409	0.021501418756945237
GO:0042742	Biological_Processes	defense response to bacterium	214.247	0.021485173031072606
GO:0004731	Molecular_Functions	purine-nucleoside phosphorylase activity	213.301	0.021390306014557114
GO:0009408	Biological_Processes	response to heat	212.814	0.021341468554680745
GO:0061711	Molecular_Functions	N(6)-L-threonylcarbamoyladenine synthase activity	212.284	0.021288318957690035
GO:0036382	Molecular_Functions	flavin reductase (NADH) activity	212.138	0.02127367774795297
GO:0008134	Molecular_Functions	transcription factor binding	211.515	0.021211201900924268
GO:0008615	Biological_Processes	pyridoxine biosynthetic process	211.469	0.02120658891703451
GO:0008765	Molecular_Functions	UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity	211.234	0.02118302258629335
GO:0004595	Molecular_Functions	pantetheine-phosphate adenylyltransferase activity	209.862	0.02104543532766834
GO:0008853	Molecular_Functions	exodeoxyribonuclease III activity	208.935	0.02095247367406384
GO:0015419	Molecular_Functions	ATPase-coupled sulfate transmembrane transporter activity	208.165	0.0208752563350396
GO:0006164	Biological_Processes	purine nucleotide biosynthetic process	207.928	0.02085148943978149
GO:2001295	Biological_Processes	malonyl-CoA biosynthetic process	206.331	0.020691338673000048
GO:0008881	Molecular_Functions	glutamate racemase activity	206.326	0.020690837261707683
GO:0003678	Molecular_Functions	DNA helicase activity	206.21	0.020679204519724815
GO:0047480	Molecular_Functions	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	206.067	0.02066486415676317
GO:0006542	Biological_Processes	glutamine biosynthetic process	205.464	0.02060439395490393
GO:0009399	Biological_Processes	nitrogen fixation	205.464	0.02060439395490393
GO:0004134	Molecular_Functions	4-alpha-glucanotransferase activity	205.359	0.02059386431776426
GO:0003922	Molecular_Functions	GMP synthase (glutamine-hydrolyzing) activity	204.71	0.02052878113201526
GO:0008821	Molecular_Functions	crossover junction endodeoxyribonuclease activity	204.605	0.020518251494875586
GO:0003725	Molecular_Functions	double-stranded RNA binding	204.138	0.020471419680168683
GO:0043590	Cellular_Components	bacterial nucleoid	203.995	0.020457079317207038
GO:0008565	Molecular_Functions	obsolete protein transporter activity	203.481	0.020405534236351896
GO:0009113	Biological_Processes	purine nucleobase biosynthetic process	203.165	0.020373845042674414
GO:0003941	Molecular_Functions	L-serine ammonia-lyase activity	203.065	0.020363816816827113
GO:0004360	Molecular_Functions	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	201.983	0.02025531141315929
GO:1901137	Biological_Processes	carbohydrate derivative biosynthetic process	201.983	0.02025531141315929
GO:0004849	Molecular_Functions	uridine kinase activity	201.86	0.020242976695367107
GO:0050218	Molecular_Functions	propionate-CoA ligase activity	201.101	0.02016686246118607
GO:0002098	Biological_Processes	tRNA wobble uridine modification	199.423	0.019998588831468316
GO:0008444	Molecular_Functions	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	199.032	0.01995937846840536
GO:0009341	Cellular_Components	beta-galactosidase complex	198.433	0.01989930939558001
GO:0008839	Molecular_Functions	4-hydroxy-tetrahydrodipicolinate reductase	198.082	0.019864110322855972
GO:0016726	Molecular_Functions	oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	198.082	0.019864110322855972
GO:0003896	Molecular_Functions	DNA primase activity	197.937	0.019849569395377385
GO:0004824	Molecular_Functions	lysine-tRNA ligase activity	197.858	0.019841647096958015
GO:0051607	Biological_Processes	defense response to virus	196.886	0.019744172741722223
GO:0008171	Molecular_Functions	O-methyltransferase activity	196.706	0.019726121935197075
GO:0016114	Biological_Processes	terpenoid biosynthetic process	196.68	0.01972351459647678
GO:0004139	Molecular_Functions	deoxyribose-phosphate aldolase activity	196.459	0.019701352217354237
GO:0036380	Molecular_Functions	UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity	196.411	0.019696538668947532
GO:0046854	Biological_Processes	phosphatidylinositol phosphorylation	196.117	0.019667055684956455
GO:0005267	Molecular_Functions	potassium channel activity	195.732	0.01962844701544434
GO:0030288	Cellular_Components	outer membrane-bounded periplasmic space	195.702	0.019625438547690145
GO:0018580	Molecular_Functions	nitronate monooxygenase activity	195.39	0.01959415048304656
GO:0016765	Molecular_Functions	transferase activity, transferring alkyl or aryl (other than methyl) groups	195.286	0.019583721128165366
GO:0004151	Molecular_Functions	dihydroorotase activity	194.622	0.01951713370853927
GO:0000104	Molecular_Functions	succinate dehydrogenase activity	194.617	0.019516632297246903
