Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.4.11.2	Membrane alanyl aminopeptidase	929.304	0.09293039091233705
2.5.1.6	Methionine adenosyltransferase	927.161	0.09271609093329344
6.1.1.19	Arginine--tRNA ligase	920.597	0.0920596909974828
6.2.1.26	o-succinylbenzoate--CoA ligase	917.339	0.09173389102934279
2.7.1.23	NAD(+) kinase	917.038	0.09170379103228626
2.7.1.73	Inosine kinase	914.521	0.0914520910569
6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	913.337	0.09133369106847834
2.10.1.1	Molybdopterin molybdotransferase	913.326	0.0913325910685859
3.1.22.4	Crossover junction endodeoxyribonuclease	911.695	0.09116949108453545
1.1.1.77	Lactaldehyde reductase	910.045	0.0910044911006708
4.1.2.20	2-dehydro-3-deoxyglucarate aldolase	909.746	0.09097459110359472
2.5.1.17	Corrinoid adenosyltransferase	907.81	0.09078099112252686
2.2.1.9	synthase	907.707	0.0907706911235341
6.1.1.18	Glutamine--tRNA ligase	906.539	0.09065389113495598
2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase	906.45	0.0906449911358263
4.1.2.25	Dihydroneopterin aldolase	906.296	0.09062959113733227
1.18.1.3	Ferredoxin--NAD(+) reductase	904.015	0.09040149115963816
5.3.1.25	L-fucose isomerase	903.381	0.09033809116583805
3.5.4.13	dCTP deaminase	901.416	0.0901415911850538
2.7.1.5	Rhamnulokinase	898.03	0.08980299121816547
2.1.1.200	tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase	897.851	0.08978509121991592
4.2.1.40	Glucarate dehydratase	897.203	0.0897202912262527
2.7.7.56	tRNA nucleotidyltransferase	896.147	0.08961469123657934
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	895.102	0.08951019124679838
3.1.1.5	Lysophospholipase	894.286	0.08942859125477803
3.1.11.2	Exodeoxyribonuclease III	893.776	0.08937759125976534
2.1.1.107	Uroporphyrinogen-III C-methyltransferase	891.526	0.08915259128176808
1.2.5.1	Pyruvate dehydrogenase (quinone)	890.657	0.08906569129026604
1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase	887.289	0.0887288913232017
2.1.1.173	23S rRNA (guanine(2445)-N(2))-methyltransferase	886.454	0.08864539133136716
3.2.2.23	DNA-formamidopyrimidine glycosylase	885.146	0.0885145913441581
3.6.3.25	Transferred entry 7.3.2.3	882.063	0.08820629137430674
3.2.2.8	Ribosylpyrimidine nucleosidase	880.988	0.08809879138481919
2.7.7.19	Polynucleotide adenylyltransferase	880.214	0.08802139139238813
1.1.2.3	L-lactate dehydrogenase (cytochrome)	878.603	0.08786029140814208
1.14.12.17	Nitric oxide dioxygenase	878.302	0.08783019141108557
1.1.1.127	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	877.79	0.08777899141609241
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	875.682	0.08756819143670655
2.7.1.4	Fructokinase	874.02	0.08740199145295924
5.4.2.7	Phosphopentomutase	871.28	0.0871279914797537
5.3.1.17	5-dehydro-4-deoxy-D-glucuronate isomerase	869.928	0.08699279149297491
4.2.1.8	Mannonate dehydratase	869.223	0.0869222914998691
3.6.1.13	ADP-ribose diphosphatase	869.053	0.08690529150153153
2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	867.192	0.08671919151973025
2.1.1.264	23S rRNA (guanine(2069)-N(7))-methyltransferase	865.887	0.08658869153249184
2.4.2.53	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	865.517	0.08655169153611009
6.3.2.3	Glutathione synthase	861.561	0.0861560915747958
3.6.3.4	Transferred entry 7.2.2.9	858.808	0.08588079160171737
6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	858.411	0.08584109160559963
2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	858.218	0.08582179160748699
1.1.3.15	(S)-2-hydroxy-acid oxidase	856.836	0.08568359162100156
2.4.1.182	Lipid-A-disaccharide synthase	854.959	0.08549589163935674
2.6.1.11	Acetylornithine transaminase	853.892	0.08538919164979095
4.1.1.85	3-dehydro-L-gulonate-6-phosphate decarboxylase	853.796	0.08537959165072972
2.7.2.3	Phosphoglycerate kinase	852.885	0.0852884916596384
4.3.2.2	Adenylosuccinate lyase	852.625	0.08526249166218092
4.1.1.50	Adenosylmethionine decarboxylase	850.61	0.0850609916818856
3.6.3.34	Transferred entry 7.2.2.16	850.375	0.08503749168418367
6.1.1.12	Aspartate--tRNA ligase	849.679	0.08496789169098985
4.2.1.24	Porphobilinogen synthase	849.497	0.08494969169276964
4.2.1.46	dTDP-glucose 4,6-dehydratase	844.21	0.08442099174447121
6.1.1.2	Tryptophan--tRNA ligase	842.988	0.08429879175642115
1.16.3.2	Bacterial non-heme ferritin	842.42	0.08424199176197561
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	837.296	0.08372959181208321
5.4.99.25	tRNA pseudouridine(55) synthase	836.803	0.08368029181690426
6.3.4.19	tRNA(Ile)-lysidine synthetase	836.4	0.08363999182084518
3.1.6.1	Arylsulfatase (type I)	836.021	0.08360209182455143
5.4.2.11	Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	832.688	0.08326879185714484
3.2.2.4	AMP nucleosidase	832.293	0.08322929186100754
2.8.1.4	tRNA uracil 4-sulfurtransferase	829.021	0.08290209189300442
2.4.2.18	Anthranilate phosphoribosyltransferase	824.77	0.08247699193457494
2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase	824.12	0.0824119919409313
5.1.1.7	Diaminopimelate epimerase	823.534	0.08235339194666179
3.6.1.54	UDP-2,3-diacylglucosamine diphosphatase	822.405	0.08224049195770228
2.5.1.72	Quinolinate synthase	820.269	0.08202689197859023
1.11.1.5	Cytochrome-c peroxidase	820.234	0.08202339197893249
6.1.1.10	Methionine--tRNA ligase	814.271	0.08142709203724466
1.1.1.140	Sorbitol-6-phosphate 2-dehydrogenase	812.862	0.08128619205102326
3.6.1.45	UDP-sugar diphosphatase	808.032	0.08080319209825584
2.7.1.53	L-xylulokinase	806.95	0.08069499210883671
2.6.1.82	Putrescine--2-oxoglutarate transaminase	806.778	0.0806777921105187
2.6.1.87	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	806.725	0.08067249211103698
2.7.8.20	Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	804.56	0.08045599213220851
2.6.1.88	Methionine transaminase	802.186	0.08021859215542387
3.2.1.21	Beta-glucosidase	800.505	0.08005049217186236
3.1.3.27	Phosphatidylglycerophosphatase	800.424	0.08004239217265445
5.1.1.3	Glutamate racemase	798.576	0.07985759219072605
2.7.1.58	2-dehydro-3-deoxygalactonokinase	795.567	0.07955669222015106
2.7.4.16	Thiamine-phosphate kinase	794.565	0.07945649222994962
3.4.11.18	Methionyl aminopeptidase	792.884	0.0792883922463881
4.1.1.36	Phosphopantothenoylcysteine decarboxylase	791.443	0.07914429226047964
3.2.2.9	Adenosylhomocysteine nucleosidase	791.066	0.07910659226416633
2.1.1.45	Thymidylate synthase	790.602	0.07906019226870378
2.7.8.7	Holo-[acyl-carrier-protein] synthase	789.515	0.07895149227933357
3.1.1.1	Carboxylesterase	788.189	0.0788188922923005
1.5.1.2	Pyrroline-5-carboxylate reductase	785.935	0.07859349231434237
2.3.1.47	8-amino-7-oxononanoate synthase	785.158	0.07851579232194066
4.99.1.1	Protoporphyrin ferrochelatase	784.482	0.07844819232855126
2.4.1.227	acetylglucosaminyltransferase	783.802	0.07838019233520098
2.7.7.3	Pantetheine-phosphate adenylyltransferase	783.285	0.07832849234025671
1.14.13.59	L-lysine N(6)-monooxygenase (NADPH)	782.812	0.07828119234488219
2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	782.642	0.07826419234654462
2.3.1.8	Phosphate acetyltransferase	782.593	0.07825929234702378
4.2.1.79	2-methylcitrate dehydratase	781.076	0.07810759236185853
2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	780.956	0.07809559236303201
2.7.6.5	GTP diphosphokinase	777.964	0.07779639239229078
2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	777.245	0.07772449239932189
4.1.3.30	Methylisocitrate lyase	777.025	0.07770249240147326
2.1.1.178	16S rRNA (cytosine(1407)-C(5))-methyltransferase	770.934	0.07709339246103714
2.7.1.25	Adenylyl-sulfate kinase	770.646	0.07706459246385348
4.2.1.12	Phosphogluconate dehydratase	768.935	0.07689349248058536
3.2.1.26	Beta-fructofuranosidase	768.74	0.07687399248249227
1.5.1.34	6,7-dihydropteridine reductase	768.492	0.07684919248491745
1.14.13.127	3-(3-hydroxy-phenyl)propanoic acid hydroxylase	767.638	0.07676379249326873
1.1.1.69	Gluconate 5-dehydrogenase	763.619	0.07636189253257053
2.3.3.5	2-methylcitrate synthase	763.151	0.07631509253714708
3.2.2.27	Uracil-DNA glycosylase	759.412	0.07594119257371078
1.1.1.14	L-iditol 2-dehydrogenase	758.151	0.07581509258604209
1.2.1.10	Acetaldehyde dehydrogenase (acetylating)	757.797	0.07577969258950386
1.1.1.130	3-dehydro-L-gulonate 2-dehydrogenase	757.399	0.07573989259339589
2.6.1.52	Phosphoserine transaminase	757.36	0.07573599259377728
6.3.1.20	Lipoate--protein ligase	754.66	0.07546599262018057
3.6.1.55	8-oxo-dGTP diphosphatase	754.65	0.07546499262027835
3.2.1.52	Beta-N-acetylhexosaminidase	754.444	0.07544439262229283
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	752.463	0.07524629264166503
3.1.3.3	Phosphoserine phosphatase	750.284	0.07502839266297347
1.1.1.67	Mannitol 2-dehydrogenase	749.32	0.07493199267240043
4.1.3.40	Chorismate lyase	748.012	0.07480119268519135
3.1.1.29	Aminoacyl-tRNA hydrolase	746.822	0.07468219269682837
1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin)	746.805	0.0746804926969946
2.5.1.16	Spermidine synthase	746.519	0.0746518926997914
2.7.7.73	Sulfur carrier protein ThiS adenylyltransferase	746.286	0.0746285927020699
2.7.8.33	N-acetylglucosaminephosphotransferase	745.711	0.07457109270769284
2.6.1.9	Histidinol-phosphate transaminase	743.296	0.07432959273130911
5.4.99.24	23S rRNA pseudouridine(955/2504/2580) synthase	742.199	0.07421989274203668
2.1.1.189	23S rRNA (uracil(747)-C(5))-methyltransferase	742.183	0.07421829274219315
3.5.4.3	Guanine deaminase	741.545	0.07415449274843214
6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	741.02	0.07410199275356612
1.8.1.9	Thioredoxin-disulfide reductase	740.714	0.0740713927565585
2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase	740.614	0.0740613927575364
3.5.2.2	Dihydropyrimidinase	740.418	0.07404179275945308
2.5.1.10	(2E,6E)-farnesyl diphosphate synthase	740.303	0.07403029276057765
3.5.3.11	Agmatinase	740.023	0.07400229276331578
1.13.11.24	Quercetin 2,3-dioxygenase	738.496	0.07384959277824832
3.1.1.32	Phospholipase A(1)	738.198	0.07381979278116245
3.3.2.1	Isochorismatase	735.484	0.07354839280770266
1.1.1.159	7-alpha-hydroxysteroid dehydrogenase	735.184	0.07351839281063635
3.6.1.22	NAD(+) diphosphatase	734.881	0.07348809281359939
2.7.1.107	Diacylglycerol kinase (ATP)	732.914	0.07329139283283467
1.16.1.3	Aquacobalamin reductase	731.606	0.07316059284562562
4.3.1.18	D-serine ammonia-lyase	731.515	0.07315149284651551
4.1.2.48	Low-specificity L-threonine aldolase	729.822	0.07298219286307135
4.1.2.4	Deoxyribose-phosphate aldolase	728.812	0.07288119287294814
3.6.1.41	Bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	728.018	0.07280179288071266
5.4.99.28	tRNA pseudouridine(32) synthase	727.296	0.0727295928877731
2.7.1.48	Uridine kinase	725.355	0.07253549290675414
3.6.3.19	Transferred entry 7.5.2.1	724.753	0.0724752929126411
1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase	723.752	0.07237519292242986
1.2.1.5	Aldehyde dehydrogenase (NAD(P)(+))	723.562	0.07235619292428788
3.5.1.19	Nicotinamidase	723.047	0.07230469292932408
2.1.2.2	Phosphoribosylglycinamide formyltransferase	722.904	0.07229039293072247
1.13.11.16	3-carboxyethylcatechol 2,3-dioxygenase	721.682	0.0721681929426724
1.1.1.57	Fructuronate reductase	721.372	0.07213719294570388
3.2.2.20	DNA-3-methyladenine glycosylase I	720.429	0.07204289295492548
2.7.7.24	Glucose-1-phosphate thymidylyltransferase	720.059	0.07200589295854372
3.4.21.105	Rhomboid protease	717.276	0.07172759298575866
1.1.99.1	Choline dehydrogenase	714.375	0.07143749301412755
1.1.1.42	Isocitrate dehydrogenase (NADP(+))	714.217	0.07142169301567264
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	712.943	0.07129429302813108
5.1.3.29	L-fucose mutarotase	712.023	0.07120229303712776
2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	711.726	0.07117259304003212
1.4.1.4	Glutamate dehydrogenase (NADP(+))	711.173	0.0711172930454399
2.7.1.60	N-acylmannosamine kinase	710.912	0.07109119304799222
4.4.1.15	D-cysteine desulfhydrase	709.788	0.07097879305898382
3.4.21.92	Endopeptidase Clp	706.598	0.07065979309017882
4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase	706.219	0.07062189309388507
3.4.21.88	Repressor LexA	705.483	0.0705482931010824
1.1.1.251	Galactitol-1-phosphate 5-dehydrogenase	704.18	0.07041799311382443
2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	704.04	0.0704039931151935
1.11.1.6	Catalase	703.308	0.07033079312235173
2.1.3.2	Aspartate carbamoyltransferase	700.544	0.07005439314938089
6.3.1.11	Glutamate--putrescine ligase	698.964	0.06989639316483172
1.1.1.264	L-idonate 5-dehydrogenase (NAD(P)(+))	696.586	0.06965859318808616
2.4.2.9	Uracil phosphoribosyltransferase	692.399	0.06923989322903083
5.3.1.4	L-arabinose isomerase	692.35	0.06923499322951
1.7.1.13	PreQ(1) synthase	691.698	0.0691697932358859
6.2.1.22	[Citrate (pro-3S)-lyase] ligase	690.911	0.06909109324358197
2.7.1.92	5-dehydro-2-deoxygluconokinase	689.746	0.06897459325497451
4.2.1.75	Uroporphyrinogen-III synthase	688.81	0.06888099326412765
5.3.1.8	Mannose-6-phosphate isomerase	684.024	0.06840239331092994
2.1.1.174	23S rRNA (guanine(1835)-N(2))-methyltransferase	683.503	0.06835029331602481
3.5.1.88	Peptide deformylase	683.146	0.0683145933195159
2.4.2.8	Hypoxanthine phosphoribosyltransferase	683.037	0.06830369332058182
5.4.99.62	D-ribose pyranase	682.324	0.06823239332755425
2.5.1.64	Transferred entry 2.2.1.9 and 4.2.99.20	682.014	0.06820139333058574
2.4.2.22	Xanthine phosphoribosyltransferase	681.735	0.06817349333331409
3.6.3.27	Transferred entry 7.3.2.1	681.404	0.06814039333655092
4.2.1.126	N-acetylmuramic acid 6-phosphate etherase	680.401	0.06804009334635926
2.7.4.3	Adenylate kinase	678.978	0.06789779336027477
3.5.1.10	Formyltetrahydrofolate deformylase	678.871	0.06788709336132114
3.4.13.9	Xaa-Pro dipeptidase	678.853	0.06788529336149714
2.3.1.118	N-hydroxyarylamine O-acetyltransferase	676.898	0.0676897933806151
4.1.2.5	L-threonine aldolase	675.088	0.06750879339831509
2.3.1.57	Diamine N-acetyltransferase	672.862	0.06728619342008313
1.3.3.3	Coproporphyrinogen oxidase	668.588	0.06685879346187858
3.1.13.5	Ribonuclease D	668.377	0.06683769346394194
3.2.1.8	Endo-1,4-beta-xylanase	667.585	0.06675849347168691
3.1.27.6	Transferred entry 4.6.1.21	667.066	0.06670659347676221
3.2.1.31	Beta-glucuronidase	666.282	0.06662819348442896
6.3.4.20	7-cyano-7-deazaguanine synthase	665.847	0.06658469348868282
6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase	665.174	0.06651739349526409
3.4.11.23	PepB aminopeptidase	665.069	0.06650689349629088
1.2.1.70	Glutamyl-tRNA reductase	663.53	0.06635299351134076
2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	662.245	0.06622449352390677
5.4.2.6	Beta-phosphoglucomutase	662.068	0.06620679352563764
3.6.1.11	Exopolyphosphatase	661.211	0.06612109353401825
2.4.1.15	Alpha,alpha-trehalose-phosphate synthase (UDP-forming)	661.188	0.06611879353424317
2.3.1.181	Lipoyl(octanoyl) transferase	660.483	0.06604829354113735
2.3.1.193	tRNA(Met) cytidine acetyltransferase	654.105	0.06541049360350781
2.7.1.130	Tetraacyldisaccharide 4'-kinase	653.251	0.06532509361185908
3.1.6.6	Choline-sulfatase	652.254	0.06522539362160876
1.1.1.169	2-dehydropantoate 2-reductase	650.712	0.06507119363668797
2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	650.712	0.06507119363668797
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	648.994	0.06489939365348829
1.2.1.39	Phenylacetaldehyde dehydrogenase	648.989	0.06489889365353718
3.5.4.16	GTP cyclohydrolase I	648.7	0.06486999365636331
2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase	645.844	0.06458439368429214
3.1.21.2	Deoxyribonuclease IV	643.486	0.064348593707351
6.3.1.5	NAD(+) synthase	641.631	0.06416309372549105
5.4.99.2	Methylmalonyl-CoA mutase	641.121	0.06411209373047834
3.1.4.14	[Acyl-carrier-protein] phosphodiesterase	638.443	0.0638442937566665
2.7.2.15	Propionate kinase	638.19	0.06381899375914059
1.14.11.17	Taurine dioxygenase	638.165	0.06381649375938506
1.1.1.25	Shikimate dehydrogenase	637.145	0.06371449376935964
2.5.1.9	Riboflavin synthase	636.809	0.0636808937726454
6.3.2.17	Tetrahydrofolate synthase	636.735	0.06367349377336905
4.1.99.19	2-iminoacetate synthase	635.42	0.06354199378622842
3.1.1.61	Protein-glutamate methylesterase	634.569	0.06345689379455034
2.7.7.18	Nicotinate-nucleotide adenylyltransferase	634.011	0.06340109380000702
2.1.1.172	16S rRNA (guanine(1207)-N(2))-methyltransferase	633.378	0.06333779380619714
2.7.1.170	Anhydro-N-acetylmuramic acid kinase	632.766	0.06327659381218188
1.1.1.2	Alcohol dehydrogenase (NADP(+))	632.023	0.06320229381944768
3.2.1.122	Maltose-6'-phosphate glucosidase	629.118	0.06291179384785568
6.2.1.17	Propionate--CoA ligase	628.639	0.0628638938525398
6.1.1.11	Serine--tRNA ligase	627.733	0.06277329386139957
1.14.14.5	Alkanesulfonate monooxygenase	626.316	0.06263159387525644
2.1.1.80	Protein-glutamate O-methyltransferase	626.143	0.0626142938769482
1.17.7.4	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	625.877	0.0625876938795494
4.2.3.3	Methylglyoxal synthase	624.495	0.06244949389306398
1.6.99.3	NADH dehydrogenase	623.998	0.062399793897924154
4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	623.939	0.062393893898501106
1.1.1.58	Tagaturonate reductase	622.861	0.06228609390904286
3.6.1.1	Inorganic diphosphatase	621.924	0.06219239391820579
1.16.1.1	Mercury(II) reductase	621.196	0.0621195939253249
4.2.1.7	Altronate dehydratase	621.025	0.06210249392699711
2.5.1.61	Hydroxymethylbilane synthase	620.528	0.062052793931857274
1.2.1.19	Aminobutyraldehyde dehydrogenase	619.472	0.0619471939421839
2.7.4.22	UMP kinase	612.017	0.061201694015086336
4.1.2.19	Rhamnulose-1-phosphate aldolase	610.808	0.06108079402690914
4.2.1.80	2-oxopent-4-enoate hydratase	608.727	0.060872694047259236
1.17.7.1	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin)	607.406	0.06074059406017729
4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	606.348	0.060634794070523475
2.7.11.1	Non-specific serine/threonine protein kinase	606.318	0.06063179407081685
3.1.1.85	Pimeloyl-[acyl-carrier protein] methyl ester esterase	606.088	0.06060879407306602
1.1.1.284	S-(hydroxymethyl)glutathione dehydrogenase	605.24	0.06052399408135861
2.7.7.12	UDP-glucose--hexose-1-phosphate uridylyltransferase	604.798	0.060479794085680924
3.4.25.2	HslU--HslV peptidase	604.717	0.06047169408647302
2.7.4.7	Phosphooxymethylpyrimidine kinase	603.052	0.06030519410275507
2.7.7.75	Molybdopterin adenylyltransferase	602.997	0.0602996941032929
2.3.1.174	3-oxoadipyl-CoA thiolase	602.514	0.060251394108016165
5.4.3.2	Lysine 2,3-aminomutase	601.288	0.06012879412000522
3.1.4.4	Phospholipase D	600.097	0.060009694131652
2.1.1.144	Trans-aconitate 2-methyltransferase	599.611	0.059961094136404595
5.1.3.15	Glucose-6-phosphate 1-epimerase	598.671	0.05986709414559686
4.1.3.3	N-acetylneuraminate lyase	597.556	0.05975559415650044
1.1.1.85	3-isopropylmalate dehydrogenase	597.439	0.05974389415764458
2.6.1.81	Succinylornithine transaminase	595.936	0.05959359417234242
4.2.2.n1	Peptidoglycan lytic exotransglycosylase	595.826	0.05958259417341811
6.5.1.4	RNA 3'-terminal-phosphate cyclase (ATP)	595.629	0.05956289417534457
3.6.1.9	Nucleotide diphosphatase	594.731	0.059473094184126114
3.1.26.3	Ribonuclease III	594.52	0.059451994186189475
2.8.1.8	Lipoyl synthase	592.319	0.05923189420771305
1.8.4.11	Peptide-methionine (S)-S-oxide reductase	591.597	0.059159694214773496
2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	591.485	0.05914849421586874
4.1.1.15	Glutamate decarboxylase	590.202	0.0590201942284152
2.7.1.49	Hydroxymethylpyrimidine kinase	589.531	0.0589530942349769
1.2.1.79	Succinate-semialdehyde dehydrogenase (NADP(+))	589.401	0.058940094236248165
2.3.1.102	N(6)-hydroxylysine O-acetyltransferase	589.393	0.05893929423632641
2.4.2.17	ATP phosphoribosyltransferase	589.157	0.058915694238634256
3.1.3.70	Mannosyl-3-phosphoglycerate phosphatase	588.995	0.05889949424021845
2.4.2.52	Triphosphoribosyl-dephospho-CoA synthase	585.635	0.05856349427307588
2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase	584.84	0.058483994280850195
1.1.1.23	Histidinol dehydrogenase	582.892	0.05828919429989969
2.6.99.2	Pyridoxine 5'-phosphate synthase	582.601	0.05826009430274537
2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	581.625	0.05816249431228967
3.5.2.5	Allantoinase	581.471	0.05814709431379564
1.1.1.205	IMP dehydrogenase	580.586	0.05805859432245006
2.7.4.25	(d)CMP kinase	580.209	0.058020894326136725
2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase	579.985	0.05799849432832723
2.4.2.7	Adenine phosphoribosyltransferase	579.881	0.05798809432934424
4.1.1.48	Indole-3-glycerol-phosphate synthase	578.984	0.05789839433811601
3.5.2.3	Dihydroorotase	577.935	0.05779349434837418
2.3.1.n2	Transferred entry 2.3.1.274	576.478	0.05764779436262218
4.1.1.65	Phosphatidylserine decarboxylase	576.389	0.05763889436349251
5.3.1.16	isomerase	575.968	0.057596794367609463
1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase	575.945	0.05759449436783439
3.4.11.4	Tripeptide aminopeptidase	575.934	0.05759339436794195
2.8.1.2	3-mercaptopyruvate sulfurtransferase	574.53	0.05745299438167167
2.8.1.6	Biotin synthase	573.592	0.05735919439084437
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	571.96	0.0571959944068037
2.6.1.13	Ornithine aminotransferase	571.502	0.05715019441128248
3.2.1.4	Cellulase	570.692	0.05706919441920347
2.7.6.1	Ribose-phosphate diphosphokinase	567.554	0.05675539444988997
1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	567.009	0.05670089445521953
1.4.99.6	D-arginine dehydrogenase	563.892	0.05638919448570067
1.3.5.3	Protoporphyrinogen IX dehydrogenase (menaquinone)	563.086	0.05630859449358254
1.16.1.9	Ferric-chelate reductase (NADPH)	560.616	0.05606159451773666
2.1.1.181	23S rRNA (adenine(1618)-N(6))-methyltransferase	558.541	0.055854094538028094
2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase	557.64	0.05576399454683896
3.1.3.7	3'(2'),5'-bisphosphate nucleotidase	557.027	0.0557026945528335
1.4.3.5	Pyridoxal 5'-phosphate synthase	556.589	0.055658894557116693
3.1.3.26	4-phytase	556.12	0.05561199456170304
2.7.7.62	Adenosylcobinamide-phosphate guanylyltransferase	555.872	0.05558719456412823
1.1.1.154	Ureidoglycolate dehydrogenase	555.537	0.0555536945674042
1.1.1.38	Malate dehydrogenase (oxaloacetate-decarboxylating)	554.952	0.055495194573124906
3.5.2.9	5-oxoprolinase (ATP-hydrolyzing)	554.862	0.05548619457400502
3.6.3.33	Transferred entry 7.6.2.8	554.515	0.05545149457739833
5.3.3.6	Methylitaconate Delta-isomerase	553.313	0.055331294589152695
3.1.21.1	Deoxyribonuclease I	551.531	0.05515309460657887
3.4.19.5	Beta-aspartyl-peptidase	549.846	0.05498459462305648
6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase	547.309	0.0547308946478658
1.2.1.71	Succinylglutamate-semialdehyde dehydrogenase	545.575	0.05455749466482259
3.1.1.3	Triacylglycerol lipase	544.897	0.05448969467145275
3.5.4.5	Cytidine deaminase	544.83	0.05448299467210795
4.1.1.23	Orotidine-5'-phosphate decarboxylase	543.051	0.054305094689504785
5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	542.752	0.0542751946924287
2.7.7.13	Mannose-1-phosphate guanylyltransferase	542.245	0.05422449469738666
3.4.17.13	Muramoyltetrapeptide carboxypeptidase	541.033	0.0541032947092388
3.5.4.25	GTP cyclohydrolase II	539.883	0.05398829472048466
6.2.1.30	Phenylacetate--CoA ligase	539.81	0.05398099472119851
5.1.3.32	L-rhamnose mutarotase	539.308	0.053930794726107574
2.5.1.31	diphosphate specific)	534.853	0.053485294769673015
1.3.1.28	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	532.495	0.0532494947927319
2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase	531.296	0.05312959480445691
3.6.1.7	Acylphosphatase	529.072	0.052907194826205414
2.7.4.6	Nucleoside-diphosphate kinase	528.293	0.052829294833823245
4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase	527.674	0.05276739483987645
4.1.1.11	Aspartate 1-decarboxylase	526.768	0.052676794848736226
5.1.3.2	UDP-glucose 4-epimerase	525.967	0.052596694856569204
3.1.31.1	Micrococcal nuclease	525.818	0.05258179485802627
2.1.2.1	Glycine hydroxymethyltransferase	521.846	0.05218459489686846
1.1.1.83	D-malate dehydrogenase (decarboxylating)	521.381	0.05213809490141569
2.7.11.33	[Pyruvate, water dikinase] kinase	520.972	0.052097194905415305
2.7.4.28	([Pyruvate, water dikinase] phosphate) phosphotransferase	520.972	0.052097194905415305
2.7.7.87	L-threonylcarbamoyladenylate synthase	520.382	0.05203819491118491
2.7.1.24	Dephospho-CoA kinase	519.494	0.05194939491986866
2.6.1.62	Adenosylmethionine--8-amino-7-oxononanoate transaminase	517.946	0.05179459493500656
2.7.7.80	Molybdopterin-synthase adenylyltransferase	517.698	0.051769794937431744
3.4.23.36	Signal peptidase II	516.999	0.051699894944267265
2.1.2.9	Methionyl-tRNA formyltransferase	516.854	0.05168539494568523
3.4.13.21	Dipeptidase E	516.124	0.051612394952823895
