Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF07470	Glycosyl Hydrolase Family 88	484.461	0.04844609663919745
PF09148	Domain of unknown function (DUF1934)	484.439	0.04844389663935008
PF02637	GatB domain	484.19	0.04841899664107744
PF14698	Argininosuccinate lyase C-terminal	483.048	0.04830479664899971
PF02911	Formyl transferase, C-terminal domain	482.5	0.0482499966528013
PF02567	Phenazine biosynthesis-like protein	482.038	0.04820379665600629
PF09285	Elongation factor P, C-terminal	481.1	0.048109996662513387
PF01039	Carboxyl transferase domain	481.023	0.04810229666304755
PF00731	AIR carboxylase	480.321	0.04803209666791747
PF08343	Ribonucleotide reductase N-terminal	479.579	0.04795789667306486
PF06018	CodY GAF-like domain	479.339	0.04793389667472979
PF08951	Enterocin A Immunity	478.893	0.04788929667782378
PF04262	Glutamate-cysteine ligase	478.802	0.04788019667845507
PF06605	Prophage endopeptidase tail	478.226	0.047822596682450896
PF01424	R3H domain	477.593	0.04775929668684214
PF06014	Bacterial protein of unknown function (DUF910)	477.455	0.04774549668779947
PF01842	ACT domain	476.682	0.047668196693161934
PF01183	Glycosyl hydrolases family 25	476.463	0.04764629669468118
PF01245	Ribosomal protein L19	475.899	0.04758989669859375
PF00586	AIR synthase related protein, N-terminal domain	475.491	0.04754909670142413
PF02881	SRP54-type protein, helical bundle domain	475.47	0.04754699670156982
PF02557	D-alanyl-D-alanine carboxypeptidase	475.275	0.04752749670292256
PF13603	Leucyl-tRNA synthetase, Domain 2	474.335	0.04743349670944353
PF01212	Beta-eliminating lyase	474.145	0.0474144967107616
PF03838	Recombination protein U	474.068	0.047406796711295766
PF08860	Domain of unknown function (DUF1827)	473.887	0.0473886967125514
PF03641	Possible lysine decarboxylase	473.552	0.04735519671487537
PF00636	Ribonuclease III domain	472.907	0.04729069671934986
PF03352	Methyladenine glycosylase	472.584	0.04725839672159057
PF00289	Biotin carboxylase, N-terminal domain	472.4	0.047239996722867016
PF01027	Inhibitor of apoptosis-promoting Bax1	472.301	0.0472300967235538
PF01503	Phosphoribosyl-ATP pyrophosphohydrolase	472.208	0.04722079672419896
PF01812	5-formyltetrahydrofolate cyclo-ligase family	471.808	0.04718079672697383
PF00425	chorismate binding enzyme	469.961	0.046996096739786844
PF13291	ACT domain	469.804	0.046980396740875986
PF13932	GidA associated domain	469.509	0.04695089674292246
PF16193	AAA C-terminal domain	468.921	0.04689209674700153
PF13538	UvrD-like helicase C-terminal domain	467.888	0.04678879675416765
PF02092	Glycyl-tRNA synthetase beta subunit	467.051	0.04670509675997409
PF11877	Protein of unknown function (DUF3397)	466.942	0.04669419676073025
PF06570	Protein of unknown function (DUF1129)	466.778	0.04667779676186796
PF01773	Na+ dependent nucleoside transporter N-terminus	466.599	0.04665989676310971
PF07662	Na+ dependent nucleoside transporter C-terminus	466.599	0.04665989676310971
PF03432	Relaxase/Mobilisation nuclease domain	466.193	0.04661929676592621
PF12002	MgsA AAA+ ATPase C terminal	464.848	0.04648479677525675
PF17203	Single cache domain 3	464.713	0.04647129677619327
PF01321	Creatinase/Prolidase N-terminal domain	464.529	0.04645289677746971
PF02674	Colicin V production protein	462.677	0.046267696790317406
PF07997	Protein of unknown function (DUF1694)	462.635	0.04626349679060877
PF01370	NAD dependent epimerase/dehydratase family	462.379	0.04623789679238469
PF00296	Luciferase-like monooxygenase	461.942	0.04619419679541625
PF01725	Ham1 family	461.795	0.046179496796436015
PF14804	Jag N-terminus	461.456	0.04614559679878773
PF12732	YtxH-like protein	461.37	0.04613699679938433
PF06480	FtsH Extracellular	460.491	0.04604909680548212
PF02608	ABC transporter substrate-binding protein PnrA-like	460.252	0.046025196807140116
PF01668	SmpB protein	460.137	0.04601369680793789
PF00366	Ribosomal protein S17	460.059	0.046005896808479
PF02843	Phosphoribosylglycinamide synthetase, C domain	459.69	0.04596899681103882
PF00763	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	459.233	0.04592329681420912
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	459.233	0.04592329681420912
PF02527	rRNA small subunit methyltransferase G	458.029	0.04580289682256151
PF01210	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	458.01	0.04580099682269331
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	458.01	0.04580099682269331
PF03123	CAT RNA binding domain	457.401	0.04574009682691807
PF00672	HAMP domain	456.976	0.04569759682986638
PF05437	Branched-chain amino acid transport protein (AzlD)	456.931	0.04569309683017855
PF01016	Ribosomal L27 protein	456.549	0.045654896832828556
PF04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	456.453	0.04564529683349453
PF00154	recA bacterial DNA recombination protein	455.27	0.04552699684170124
PF06265	Protein of unknown function (DUF1027)	453.84	0.04538399685162143
PF10458	Valyl tRNA synthetase tRNA binding arm	453.83	0.0453829968516908
PF00793	DAHP synthetase I family	453.614	0.04536139685318924
PF04011	LemA family	453.571	0.045357096853487544
PF04565	RNA polymerase Rpb2, domain 3	453.093	0.04530929685680353
PF05649	Peptidase family M13	452.963	0.045296296857705365
PF00573	Ribosomal protein L4/L1 family	452.87	0.04528699685835052
PF00462	Glutaredoxin	451.452	0.04514519686818747
PF07943	Penicillin-binding protein 5, C-terminal domain	451.269	0.04512689686945698
PF14507	CppA C-terminal	450.737	0.04507369687314757
PF11858	Domain of unknown function (DUF3378)	450.645	0.04506449687378579
PF08876	Domain of unknown function (DUF1836)	450.547	0.04505469687446564
PF04024	PspC domain	449.655	0.04496549688065361
PF02677	Epoxyqueuosine reductase QueH	449.361	0.04493609688269315
PF14622	Ribonuclease-III-like	449.263	0.044926296883373
PF01202	Shikimate kinase	448.954	0.044895396885516595
PF09182	Bacterial purine repressor, N-terminal	448.905	0.044890496885856515
PF01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	448.541	0.044854096888381656
PF04563	RNA polymerase beta subunit	448.142	0.0448141968911496
PF14526	Integron-associated effector binding protein	447.977	0.044797696892294236
PF08478	POTRA domain, FtsQ-type	447.681	0.044768096894347645
PF01625	Peptide methionine sulfoxide reductase	447.585	0.044758496895013614
PF14689	Sensor_kinase_SpoOB-type, alpha-helical domain	447.438	0.04474379689603339
PF04266	ASCH domain	447.213	0.04472129689759426
PF07751	Abi-like protein	446.743	0.04467429690085474
PF04023	FeoA domain	445.879	0.04458789690684848
PF01475	Ferric uptake regulator family	444.725	0.044472496914854005
PF08796	Protein of unknown function (DUF1797)	444.394	0.04443939691715022
PF02861	Clp amino terminal domain, pathogenicity island component	444.203	0.044420296918475224
PF03719	Ribosomal protein S5, C-terminal domain	444.147	0.04441469691886371
PF00226	DnaJ domain	444.086	0.04440859691928688
PF01263	Aldose 1-epimerase	442.719	0.04427189692877003
PF00962	Adenosine/AMP deaminase	441.804	0.044180396935117563
PF10417	C-terminal domain of 1-Cys peroxiredoxin	441.545	0.044154496936914304
PF12408	Ribose-5-phosphate isomerase	441.451	0.0441450969375664
PF06961	Protein of unknown function (DUF1294)	441.437	0.04414369693766352
PF00252	Ribosomal protein L16p/L10e	441.041	0.04410409694041065
PF00333	Ribosomal protein S5, N-terminal domain	440.864	0.04408639694163853
PF00584	SecE/Sec61-gamma subunits of protein translocation complex	439.669	0.04396689694992849
PF03390	2-hydroxycarboxylate transporter family	439.136	0.04391359695362602
PF14506	CppA N-terminal	438.803	0.04388029695593611
PF02844	Phosphoribosylglycinamide synthetase, N domain	438.625	0.04386249695717093
PF13458	Periplasmic binding protein	438.584	0.04385839695745535
PF01654	Cytochrome bd terminal oxidase subunit I	438.545	0.043854496957725905
PF00708	Acylphosphatase	438.39	0.04383899695880117
PF00035	Double-stranded RNA binding motif	437.46	0.04374599696525276
PF04883	Bacteriophage HK97-gp10, putative tail-component	437.311	0.0437310969662864
PF01765	Ribosome recycling factor	436.497	0.043649696971933286
PF12642	Conjugative transposon protein TcpC	436.443	0.04364429697230789
PF00258	Flavodoxin	436.347	0.04363469697297386
PF06135	IreB regulatory phosphoprotein	435.656	0.04356559697776747
PF02558	Ketopantoate reductase PanE/ApbA	435.593	0.043559296978204515
PF02646	RmuC family	435.148	0.04351479698129157
PF14748	Pyrroline-5-carboxylate reductase dimerisation	434.653	0.04346529698472548
PF08501	Shikimate dehydrogenase substrate binding domain	434.601	0.04346009698508622
PF12850	Calcineurin-like phosphoesterase superfamily domain	434.247	0.043424696987541984
PF02491	SHS2 domain inserted in FTSA	433.963	0.04339629698951215
PF04074	YhcH/YjgK/YiaL	433.669	0.04336689699155168
PF02446	4-alpha-glucanotransferase	433.422	0.04334219699326517
PF02367	Threonylcarbamoyl adenosine biosynthesis protein TsaE	432.929	0.04329289699668521
PF00215	Orotidine 5'-phosphate decarboxylase / HUMPS family	432.786	0.043278596997677235
PF02130	Uncharacterized protein family UPF0054	432.705	0.04327049699823914
PF03591	AzlC protein	432.474	0.04324739699984164
PF17191	RecG wedge domain	432.439	0.04324389700008444
PF00623	RNA polymerase Rpb1, domain 2	432.39	0.04323899700042436
PF11983	Membrane-attachment and polymerisation-promoting switch	432.198	0.0432197970017563
PF16069	Domain of unknown function (DUF4811)	432.194	0.04321939700178406
PF04630	Phage tail tube protein	431.706	0.04317059700516941
PF01649	Ribosomal protein S20	431.212	0.04312119700859639
PF14490	Helix-hairpin-helix containing domain	430.773	0.04307729701164182
PF12804	MobA-like NTP transferase domain	430.414	0.04304139701413227
PF03062	MBOAT, membrane-bound O-acyltransferase family	430.15	0.04301499701596369
PF07319	Primosomal protein DnaI N-terminus	429.786	0.04297859701848883
PF01219	Prokaryotic diacylglycerol kinase	429.766	0.04297659701862758
PF03458	UPF0126 domain	428.993	0.04289929702399003
PF08546	Ketopantoate reductase PanE/ApbA C terminal	427.667	0.04276669703318876
PF16570	Gram-positive pilin backbone subunit 3, Cna-B-like domain	426.63	0.04266299704038263
PF01325	Iron dependent repressor, N-terminal DNA binding domain	426.263	0.042626297042928585
PF03033	Glycosyltransferase family 28 N-terminal domain	426.198	0.0426197970433795
PF12459	D-Ala-teichoic acid biosynthesis protein	425.714	0.042571397046737104
PF02311	AraC-like ligand binding domain	424.219	0.04242189705710822
PF08757	CotH kinase protein	423.84	0.042383997059737416
PF09902	Uncharacterized protein conserved in bacteria (DUF2129)	423.666	0.04236659706094449
PF03932	CutC family	422.244	0.04222439707080919
PF05636	HIGH Nucleotidyl Transferase	422.186	0.04221859707121155
PF06100	MCRA family	421.844	0.04218439707358407
PF02322	Cytochrome bd terminal oxidase subunit II	421.098	0.04210979707875922
PF01256	Carbohydrate kinase	420.224	0.042022397084822326
PF01177	Asp/Glu/Hydantoin racemase	420.188	0.04201879708507207
PF08455	Bacterial SNF2 helicase associated	419.454	0.041945397090163976
PF03714	Bacterial pullanase-associated domain	419.241	0.0419240970916416
PF04079	Segregation and condensation complex subunit ScpB	418.361	0.04183609709774633
PF02616	Segregation and condensation protein ScpA	418.209	0.04182089709880079
PF01367	5'-3' exonuclease, C-terminal SAM fold	417.651	0.04176509710267175
PF02739	5'-3' exonuclease, N-terminal resolvase-like domain	417.651	0.04176509710267175
PF03618	Kinase/pyrophosphorylase	417.634	0.04176339710278968
PF00466	Ribosomal protein L10	416.652	0.041665197109602
PF01026	TatD related DNase	415.879	0.04158789711496447
PF02229	Transcriptional Coactivator p15 (PC4)	415.154	0.04151539711999393
PF11193	Protein of unknown function (DUF2812)	415.056	0.041505597120673775
PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	414.074	0.04140739712748611
PF04472	Cell division protein SepF	413.536	0.04135359713121832
PF02601	Exonuclease VII, large subunit	413.523	0.04135229713130851
PF13742	OB-fold nucleic acid binding domain	413.523	0.04135229713130851
PF00710	Asparaginase, N-terminal	413.334	0.04133339713261963
PF11217	Protein of unknown function (DUF3013)	413.02	0.041301997134797916
PF10031	Small integral membrane protein (DUF2273)	412.439	0.04124389713882843
PF09363	XFP C-terminal domain	412.033	0.04120329714164493
PF11674	Protein of unknown function (DUF3270)	411.521	0.04115209714519678
PF08664	YcbB domain	411.046	0.04110459714849194
PF00298	Ribosomal protein L11, RNA binding domain	410.624	0.04106239715141945
PF13380	CoA binding domain	410.11	0.041010997154985164
PF02650	WhiA C-terminal HTH domain	410.009	0.04100089715568583
PF10298	WhiA N-terminal LAGLIDADG-like domain	410.009	0.04100089715568583
PF14527	WhiA LAGLIDADG-like domain	410.009	0.04100089715568583
PF00186	Dihydrofolate reductase	409.657	0.040965697158127715
PF03965	Penicillinase repressor	409.607	0.04096069715847458
PF02620	Large ribosomal RNA subunit accumulation protein YceD	409.335	0.040933497160361494
PF00198	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	409.189	0.040918897161374326
PF11240	Protein of unknown function (DUF3042)	408.703	0.0408702971647458
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	408.342	0.04083419716725013
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	408.342	0.04083419716725013
PF00303	Thymidylate synthase	408.159	0.04081589716851964
PF16921	Tex protein YqgF-like domain	407.622	0.04076219717224492
PF02627	Carboxymuconolactone decarboxylase family	407.499	0.040749897173098196
PF00251	Glycosyl hydrolases family 32 N-terminal domain	407.393	0.04073929717383353
PF00238	Ribosomal protein L14p/L23e	406.922	0.04069219717710096
PF01255	Putative undecaprenyl diphosphate synthase	406.748	0.04067479717830803
PF03315	Serine dehydratase beta chain	406.53	0.040652997179820335
PF09383	NIL domain	406.399	0.04063989718072911
PF01522	Polysaccharide deacetylase	405.784	0.040578397184995486
PF09223	ZinT (YodA) periplasmic lipocalin-like zinc-recruitment	405.691	0.04056909718564065
PF05119	Phage terminase, small subunit	405.611	0.040561097186195626
PF04914	DltD protein	405.317	0.04053169718823516
PF02091	Glycyl-tRNA synthetase alpha subunit	404.826	0.04048259719164133
PF02742	Iron dependent repressor, metal binding and dimerisation domain	404.589	0.040458897193285444
PF12696	TraM recognition site of TraD and TraG	404.064	0.04040639719692747
PF01435	Peptidase family M48	403.606	0.04036059720010471
PF02562	PhoH-like protein	403.565	0.040356497200389134
PF00909	Ammonium Transporter Family	403.329	0.04033289720202632
PF03840	Preprotein translocase SecG subunit	402.72	0.040271997206251076
PF02810	SEC-C motif	402.191	0.04021909720992085
PF13331	Domain of unknown function (DUF4093)	401.778	0.040177797212785915
PF06160	Septation ring formation regulator, EzrA	401.73	0.0401729972131189
PF05495	CHY zinc finger	400.721	0.04007209722011853
PF13409	Glutathione S-transferase, N-terminal domain	399.972	0.03999719722531449
PF03358	NADPH-dependent FMN reductase	398.662	0.03986619723440222
PF13307	Helicase C-terminal domain	398.575	0.03985749723500576
PF01165	Ribosomal protein S21	398.202	0.039820197237593336
PF01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	398.017	0.039801697238876714
PF16555	Gram-positive pilin subunit D1, N-terminal domain	397.463	0.03974629724271993
PF01728	FtsJ-like methyltransferase	396.299	0.03962989725079483
PF05975	Bacterial ABC transporter protein EcsB	396.225	0.03962249725130818
PF01595	Cyclin M transmembrane N-terminal domain	396.022	0.03960219725271643
PF01250	Ribosomal protein S6	395.624	0.03956239725547744
PF02618	YceG-like family	395.568	0.039556797255865916
PF03193	RsgA GTPase	394.821	0.03948209726104801
PF16745	RsgA N-terminal domain	394.821	0.03948209726104801
PF00817	impB/mucB/samB family	394.45	0.0394449972636217
PF07702	UTRA domain	393.691	0.03936909726888704
PF16889	Heparinase II/III N-terminus	393.439	0.03934389727063522
PF07729	FCD domain	393.397	0.03933969727092658
PF01807	CHC2 zinc finger	393.007	0.039300697273632085
PF00343	Carbohydrate phosphorylase	392.047	0.0392046972802918
PF01713	Smr domain	391.882	0.03918819728143643
PF09364	XFP N-terminal domain	391.845	0.03918449728169311
PF01883	Iron-sulfur cluster assembly protein	390.92	0.03909199728811002
PF01180	Dihydroorotate dehydrogenase	390.875	0.039087497288422195
PF06028	Alpha/beta hydrolase of unknown function (DUF915)	390.63	0.039062997290121804
PF04263	Thiamin pyrophosphokinase, catalytic domain	390.437	0.039043697291460684
PF04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	390.437	0.039043697291460684
PF05000	RNA polymerase Rpb1, domain 4	390.267	0.03902669729264001
PF02486	Replication initiation factor	390.023	0.039002297294332695
PF01743	Poly A polymerase head domain	389.866	0.038986597295421824
PF12627	Probable RNA and SrmB- binding site of polymerase A	389.866	0.038986597295421824
PF06103	Bacterial protein of unknown function (DUF948)	389.778	0.038977797296032304
PF03947	Ribosomal Proteins L2, C-terminal domain	389.504	0.0389503972979331
PF04226	Transglycosylase associated protein	389.444	0.03894439729834933
PF16658	Class II release factor RF3, C-terminal domain	389.066	0.03890659730097158
PF00081	Iron/manganese superoxide dismutases, alpha-hairpin domain	388.742	0.03887419730321924
PF02777	Iron/manganese superoxide dismutases, C-terminal domain	388.742	0.03887419730321924
PF01238	Phosphomannose isomerase type I	388.659	0.03886589730379503
PF00842	Alanine racemase, C-terminal domain	388.475	0.03884749730507148
PF00861	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast	388.243	0.038824297306680904
PF00213	ATP synthase delta (OSCP) subunit	386.514	0.038651397318675326
PF03951	Glutamine synthetase, beta-Grasp domain	386.049	0.038604897321901116
PF13306	BspA type Leucine rich repeat region (6 copies)	385.841	0.03858409732334406
PF03649	Uncharacterised protein family (UPF0014)	385.789	0.038578897323704786
PF01252	Signal peptidase (SPase) II	385.686	0.03856859732441932
PF08820	Domain of unknown function (DUF1803)	385.498	0.038549797325723514
PF02129	X-Pro dipeptidyl-peptidase (S15 family)	385.491	0.03854909732577207
PF08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	385.491	0.03854909732577207
PF08275	DNA primase catalytic core, N-terminal domain	384.999	0.03849989732918518
PF06619	Protein of unknown function (DUF1149)	384.621	0.038462097331807436
PF04983	RNA polymerase Rpb1, domain 3	384.559	0.03845589733223755
PF01782	RimM N-terminal domain	384.334	0.038433397333798414
PF03946	Ribosomal protein L11, N-terminal domain	384.172	0.03841719733492224
PF14253	Bacteriophage abortive infection AbiH	383.179	0.038317897341810875
PF00482	Type II secretion system (T2SS), protein F	383.02	0.038301997342913896
PF03672	Uncharacterised protein family (UPF0154)	383.003	0.03830029734303182
PF17255	EbsA-like protein	382.832	0.03828319734421809
PF01794	Ferric reductase like transmembrane component	382.625	0.03826249734565409
PF15432	Accessory Sec secretory system ASP3	382.401	0.03824009734720803
PF00593	TonB dependent receptor	382.362	0.03823619734747857
PF09922	Cell wall-active antibiotics response 4TMS YvqF	382.215	0.03822149734849834
PF09900	Predicted membrane protein (DUF2127)	381.256	0.03812559735515111
PF02357	Transcription termination factor nusG	381.224	0.0381223973553731
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	381.085	0.038108497356337374
PF00877	NlpC/P60 family	379.737	0.03797369736568872
PF00453	Ribosomal protein L20	378.924	0.037892397371328664
PF08124	Polysaccharide lyase family 8, N terminal alpha-helical domain	378.125	0.037812497376871486
PF12802	MarR family	378.033	0.03780329737750971
PF10412	Type IV secretion-system coupling protein DNA-binding domain	376.894	0.03768939738541118
PF03118	Bacterial RNA polymerase, alpha chain C terminal domain	376.003	0.03760029739159222
PF00175	Oxidoreductase NAD-binding domain	375.922	0.037592197392154136
PF04296	Protein of unknown function (DUF448)	375.416	0.03754159739566436
PF16993	Accessory Sec system protein Asp1	375.28	0.037527997396607816
PF11987	Translation-initiation factor 2	374.985	0.03749849739865429
PF11798	IMS family HHH motif	374.214	0.037421397404002875
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	374.198	0.037419797404113865
PF13521	AAA domain	373.258	0.03732579741063484
PF00137	ATP synthase subunit C	372.975	0.037297497412598066
PF00908	dTDP-4-dehydrorhamnose 3,5-epimerase	372.548	0.037254797415560245
PF02874	ATP synthase alpha/beta family, beta-barrel domain	372.418	0.03724179741646208
PF03471	Transporter associated domain	371.745	0.037174497421130825
PF07314	Protein of unknown function (DUF1461)	371.729	0.037172897421241816
PF03796	DnaB-like helicase C terminal domain	370.789	0.03707889742776278
PF00164	Ribosomal protein S12/S23	369.855	0.03698549743424213
PF01553	Acyltransferase	369.626	0.03696259743583074
PF01266	FAD dependent oxidoreductase	369.505	0.03695049743667014
PF11676	Protein of unknown function (DUF3272)	369.331	0.03693309743787722
PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	369.073	0.03690729743966702
PF10263	SprT-like family	368.074	0.03680739744659728
PF09587	Bacterial capsule synthesis protein PGA_cap	367.688	0.03676879744927503
PF09168	X-Prolyl dipeptidyl aminopeptidase PepX, N-terminal	366.762	0.03667619745569888
PF06962	Putative rRNA methylase	366.665	0.036666497456371794
PF00318	Ribosomal protein S2	366.604	0.03666039745679496
PF11799	impB/mucB/samB family C-terminal domain	365.32	0.03653199746570232
PF00231	ATP synthase	365.238	0.03652379746627117
PF04539	Sigma-70 region 3	365.098	0.03650979746724239
PF16364	Cell surface antigen C-terminus	364.659	0.03646589747028781
PF01487	Type I 3-dehydroquinase	363.141	0.036314097480818486
PF02224	Cytidylate kinase	363.019	0.03630189748166482
PF00756	Putative esterase	362.845	0.036284497482871894
PF03006	Haemolysin-III related	362.409	0.03624089748589651
PF01227	GTP cyclohydrolase I	361.943	0.036194297489129244
PF01128	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	361.78	0.03617799749026
PF05239	PRC-barrel domain	361.681	0.03616809749094679
PF11368	Protein of unknown function (DUF3169)	361.293	0.036129297493638426
PF16316	Domain of unknown function (DUF4956)	360.738	0.036073797497488576
PF11364	Protein of unknown function (DUF3165)	359.831	0.03598309750378061
PF04452	RNA methyltransferase	359.565	0.035956497505625906
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	359.533	0.0359532975058479
PF13228	Domain of unknown function (DUF4037)	359.08	0.03590799750899045
PF00380	Ribosomal protein S9/S16	358.368	0.035836797513929736
PF00885	6,7-dimethyl-8-ribityllumazine synthase	358.085	0.03580849751589296
PF01566	Natural resistance-associated macrophage protein	357.491	0.03574909752001366
PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	357.453	0.035745297520277275
PF04237	YjbR	357.392	0.03573919752070044
PF01431	Peptidase family M13	356.563	0.03565629752645138
PF01746	tRNA (Guanine-1)-methyltransferase	356.289	0.035628897528352174
PF06133	Control of competence regulator ComK, YlbF/YmcA	356.209	0.03562089752890715
PF13185	GAF domain	356.124	0.03561239752949681
PF02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	355.982	0.03559819753048189
PF02817	e3 binding domain	355.951	0.035595097530696944
PF07538	Clostridial hydrophobic W	355.558	0.035555797533423264
PF07852	Protein of unknown function (DUF1642)	355.302	0.03553019753519919
PF00311	Phosphoenolpyruvate carboxylase	355.186	0.0355185975360039
PF02629	CoA binding domain	354.322	0.03543219754199765
PF10385	RNA polymerase beta subunit external 1 domain	353.328	0.035332797548893215
PF13274	Protein of unknown function (DUF4065)	352.697	0.03526969755327059
PF10066	Uncharacterized conserved protein (DUF2304)	352.587	0.035258697554033686
PF03459	TOBE domain	352.301	0.03523009755601773
PF03729	Short repeat of unknown function (DUF308)	352.155	0.03521549755703055
PF01156	Inosine-uridine preferring nucleoside hydrolase	351.998	0.035199797558119694
PF01565	FAD binding domain	351.485	0.035148497561678475
PF00411	Ribosomal protein S11	351.335	0.03513349756271905
PF13735	tRNA nucleotidyltransferase domain 2 putative	351.081	0.035108097564481106
PF03572	Peptidase family S41	349.915	0.034991497572569884
PF06421	GTP-binding protein LepA C-terminus	349.882	0.034988197572798814
PF13091	PLD-like domain	349.517	0.034951697575330884
PF00177	Ribosomal protein S7p/S5e	349.448	0.034944797575809546
PF01264	Chorismate synthase	349.235	0.034923497577287174
PF01734	Patatin-like phospholipase	349.221	0.0349220975773843
PF09972	Predicted membrane protein (DUF2207)	349.171	0.03491709757773116
PF03989	DNA gyrase C-terminal domain, beta-propeller	348.957	0.03489569757921572
PF06177	QueT transporter	348.36	0.03483599758335723
PF07478	D-ala D-ala ligase C-terminus	348.326	0.03483259758359309
PF00707	Translation initiation factor IF-3, C-terminal domain	347.689	0.03476889758801209
PF00676	Dehydrogenase E1 component	346.49	0.03464899759632979
PF01820	D-ala D-ala ligase N-terminus	346.49	0.03464899759632979
PF03061	Thioesterase superfamily	345.975	0.034597497599902445
PF01555	DNA methylase	345.528	0.03455279760300337
PF09913	Predicted membrane protein (DUF2142)	344.409	0.0344408976107661
PF02223	Thymidylate kinase	343.231	0.03432309761893812
PF03631	Virulence factor BrkB	342.706	0.034270597622580154
PF00533	BRCA1 C Terminus (BRCT) domain	342.684	0.034268397622732774
PF00742	Homoserine dehydrogenase	342.624	0.034262397623149005
PF04991	LicD family	341.736	0.03417359762930924
PF00772	DnaB-like helicase N terminal domain	341.065	0.034106497633964096
PF04892	VanZ like family	340.485	0.034048497637987674
PF06161	Protein of unknown function (DUF975)	339.594	0.03395939764416872
PF03773	Predicted permease	339.569	0.03395689764434214
PF00989	PAS fold	339.268	0.03392679764643024
PF02787	Carbamoyl-phosphate synthetase large chain, oligomerisation domain	338.401	0.0338400976524448
PF08244	Glycosyl hydrolases family 32 C terminal	337.455	0.03374549765900738
PF07104	Protein of unknown function (DUF1366)	337.062	0.03370619766173371
PF06969	HemN C-terminal domain	336.886	0.03368859766295465
PF06612	Protein of unknown function (DUF1146)	336.507	0.033650697665583845
PF01596	O-methyltransferase	336.425	0.0336424976661527
PF13181	Tetratricopeptide repeat	336.181	0.033618097667845376
PF04002	RadC-like JAB domain	335.489	0.03354889767264591
PF01226	Formate/nitrite transporter	335.127	0.03351269767515719
PF00773	RNB domain	334.63	0.03346299767860497
PF08206	Ribonuclease B OB domain	334.63	0.03346299767860497
PF01571	Aminomethyltransferase folate-binding domain	333.509	0.033350897686381574
PF06855	YozE SAM-like fold	333.324	0.03333239768766496
PF00119	ATP synthase A chain	333.072	0.03330719768941313
PF12695	Alpha/beta hydrolase family	331.971	0.03319709769705099
PF03601	Conserved hypothetical protein 698	331.087	0.03310869770318347
PF16199	Radical_SAM C-terminal domain	330.885	0.03308849770458479
PF09314	Domain of unknown function (DUF1972)	330.871	0.033087097704681906
PF05651	Putative sugar diacid recognition	330.291	0.033029097708705484
PF00825	Ribonuclease P	330.235	0.03302349770909397
PF01361	Tautomerase enzyme	329.019	0.032901897717529605
PF07099	Protein of unknown function (DUF1361)	329.006	0.03290059771761978
PF00542	Ribosomal protein L7/L12 C-terminal domain	328.692	0.032869197719798064
PF16320	Ribosomal protein L7/L12 dimerisation domain	328.692	0.032869197719798064
PF03447	Homoserine dehydrogenase, NAD binding domain	328.024	0.032802397724432115
PF01741	Large-conductance mechanosensitive channel, MscL	327.629	0.03276289772717231
PF12631	MnmE helical domain	327.394	0.03273939772880255
PF03255	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit	327.373	0.03273729772894823
PF06144	DNA polymerase III, delta subunit	326.742	0.032674197733325604
PF00140	Sigma-70 factor, region 1.2	326.61	0.03266099773424132
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase	326.595	0.03265949773434537
PF00216	Bacterial DNA-binding protein	325.975	0.03259749773864644
PF13509	S1 domain	324.718	0.0324717977473665
PF02580	D-Tyr-tRNA(Tyr) deacylase	324.667	0.03246669774772029
PF13344	Haloacid dehalogenase-like hydrolase	324.43	0.032442997749364405
PF10672	S-adenosylmethionine-dependent methyltransferase	324.092	0.032409197751709175
PF09827	CRISPR associated protein Cas2	323.903	0.03239029775302032
PF12750	Maff2 family	323.676	0.03236759775459505
PF12978	Domain of Unknown Function with PDB structure (DUF3862)	323.587	0.03235869775521247
PF03668	P-loop ATPase protein family	322.32	0.032231997764001895
PF14478	Domain of unknown function (DUF4430)	321.43	0.032142997770176006
