GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:1901137	Biological_Processes	carbohydrate derivative biosynthetic process	232.266	0.023310478780892215
GO:0006226	Biological_Processes	dUMP biosynthetic process	232.025	0.02328629174798083
GO:0006015	Biological_Processes	5-phosphoribose 1-diphosphate biosynthetic process	231.891	0.023272843356237572
GO:0034023	Molecular_Functions	5-(carboxyamino)imidazole ribonucleotide mutase activity	231.535	0.02323711479309877
GO:0019867	Cellular_Components	outer membrane	231.322	0.023215737871894935
GO:0006428	Biological_Processes	isoleucyl-tRNA aminoacylation	230.599	0.023143176773160787
GO:0006397	Biological_Processes	mRNA processing	229.923	0.023075332647650024
GO:0015079	Molecular_Functions	potassium ion transmembrane transporter activity	229.435	0.023026356415032787
GO:0042597	Cellular_Components	periplasmic space	229.152	0.022997954214560086
GO:0004516	Molecular_Functions	nicotinate phosphoribosyltransferase activity	229.151	0.022997853853427674
GO:0140078	Molecular_Functions	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	229.079	0.022990627851893982
GO:0003848	Molecular_Functions	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	228.473	0.022929809005652085
GO:0005509	Molecular_Functions	calcium ion binding	228.293	0.02291174400181786
GO:0004747	Molecular_Functions	ribokinase activity	228.271	0.022909536056904784
GO:0005960	Cellular_Components	glycine cleavage complex	227.92	0.02287430929942804
GO:0003919	Molecular_Functions	FMN adenylyltransferase activity	227.602	0.022842394459320906
GO:0003855	Molecular_Functions	3-dehydroquinate dehydratase activity	227.533	0.022835469541184452
GO:0006779	Biological_Processes	porphyrin-containing compound biosynthetic process	227.479	0.022830050040034185
GO:0004594	Molecular_Functions	pantothenate kinase activity	227.286	0.0228106803414786
GO:0019646	Biological_Processes	aerobic electron transport chain	227.263	0.022808372035433115
GO:0004801	Molecular_Functions	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	227.245	0.022806565535049693
GO:0004127	Molecular_Functions	cytidylate kinase activity	226.718	0.022753675218268366
GO:0034618	Molecular_Functions	arginine binding	226.237	0.02270540151357802
GO:0002100	Biological_Processes	tRNA wobble adenosine to inosine editing	225.952	0.022676798590840493
GO:0009166	Biological_Processes	nucleotide catabolic process	225.908	0.022672382701014345
GO:0004170	Molecular_Functions	dUTP diphosphatase activity	225.824	0.02266395236589171
GO:0009117	Biological_Processes	nucleotide metabolic process	224.949	0.022576136375030885
GO:0008932	Molecular_Functions	lytic endotransglycosylase activity	224.733	0.02255445837042981
GO:0050485	Molecular_Functions	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond, with a disulfide as acceptor	224.075	0.022488420745302468
GO:0000967	Biological_Processes	rRNA 5'-end processing	223.339	0.02241455495184696
GO:0004784	Molecular_Functions	superoxide dismutase activity	222.657	0.022346108659541723
GO:0006427	Biological_Processes	histidyl-tRNA aminoacylation	222.435	0.022323828488146177
GO:0006796	Biological_Processes	phosphate-containing compound metabolic process	221.415	0.022221460133085555
GO:0004585	Molecular_Functions	ornithine carbamoyltransferase activity	221.334	0.022213330881360155
GO:0004372	Molecular_Functions	glycine hydroxymethyltransferase activity	221.251	0.022205000907369925
GO:0019264	Biological_Processes	glycine biosynthetic process from serine	221.251	0.022205000907369925
GO:0017150	Molecular_Functions	tRNA dihydrouridine synthase activity	221.121	0.02219195396015632
GO:0046080	Biological_Processes	dUTP metabolic process	220.983	0.02217810412388341
GO:0070181	Molecular_Functions	small ribosomal subunit rRNA binding	220.787	0.022158433341930586
GO:0006233	Biological_Processes	dTDP biosynthetic process	220.388	0.02211838925009805
GO:0006422	Biological_Processes	aspartyl-tRNA aminoacylation	220.36	0.022115579138390504
GO:0008276	Molecular_Functions	protein methyltransferase activity	220.301	0.022109657831578172
GO:0006826	Biological_Processes	iron ion transport	220.229	0.022102431830044483
GO:0003999	Molecular_Functions	adenine phosphoribosyltransferase activity	219.744	0.02205375668082448
GO:0006168	Biological_Processes	adenine salvage	219.744	0.02205375668082448
GO:0004412	Molecular_Functions	homoserine dehydrogenase activity	219.731	0.02205245198610312
GO:0044237	Biological_Processes	cellular metabolic process	218.507	0.021929609960030377
GO:0051499	Molecular_Functions	D-aminoacyl-tRNA deacylase activity	217.96	0.021874712420600805
GO:0016798	Molecular_Functions	hydrolase activity, acting on glycosyl bonds	216.361	0.021714234969873424
GO:0004367	Molecular_Functions	glycerol-3-phosphate dehydrogenase NAD+ activity	216.126	0.021690650103756513
GO:0006650	Biological_Processes	glycerophospholipid metabolic process	216.126	0.021690650103756513
GO:0046168	Biological_Processes	glycerol-3-phosphate catabolic process	216.126	0.021690650103756513
GO:0047952	Molecular_Functions	glycerol-3-phosphate dehydrogenase NAD(P)+ activity	216.126	0.021690650103756513
GO:0003861	Molecular_Functions	3-isopropylmalate dehydratase activity	215.859	0.02166385368140241
GO:0004151	Molecular_Functions	dihydroorotase activity	215.229	0.02160062616798262
GO:0030091	Biological_Processes	protein repair	214.806	0.021558173408972186
GO:0008889	Molecular_Functions	glycerophosphodiester phosphodiesterase activity	213.505	0.021427603575703686
GO:0047480	Molecular_Functions	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	213.052	0.021382139982720882
GO:0003908	Molecular_Functions	methylated-DNA-protein-cysteine S-methyltransferase activity	211.97	0.02127354923745069
GO:0019262	Biological_Processes	N-acetylneuraminate catabolic process	211.445	0.021220859642934197
GO:0004018	Molecular_Functions	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	211.19	0.02119526755416904
GO:0050242	Molecular_Functions	pyruvate, phosphate dikinase activity	210.855	0.021161646574810896
GO:0000453	Biological_Processes	enzyme-directed rRNA 2'-O-methylation	210.758	0.021151911544966897
GO:0070677	Molecular_Functions	rRNA (cytosine-2'-O-)-methyltransferase activity	210.758	0.021151911544966897
GO:0004477	Molecular_Functions	methenyltetrahydrofolate cyclohydrolase activity	210.583	0.021134348346794733
GO:0019358	Biological_Processes	nicotinate nucleotide salvage	210.447	0.02112069923278665
GO:0016776	Molecular_Functions	phosphotransferase activity, phosphate group as acceptor	210.26	0.021101931701025534
GO:0004497	Molecular_Functions	monooxygenase activity	210.099	0.02108577355870714
GO:0008186	Molecular_Functions	RNA-dependent ATPase activity	209.886	0.021064396637503306
GO:0047134	Molecular_Functions	protein-disulfide reductase activity	209.545	0.02103017349135069
GO:0050511	Molecular_Functions	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	208.743	0.020949683863155964
GO:0051991	Molecular_Functions	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	208.743	0.020949683863155964
GO:0004044	Molecular_Functions	amidophosphoribosyltransferase activity	208.613	0.020936636915942358
GO:0071424	Molecular_Functions	rRNA (cytosine-N4-)-methyltransferase activity	207.621	0.020837078672589285
GO:0008444	Molecular_Functions	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	207.559	0.020830856282379715
GO:0003883	Molecular_Functions	CTP synthase activity	206.996	0.02077435296483155
GO:0016758	Molecular_Functions	transferase activity, transferring hexosyl groups	205.72	0.02064629215987336
GO:0033743	Molecular_Functions	peptide-methionine (R)-S-oxide reductase activity	205.556	0.020629832934157735
GO:0008878	Molecular_Functions	glucose-1-phosphate adenylyltransferase activity	205.505	0.020624714516404703
GO:0004488	Molecular_Functions	methylenetetrahydrofolate dehydrogenase (NADP+) activity	205.469	0.020621101515637855
GO:0009399	Biological_Processes	nitrogen fixation	205.064	0.020580455257010844
GO:0008097	Molecular_Functions	5S rRNA binding	204.78	0.02055195269540573
GO:0004150	Molecular_Functions	dihydroneopterin aldolase activity	204.601	0.020533988052703917
GO:0004156	Molecular_Functions	dihydropteroate synthase activity	204.35	0.02050879740846841
GO:0009007	Molecular_Functions	site-specific DNA-methyltransferase (adenine-specific) activity	203.779	0.020451491201860947
GO:0019305	Biological_Processes	dTDP-rhamnose biosynthetic process	203.739	0.020447476756564453
GO:0019556	Biological_Processes	histidine catabolic process to glutamate and formamide	202.354	0.020308476588173318
GO:0019557	Biological_Processes	histidine catabolic process to glutamate and formate	202.354	0.020308476588173318
GO:0032324	Biological_Processes	molybdopterin cofactor biosynthetic process	202.215	0.020294526390767995
GO:0102955	Molecular_Functions	S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity	202.174	0.02029041158433909
GO:0004459	Molecular_Functions	L-lactate dehydrogenase activity	200.494	0.0201218048818863
GO:0004452	Molecular_Functions	isopentenyl-diphosphate delta-isomerase activity	200.183	0.020090592569706054
GO:0071266	Biological_Processes	'de novo' L-methionine biosynthetic process	200.007	0.020072929010401475
GO:2001059	Biological_Processes	D-tagatose 6-phosphate catabolic process	199.219	0.019993844438060526
GO:0004152	Molecular_Functions	dihydroorotate dehydrogenase activity	199.125	0.01998441049161376
GO:0031071	Molecular_Functions	cysteine desulfurase activity	198.388	0.019910444337025844
GO:0004750	Molecular_Functions	ribulose-phosphate 3-epimerase activity	198.296	0.019901211112843903
GO:0004316	Molecular_Functions	3-oxoacyl-acyl-carrier-protein reductase (NADPH) activity	198.245	0.019896092695090874
GO:0006064	Biological_Processes	glucuronate catabolic process	198.041	0.01987561902407875
GO:0042132	Molecular_Functions	fructose 1,6-bisphosphate 1-phosphatase activity	197.497	0.019821022568046423
GO:0009102	Biological_Processes	biotin biosynthetic process	197.291	0.01980034817476947
GO:0008762	Molecular_Functions	UDP-N-acetylmuramate dehydrogenase activity	196.963	0.019767429723338212
GO:0052654	Molecular_Functions	L-leucine transaminase activity	196.655	0.019736518494555204
GO:0052655	Molecular_Functions	L-valine transaminase activity	196.655	0.019736518494555204
GO:0052656	Molecular_Functions	L-isoleucine transaminase activity	196.655	0.019736518494555204
GO:0016799	Molecular_Functions	hydrolase activity, hydrolyzing N-glycosyl compounds	196.177	0.019688545873262086
GO:0006799	Biological_Processes	polyphosphate biosynthetic process	196.08	0.01967881084341809
GO:0009358	Cellular_Components	polyphosphate kinase complex	196.08	0.01967881084341809
GO:0019478	Biological_Processes	D-amino acid catabolic process	196.062	0.019677004343034668
GO:0043908	Molecular_Functions	Ser(Gly)-tRNA(Ala) hydrolase activity	196.062	0.019677004343034668
GO:0106026	Molecular_Functions	Gly-tRNA(Ala) hydrolase activity	196.062	0.019677004343034668
GO:0010498	Biological_Processes	proteasomal protein catabolic process	195.982	0.019668975452441673
GO:0019941	Biological_Processes	modification-dependent protein catabolic process	195.982	0.019668975452441673
GO:0003952	Molecular_Functions	NAD+ synthase (glutamine-hydrolyzing) activity	195.76	0.019646695281046126
GO:0047334	Molecular_Functions	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	195.562	0.019626823776828478
GO:0030288	Cellular_Components	outer membrane-bounded periplasmic space	195.14	0.019584471378950457
GO:0008641	Molecular_Functions	ubiquitin-like modifier activating enzyme activity	194.192	0.019489329025423528
GO:0008531	Molecular_Functions	riboflavin kinase activity	194.087	0.019478791106520225
GO:0008961	Molecular_Functions	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity	193.423	0.019412151314598412
GO:0051304	Biological_Processes	chromosome separation	193.413	0.01941114770327429
GO:0052908	Molecular_Functions	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	193.186	0.01938836572621668
GO:0004844	Molecular_Functions	uracil DNA N-glycosylase activity	193.08	0.019377727446180968
GO:0004605	Molecular_Functions	phosphatidate cytidylyltransferase activity	192.338	0.019303259485930986
GO:0004359	Molecular_Functions	glutaminase activity	192.123	0.019281681842462327
GO:0004073	Molecular_Functions	aspartate-semialdehyde dehydrogenase activity	192.122	0.019281581481329916
GO:0004016	Molecular_Functions	adenylate cyclase activity	190.884	0.019157334399403394
GO:0006268	Biological_Processes	DNA unwinding involved in DNA replication	190.782	0.019147097563897337
GO:0003916	Molecular_Functions	DNA topoisomerase activity	190.522	0.01912100366947012
GO:0003886	Molecular_Functions	DNA (cytosine-5-)-methyltransferase activity	189.316	0.0189999681437808
GO:0004849	Molecular_Functions	uridine kinase activity	188.968	0.01896504246970129
GO:0005451	Molecular_Functions	monovalent cation:proton antiporter activity	188.411	0.0189091413189476
GO:0002098	Biological_Processes	tRNA wobble uridine modification	187.948	0.01886267411464067
GO:0006139	Biological_Processes	nucleobase-containing compound metabolic process	187.76	0.018843806221747143
GO:0004364	Molecular_Functions	glutathione transferase activity	187.731	0.018840895748907186
GO:0004764	Molecular_Functions	shikimate 3-dehydrogenase (NADP+) activity	187.397	0.018807375130681453
GO:0009396	Biological_Processes	folic acid-containing compound biosynthetic process	187.119	0.018779474735870813
GO:0016024	Biological_Processes	CDP-diacylglycerol biosynthetic process	187.032	0.01877074331735094
GO:0004329	Molecular_Functions	formate-tetrahydrofolate ligase activity	186.936	0.01876110864863935
GO:0004107	Molecular_Functions	chorismate synthase activity	186.809	0.018748362784822975
GO:0008795	Molecular_Functions	NAD+ synthase activity	186.704	0.01873782486591968
GO:0004022	Molecular_Functions	alcohol dehydrogenase (NAD+) activity	186.397	0.01870701399826908
GO:0004146	Molecular_Functions	dihydrofolate reductase activity	185.039	0.018570723580453075
GO:0006545	Biological_Processes	glycine biosynthetic process	185.039	0.018570723580453075
GO:0016888	Molecular_Functions	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	184.787	0.01854543257508516
GO:0030272	Molecular_Functions	5-formyltetrahydrofolate cyclo-ligase activity	184.647	0.018531382016547426
GO:0043169	Molecular_Functions	cation binding	184.562	0.018522851320292376
GO:0042450	Biological_Processes	arginine biosynthetic process via ornithine	184.388	0.018505388483252623
GO:0008972	Molecular_Functions	phosphomethylpyrimidine kinase activity	183.128	0.018378933456413032
GO:0004124	Molecular_Functions	cysteine synthase activity	182.658	0.018331763724179218
GO:0004515	Molecular_Functions	nicotinate-nucleotide adenylyltransferase activity	182.484	0.018314300887139465
GO:0015103	Molecular_Functions	inorganic anion transmembrane transporter activity	181.941	0.018259804792239546
GO:0030259	Biological_Processes	lipid glycosylation	181.928	0.018258500097518185
GO:0004641	Molecular_Functions	phosphoribosylformylglycinamidine cyclo-ligase activity	180.987	0.018164060271918143
GO:0008861	Molecular_Functions	formate C-acetyltransferase activity	180.726	0.01813786601635851
GO:0032300	Cellular_Components	mismatch repair complex	180.535	0.01811869704006775
GO:0008409	Molecular_Functions	5'-3' exonuclease activity	180.517	0.01811689053968433
GO:0003983	Molecular_Functions	UTP:glucose-1-phosphate uridylyltransferase activity	179.554	0.01802024276917121
GO:0006011	Biological_Processes	UDP-glucose metabolic process	179.554	0.01802024276917121
GO:0006564	Biological_Processes	L-serine biosynthetic process	179.414	0.018006192210633477
GO:0052717	Molecular_Functions	tRNA-specific adenosine-34 deaminase activity	178.377	0.01790211771632185
GO:0004563	Molecular_Functions	beta-N-acetylhexosaminidase activity	178.169	0.017881242600780077
GO:0004853	Molecular_Functions	uroporphyrinogen decarboxylase activity	178.119	0.017876224544159457
GO:0004672	Molecular_Functions	protein kinase activity	178.015	0.01786578698638857
GO:0004134	Molecular_Functions	4-alpha-glucanotransferase activity	177.563	0.017820423754538177
GO:0045727	Biological_Processes	positive regulation of translation	177.316	0.017795634554832324
GO:0004375	Molecular_Functions	glycine dehydrogenase (decarboxylating) activity	176.81	0.01774485182183166
GO:0008239	Molecular_Functions	dipeptidyl-peptidase activity	176.118	0.0176754019182023
GO:0031226	Cellular_Components	intrinsic component of plasma membrane	176.023	0.017665867610623123
GO:0006171	Biological_Processes	cAMP biosynthetic process	175.782	0.017641680577711743
GO:0019932	Biological_Processes	second-messenger-mediated signaling	175.782	0.017641680577711743
GO:0004722	Molecular_Functions	protein serine/threonine phosphatase activity	175.272	0.01759049640018143
GO:0006631	Biological_Processes	fatty acid metabolic process	175.156	0.017578854508821594
GO:0003849	Molecular_Functions	3-deoxy-7-phosphoheptulonate synthase activity	175.019	0.0175651050336811
GO:0003844	Molecular_Functions	1,4-alpha-glucan branching enzyme activity	174.593	0.017522351191273426
GO:0004794	Molecular_Functions	L-threonine ammonia-lyase activity	174.586	0.017521648663346545
GO:0044211	Biological_Processes	CTP salvage	174.425	0.017505490521028153
GO:0004370	Molecular_Functions	glycerol kinase activity	174.147	0.01747759012621751
GO:0003979	Molecular_Functions	UDP-glucose 6-dehydrogenase activity	173.944	0.017457216816337797
GO:0004413	Molecular_Functions	homoserine kinase activity	173.713	0.01743403339475054
GO:0009146	Biological_Processes	purine nucleoside triphosphate catabolic process	173.502	0.01741285719581153
GO:0017111	Molecular_Functions	nucleoside-triphosphatase activity	173.502	0.01741285719581153
GO:0031167	Biological_Processes	rRNA methylation	172.85	0.017347421737478663
GO:0004799	Molecular_Functions	thymidylate synthase activity	171.924	0.01725448732886481
GO:0019563	Biological_Processes	glycerol catabolic process	171.622	0.01722417826687627
GO:0046538	Molecular_Functions	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	171.369	0.017198786900375938
GO:0009691	Biological_Processes	cytokinin biosynthetic process	171.056	0.01716737386593087
GO:0030420	Biological_Processes	establishment of competence for transformation	170.883	0.017150011390023527
GO:0015888	Biological_Processes	thiamine transport	170.806	0.017142283582827773
GO:0008757	Molecular_Functions	S-adenosylmethionine-dependent methyltransferase activity	170.271	0.017088590376987154
GO:0004765	Molecular_Functions	shikimate kinase activity	169.746	0.01703590078247066
GO:0009379	Cellular_Components	Holliday junction helicase complex	169.036	0.016964644378457874
GO:0004197	Molecular_Functions	cysteine-type endopeptidase activity	168.854	0.01694637865235882
GO:0006282	Biological_Processes	regulation of DNA repair	168.708	0.016931725927026613
GO:0000175	Molecular_Functions	3'-5'-exoribonuclease activity	168.471	0.016907940338644883
GO:1990397	Biological_Processes	queuosine salvage	168.465	0.01690733817185041
GO:0102131	Molecular_Functions	3-oxo-glutaryl-acp methyl ester reductase activity	167.989	0.01685956627282212
GO:0102132	Molecular_Functions	3-oxo-pimeloyl-acp methyl ester reductase activity	167.989	0.01685956627282212
GO:0006072	Biological_Processes	glycerol-3-phosphate metabolic process	167.548	0.016815307013428264
GO:0004565	Molecular_Functions	beta-galactosidase activity	167.168	0.01677716978311156
GO:0008831	Molecular_Functions	dTDP-4-dehydrorhamnose reductase activity	166.704	0.01673060221767222
GO:0008853	Molecular_Functions	exodeoxyribonuclease III activity	165.372	0.016596921189298938
GO:0008808	Molecular_Functions	cardiolipin synthase activity	165.366	0.016596319022504465
GO:0032049	Biological_Processes	cardiolipin biosynthetic process	165.366	0.016596319022504465
GO:0004616	Molecular_Functions	phosphogluconate dehydrogenase (decarboxylating) activity	165.296	0.016589293743235596
GO:0004476	Molecular_Functions	mannose-6-phosphate isomerase activity	165.182	0.016577852574140586
GO:0006084	Biological_Processes	acetyl-CoA metabolic process	164.864	0.016545937734033452
GO:0102752	Molecular_Functions	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	164.529	0.016512316754675307
GO:0009082	Biological_Processes	branched-chain amino acid biosynthetic process	163.756	0.016434737599320546
GO:0052381	Molecular_Functions	tRNA dimethylallyltransferase activity	163.452	0.016404227815067184
GO:0004735	Molecular_Functions	pyrroline-5-carboxylate reductase activity	163.015	0.016360370000202976
GO:0006534	Biological_Processes	cysteine metabolic process	162.95	0.01635384652659617
GO:0008784	Molecular_Functions	alanine racemase activity	162.666	0.01632534396499106
GO:0030632	Biological_Processes	D-alanine biosynthetic process	162.666	0.01632534396499106
GO:0003727	Molecular_Functions	single-stranded RNA binding	162.648	0.016323537464607633
GO:0008448	Molecular_Functions	N-acetylglucosamine-6-phosphate deacetylase activity	162.542	0.016312899184571922
GO:0003911	Molecular_Functions	DNA ligase (NAD+) activity	162.142	0.016272754731606973
GO:0004816	Molecular_Functions	asparagine-tRNA ligase activity	161.779	0.016236323640541284
GO:0022904	Biological_Processes	respiratory electron transport chain	161.505	0.016208824690260294
GO:0070040	Molecular_Functions	rRNA (adenine-C2-)-methyltransferase activity	161.306	0.01618885282491023
GO:0070626	Molecular_Functions	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity	160.429	0.016100836111784582
GO:0004479	Molecular_Functions	methionyl-tRNA formyltransferase activity	160.126	0.016070426688663632
GO:0004340	Molecular_Functions	glucokinase activity	159.882	0.01604593857235501
GO:0016884	Molecular_Functions	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	159.869	0.016044633877633652
GO:0004455	Molecular_Functions	ketol-acid reductoisomerase activity	159.573	0.01601492698243959
GO:0015813	Biological_Processes	L-glutamate transmembrane transport	159.074	0.015964846777365815
GO:0071897	Biological_Processes	DNA biosynthetic process	159.037	0.015961133415466556
GO:0030956	Cellular_Components	glutamyl-tRNA(Gln) amidotransferase complex	159.032	0.015960631609804495
GO:0008879	Molecular_Functions	glucose-1-phosphate thymidylyltransferase activity	158.914	0.015948788996179835
GO:0009398	Biological_Processes	FMN biosynthetic process	158.152	0.015872313813281604
GO:0009294	Biological_Processes	DNA mediated transformation	157.72	0.01582895780407946
GO:2001295	Biological_Processes	malonyl-CoA biosynthetic process	157.388	0.015795637908118554
GO:0004614	Molecular_Functions	phosphoglucomutase activity	157.233	0.015780081932594635
GO:0004325	Molecular_Functions	ferrochelatase activity	157.213	0.015778074709946386
GO:0004665	Molecular_Functions	prephenate dehydrogenase (NADP+) activity	156.412	0.015697685442884076
GO:0006571	Biological_Processes	tyrosine biosynthetic process	156.412	0.015697685442884076
GO:0008977	Molecular_Functions	prephenate dehydrogenase (NAD+) activity	156.412	0.015697685442884076
GO:0003857	Molecular_Functions	3-hydroxyacyl-CoA dehydrogenase activity	156.291	0.015685541745862182
GO:0043546	Molecular_Functions	molybdopterin cofactor binding	155.8	0.015636264429847706
GO:0005980	Biological_Processes	glycogen catabolic process	155.779	0.015634156846067043
GO:0006747	Biological_Processes	FAD biosynthetic process	155.736	0.015629841317373314
GO:0004132	Molecular_Functions	dCMP deaminase activity	155.266	0.015582671585139497
GO:0008728	Molecular_Functions	GTP diphosphokinase activity	155.082	0.015564205136775621
GO:0015501	Molecular_Functions	glutamate:sodium symporter activity	154.615	0.015517336487939045
GO:0001514	Biological_Processes	selenocysteine incorporation	154.135	0.015469163144381102
GO:0004140	Molecular_Functions	dephospho-CoA kinase activity	154.018	0.015457420891888856
GO:0046417	Biological_Processes	chorismate metabolic process	153.901	0.01544567863939661
GO:0008171	Molecular_Functions	O-methyltransferase activity	152.47	0.015302061858914503
GO:0070402	Molecular_Functions	NADPH binding	152.395	0.015294534773983577
GO:0006221	Biological_Processes	pyrimidine nucleotide biosynthetic process	151.925	0.015247365041749762
GO:0016793	Molecular_Functions	triphosphoric monoester hydrolase activity	151.634	0.015218159952217758
GO:0009025	Molecular_Functions	tagatose-bisphosphate aldolase activity	151.592	0.01521394478465644
GO:0006525	Biological_Processes	arginine metabolic process	151.35	0.015189657390612645
GO:0006450	Biological_Processes	regulation of translational fidelity	150.093	0.01506350344717029
GO:0006307	Biological_Processes	DNA dealkylation involved in DNA repair	149.582	0.01501221890850757
GO:0015210	Molecular_Functions	uracil transmembrane transporter activity	149.435	0.01499746582204295
GO:0046429	Molecular_Functions	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	149.175	0.014971371927615735
GO:0004067	Molecular_Functions	asparaginase activity	149.083	0.014962138703433797
GO:0004333	Molecular_Functions	fumarate hydratase activity	147.628	0.01481611325577379
GO:0019028	Cellular_Components	viral capsid	147.535	0.014806779670459444
GO:0006470	Biological_Processes	protein dephosphorylation	147.325	0.014785703832652843
GO:0043531	Molecular_Functions	ADP binding	147.325	0.014785703832652843
GO:0008804	Molecular_Functions	carbamate kinase activity	147.287	0.014781890109621176
GO:0004640	Molecular_Functions	phosphoribosylanthranilate isomerase activity	146.833	0.014736326155505956
GO:0003856	Molecular_Functions	3-dehydroquinate synthase activity	146.809	0.01473391748832806
GO:0004126	Molecular_Functions	cytidine deaminase activity	146.413	0.01469417447989276
GO:0005328	Molecular_Functions	neurotransmitter:sodium symporter activity	146.369	0.014689758590066614
GO:0008839	Molecular_Functions	4-hydroxy-tetrahydrodipicolinate reductase	146.116	0.014664367223566288
GO:0003796	Molecular_Functions	lysozyme activity	145.807	0.014633355633650862
GO:0016998	Biological_Processes	cell wall macromolecule catabolic process	145.807	0.014633355633650862
GO:0015129	Molecular_Functions	lactate transmembrane transporter activity	145.395	0.014592006847096965
GO:0008175	Molecular_Functions	tRNA methyltransferase activity	145.391	0.014591605402567313
GO:0016743	Molecular_Functions	carboxyl- or carbamoyltransferase activity	145.386	0.014591103596905254
GO:0004349	Molecular_Functions	glutamate 5-kinase activity	145.201	0.014572536787408961
GO:0005247	Molecular_Functions	voltage-gated chloride channel activity	145.163	0.014568723064377294
GO:0004133	Molecular_Functions	glycogen debranching enzyme activity	144.634	0.014515632025331146
GO:0004792	Molecular_Functions	thiosulfate sulfurtransferase activity	144.59	0.014511216135505003
GO:0043937	Biological_Processes	regulation of sporulation	144.395	0.01449164571468459
GO:0004633	Molecular_Functions	phosphopantothenoylcysteine decarboxylase activity	144.379	0.014490039936565993
GO:0008152	Biological_Processes	metabolic process	144.254	0.014477494795014445
GO:0016857	Molecular_Functions	racemase and epimerase activity, acting on carbohydrates and derivatives	143.463	0.014398109139276258
GO:0000286	Molecular_Functions	alanine dehydrogenase activity	142.899	0.01434150546059568
GO:0042853	Biological_Processes	L-alanine catabolic process	142.899	0.01434150546059568
GO:0019441	Biological_Processes	tryptophan catabolic process to kynurenine	142.562	0.014307683758972713
GO:0004540	Molecular_Functions	ribonuclease activity	141.222	0.014173199841540134
GO:0070008	Molecular_Functions	serine-type exopeptidase activity	141.119	0.014162862644901658
GO:0006109	Biological_Processes	regulation of carbohydrate metabolic process	141.053	0.01415623881016244
GO:0008703	Molecular_Functions	5-amino-6-(5-phosphoribosylamino)uracil reductase activity	141	0.014150919670144585
GO:0015093	Molecular_Functions	ferrous iron transmembrane transporter activity	140.98	0.014148912447496336
GO:0033818	Molecular_Functions	beta-ketoacyl-acyl-carrier-protein synthase III activity	140.578	0.014108567272266566
GO:0070038	Molecular_Functions	rRNA (pseudouridine-N3-)-methyltransferase activity	140.497	0.014100438020541164
GO:0004414	Molecular_Functions	homoserine O-acetyltransferase activity	140.25	0.014075648820835306
GO:0008765	Molecular_Functions	UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity	140.228	0.014073440875922235
GO:0015379	Molecular_Functions	potassium:chloride symporter activity	140.048	0.014055375872088006
GO:0015075	Molecular_Functions	ion transmembrane transporter activity	139.636	0.014014027085534108
GO:0004637	Molecular_Functions	phosphoribosylamine-glycine ligase activity	138.97	0.013947186571347468
GO:0045910	Biological_Processes	negative regulation of DNA recombination	138.887	0.013938856597357243
GO:0051775	Biological_Processes	response to redox state	138.859	0.013936046485649696
GO:0018580	Molecular_Functions	nitronate monooxygenase activity	138.717	0.013921795204847138
GO:0004055	Molecular_Functions	argininosuccinate synthase activity	137.559	0.01380557701351361
GO:0008955	Molecular_Functions	peptidoglycan glycosyltransferase activity	136.959	0.013745360334066186
GO:0006474	Biological_Processes	N-terminal protein amino acid acetylation	136.821	0.013731510497793278
GO:0003977	Molecular_Functions	UDP-N-acetylglucosamine diphosphorylase activity	136.72	0.01372137402341963
GO:0019134	Molecular_Functions	glucosamine-1-phosphate N-acetyltransferase activity	136.72	0.01372137402341963
GO:0070069	Cellular_Components	cytochrome complex	136.69	0.013718363189447257
GO:0015081	Molecular_Functions	sodium ion transmembrane transporter activity	136.584	0.013707724909411547
