Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF01177	Asp/Glu/Hydantoin racemase	636.229	0.06362289680040471
PF00012	Hsp70 protein	636.112	0.0636111968009931
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	635.985	0.06359849680163178
PF06612	Protein of unknown function (DUF1146)	635.982	0.06359819680164686
PF00163	Ribosomal protein S4/S9 N-terminal domain	635.598	0.063559796803578
PF01192	RNA polymerase Rpb6	632.615	0.06326149681857951
PF00330	Aconitase family (aconitate hydratase)	632.576	0.06325759681877564
PF01118	Semialdehyde dehydrogenase, NAD binding domain	631.607	0.06316069682364873
PF02774	Semialdehyde dehydrogenase, dimerisation domain	631.607	0.06316069682364873
PF01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	627.734	0.06277339684312605
PF02033	Ribosome-binding factor A	627.338	0.06273379684511753
PF02771	Acyl-CoA dehydrogenase, N-terminal domain	625.269	0.06252689685552254
PF03352	Methyladenine glycosylase	624.082	0.06240819686149196
PF02734	DAK2 domain	623.749	0.06237489686316662
PF02386	Cation transport protein	623.15	0.06231499686617898
PF09972	Predicted membrane protein (DUF2207)	623.098	0.06230979686644048
PF06998	Protein of unknown function (DUF1307)	622.762	0.06227619686813024
PF01554	MatE	622.483	0.06224829686953332
PF07883	Cupin domain	616.713	0.061671296898550644
PF03180	NLPA lipoprotein	614.803	0.06148029690815605
PF09334	tRNA synthetases class I (M)	614.784	0.0614783969082516
PF14501	GHKL domain	613.923	0.061392296912581565
PF11799	impB/mucB/samB family C-terminal domain	612.716	0.06127159691865157
PF01016	Ribosomal L27 protein	612.274	0.06122739692087439
PF01039	Carboxyl transferase domain	611.6	0.061159996924263924
PF00672	HAMP domain	609.98	0.06099799693241091
PF02129	X-Pro dipeptidyl-peptidase (S15 family)	609.01	0.060900996937289044
PF08676	MutL C terminal dimerisation domain	608.708	0.06087079693880779
PF02254	TrkA-N domain	606.585	0.060658496949484365
PF02705	K+ potassium transporter	604.64	0.060463996959265756
PF03883	Peroxide stress protein YaaA	604.118	0.06041179696189091
PF14507	CppA C-terminal	604.035	0.0604034969623083
PF00692	dUTPase	603.975	0.06039749696261005
PF00253	Ribosomal protein S14p/S29e	601.595	0.06015949697457907
PF03461	TRCF domain	600.709	0.060070896979034755
PF01281	Ribosomal protein L9, N-terminal domain	600.137	0.06001369698191135
PF03840	Preprotein translocase SecG subunit	599.808	0.05998079698356589
PF02803	Thiolase, C-terminal domain	599.615	0.05996149698453649
PF05016	ParE toxin of type II toxin-antitoxin system, parDE	598.875	0.05988749698825795
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	597.397	0.05973969699569081
PF12802	MarR family	595.737	0.05957369700403894
PF13732	Domain of unknown function (DUF4162)	595.385	0.05953849700580916
PF03952	Enolase, N-terminal domain	593.663	0.05936629701446909
PF13537	Glutamine amidotransferase domain	592.623	0.05926229701969926
PF03447	Homoserine dehydrogenase, NAD binding domain	591.206	0.059120597026825344
PF11798	IMS family HHH motif	588.751	0.05887509703917154
PF00391	PEP-utilising enzyme, mobile domain	588.529	0.058852897040287976
PF13932	GidA associated domain	587.607	0.0587606970449247
PF16875	Glycosyl hydrolase family 36 N-terminal domain	587.59	0.05875899704501021
PF00318	Ribosomal protein S2	586.782	0.05867819704907365
PF02767	DNA polymerase III beta subunit, central domain	586.716	0.058671597049405555
PF00712	DNA polymerase III beta subunit, N-terminal domain	585.354	0.05853539705625505
PF02384	N-6 DNA Methylase	584.767	0.058476697059207085
PF03652	Holliday junction resolvase	584.467	0.05844669706071578
PF02631	RecX family	584.408	0.05844079706101248
PF05857	TraX protein	584.238	0.05842379706186742
PF00756	Putative esterase	583.698	0.058369797064583076
PF00188	Cysteine-rich secretory protein family	583.68	0.05836799706467359
PF13380	CoA binding domain	583.169	0.05831689706724341
PF12072	Domain of unknown function (DUF3552)	581.685	0.05816849707470644
PF00166	Chaperonin 10 Kd subunit	580.871	0.05808709707880005
PF01168	Alanine racemase, N-terminal domain	580.611	0.058061097080107586
PF00121	Triosephosphate isomerase	580.183	0.05801829708226001
PF02881	SRP54-type protein, helical bundle domain	580.082	0.05800819708276793
PF00793	DAHP synthetase I family	579.268	0.05792679708686154
PF00474	Sodium:solute symporter family	578.774	0.05787739708934587
PF00297	Ribosomal protein L3	578.483	0.057848297090809304
PF04909	Amidohydrolase	578.163	0.05781629709241859
PF01022	Bacterial regulatory protein, arsR family	577.814	0.0577813970941737
PF02534	Type IV secretory system Conjugative DNA transfer	576.298	0.057629797101797664
PF04296	Protein of unknown function (DUF448)	575.436	0.057543597106132674
PF04892	VanZ like family	575.063	0.05750629710800848
PF13358	DDE superfamily endonuclease	572.552	0.05725519712063631
PF13505	Outer membrane protein beta-barrel domain	571.506	0.05715059712589663
PF00364	Biotin-requiring enzyme	570.726	0.05707259712981925
PF04860	Phage portal protein	570.649	0.057064897130206495
PF00872	Transposase, Mutator family	570.609	0.05706089713040764
PF11967	Recombination protein O N terminal	570.564	0.05705639713063394
PF13442	Cytochrome C oxidase, cbb3-type, subunit III	568.981	0.05689809713859485
PF12706	Beta-lactamase superfamily domain	567.137	0.05671369714786833
PF01037	Lrp/AsnC ligand binding domain	566.896	0.05668959714908031
PF14794	Domain of unknown function (DUF4479)	565.315	0.05653149715703117
PF01702	Queuine tRNA-ribosyltransferase	564.329	0.056432897161989765
PF11751	Type IX secretion system membrane protein PorP/SprF	564.065	0.05640649716331743
PF13443	Cro/C1-type HTH DNA-binding domain	563.379	0.05633789716676732
PF01844	HNH endonuclease	562.645	0.0562644971704586
PF13847	Methyltransferase domain	562.118	0.05621179717310888
PF02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	561.486	0.056148597176287215
PF11457	Protein of unknown function (DUF3021)	560.915	0.05609149717915877
PF09529	Integral membrane protein (intg_mem_TP0381)	559.998	0.055999797183770364
PF00573	Ribosomal protein L4/L1 family	558.855	0.05588549718951851
PF07650	KH domain	558.223	0.05582229719269683
PF09902	Uncharacterized protein conserved in bacteria (DUF2129)	558.045	0.05580449719359199
PF05496	Holliday junction DNA helicase RuvB P-loop domain	558.002	0.055800197193808236
PF00177	Ribosomal protein S7p/S5e	557.632	0.05576319719566897
PF00311	Phosphoenolpyruvate carboxylase	557.415	0.05574149719676026
PF01063	Amino-transferase class IV	556.354	0.05563539720209604
PF00709	Adenylosuccinate synthetase	555.289	0.055528897207451924
PF06265	Protein of unknown function (DUF1027)	553.73	0.05537299721529213
PF01592	NifU-like N terminal domain	552.688	0.055268797220532344
PF04266	ASCH domain	552.422	0.055242197221870064
PF00370	FGGY family of carbohydrate kinases, N-terminal domain	552.139	0.05521389722329327
PF01243	Pyridoxamine 5'-phosphate oxidase	551.241	0.0551240972278093
PF11412	Disulphide bond corrector protein DsbC	550.623	0.05506229723091724
PF01051	Initiator Replication protein	550.233	0.05502329723287853
PF06135	IreB regulatory phosphoprotein	549.495	0.054949497236589935
PF13091	PLD-like domain	549.201	0.05492009723806847
PF00380	Ribosomal protein S9/S16	548.497	0.05484969724160888
PF01261	Xylose isomerase-like TIM barrel	547.451	0.05474509724686922
PF00296	Luciferase-like monooxygenase	545.454	0.054545397256912126
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	545.087	0.054508697258757774
PF00365	Phosphofructokinase	545.043	0.054504297258979054
PF16193	AAA C-terminal domain	544.588	0.05445879726126724
PF01431	Peptidase family M13	542.385	0.05423849727234613
PF01446	Replication protein	542.239	0.05422389727308037
PF00562	RNA polymerase Rpb2, domain 6	541.36	0.05413599727750085
PF00213	ATP synthase delta (OSCP) subunit	539.719	0.053971897285753447
PF09383	NIL domain	539.477	0.053947697286970464
PF03668	P-loop ATPase protein family	539.084	0.05390839728894685
PF07475	HPr Serine kinase C-terminal domain	534.486	0.0534485973120702
PF01636	Phosphotransferase enzyme family	534.162	0.05341619731369959
PF06619	Protein of unknown function (DUF1149)	533.63	0.05336299731637502
PF06827	Zinc finger found in FPG and IleRS	533.577	0.053357697316641556
PF08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	533.517	0.0533516973169433
PF04321	RmlD substrate binding domain	532.923	0.05329229731993052
PF04536	TPM domain	532.579	0.05325789732166049
PF02151	UvrB/uvrC motif	532.123	0.053212297323953724
PF09335	SNARE associated Golgi protein	532.08	0.05320799732416997
PF00401	ATP synthase, Delta/Epsilon chain, long alpha-helix domain	531.186	0.0531185973286659
PF00479	Glucose-6-phosphate dehydrogenase, NAD binding domain	531.167	0.053116697328761446
PF11907	Domain of unknown function (DUF3427)	529.202	0.05292019733864343
PF05979	Bacterial protein of unknown function (DUF896)	528.527	0.052852697342038006
PF02772	S-adenosylmethionine synthetase, central domain	528.369	0.05283689734283259
PF03596	Cadmium resistance transporter	528.159	0.05281589734388867
PF00795	Carbon-nitrogen hydrolase	528.079	0.05280789734429099
PF02837	Glycosyl hydrolases family 2, sugar binding domain	527.778	0.052777797345804726
PF00437	Type II/IV secretion system protein	527.196	0.0527195973487316
PF03061	Thioesterase superfamily	526.163	0.052616297353926554
PF03929	PepSY-associated TM region	524.048	0.05240479736456289
PF07681	DoxX	523.836	0.052383597365629045
PF14602	Hexapeptide repeat of succinyl-transferase	523.797	0.05237969736582518
PF00893	Small Multidrug Resistance protein	523.151	0.052315097369073894
PF00208	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase	523.101	0.05231009736932535
PF16347	Domain of unknown function (DUF4976)	522.733	0.052273297371176024
PF11838	ERAP1-like C-terminal domain	520.603	0.052060297381887784
PF01262	Alanine dehydrogenase/PNT, C-terminal domain	520.149	0.05201489738417096
PF12822	ECF transporter, substrate-specific component	518.433	0.051843297392800726
PF01556	DnaJ C terminal domain	517.374	0.05173739739812644
PF01183	Glycosyl hydrolases family 25	517.165	0.05171649739917749
PF00742	Homoserine dehydrogenase	517.069	0.05170689739966027
PF07729	FCD domain	516.914	0.051691397400439765
PF13662	Toprim domain	514.733	0.05147329741140801
PF01171	PP-loop family	514.655	0.05146549741180027
PF01643	Acyl-ACP thioesterase	513.295	0.05132949741863972
PF00189	Ribosomal protein S3, C-terminal domain	512.806	0.05128059742109891
PF01170	Putative RNA methylase family UPF0020	512.611	0.05126109742207956
PF00175	Oxidoreductase NAD-binding domain	511.517	0.051151697427581286
PF00970	Oxidoreductase FAD-binding domain	511.517	0.051151697427581286
PF00162	Phosphoglycerate kinase	511.246	0.05112459742894414
PF01070	FMN-dependent dehydrogenase	510.81	0.05108099743113679
PF07261	Replication initiation and membrane attachment	510.062	0.051006197434898475
PF03948	Ribosomal protein L9, C-terminal domain	509.959	0.050995897435416465
PF00453	Ribosomal protein L20	509.193	0.05091929743926868
PF00120	Glutamine synthetase, catalytic domain	508.341	0.05083409744355338
PF01131	DNA topoisomerase	507.79	0.050778997446324366
PF04074	YhcH/YjgK/YiaL	507.561	0.050756097447476
PF01812	5-formyltetrahydrofolate cyclo-ligase family	505.474	0.05054739745797152
PF16745	RsgA N-terminal domain	505.35	0.05053499745859512
PF06160	Septation ring formation regulator, EzrA	504.835	0.05048349746118506
PF01808	AICARFT/IMPCHase bienzyme	504.443	0.05044429746315643
PF02733	Dak1 domain	503.926	0.05039259746575642
PF02367	Threonylcarbamoyl adenosine biosynthesis protein TsaE	502.045	0.050204497475215965
PF01205	Uncharacterized protein family UPF0029	501.651	0.05016509747719739
PF09186	Domain of unknown function (DUF1949)	501.651	0.05016509747719739
PF00684	DnaJ central domain	501.106	0.0501105974799382
PF00476	DNA polymerase family A	499.024	0.049902397490408576
PF00108	Thiolase, N-terminal domain	498.199	0.049819897494557494
PF05816	Toxic anion resistance protein (TelA)	496.916	0.04969159750100971
PF00013	KH domain	496.864	0.04968639750127121
PF00393	6-phosphogluconate dehydrogenase, C-terminal domain	496.854	0.049685397501321504
PF00237	Ribosomal protein L22p/L17e	495.478	0.049547797508241405
PF00889	Elongation factor TS	495.038	0.04950379751045417
PF00216	Bacterial DNA-binding protein	492.745	0.04927449752198566
PF04245	37-kD nucleoid-associated bacterial protein	492.6	0.049259997522714864
PF07685	CobB/CobQ-like glutamine amidotransferase domain	490.7	0.04906999753226996
PF00701	Dihydrodipicolinate synthetase family	490.218	0.04902179753469394
PF01503	Phosphoribosyl-ATP pyrophosphohydrolase	489.471	0.0489470975384506
PF01228	Glycine radical	489.466	0.048946597538475745
PF00083	Sugar (and other) transporter	489.295	0.04892949753933572
PF02588	Uncharacterised 5xTM membrane BCR, YitT family COG1284	489.002	0.0489001975408092
PF10035	Uncharacterized protein conserved in bacteria (DUF2179)	489.002	0.0489001975408092
PF01018	GTP1/OBG	488.288	0.048828797544399914
PF01895	PhoU domain	487.874	0.04878739754648192
PF01648	4'-phosphopantetheinyl transferase superfamily	487.07	0.04870699755052523
PF00181	Ribosomal Proteins L2, RNA binding domain	485.843	0.04858429755669581
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	485.327	0.04853269755929078
PF01434	Peptidase family M41	484.075	0.048407497565587085
PF13791	Sigma factor regulator C-terminal	483.374	0.04833739756911242
PF02903	Alpha amylase, N-terminal ig-like domain	482.244	0.048224397574795186
PF13538	UvrD-like helicase C-terminal domain	481.858	0.04818579757673638
PF00831	Ribosomal L29 protein	481.374	0.04813739757917042
PF04014	Antidote-toxin recognition MazE, bacterial antitoxin	480.951	0.04809509758129768
PF00246	Zinc carboxypeptidase	478.971	0.0478970975912551
PF01883	Iron-sulfur cluster assembly protein	478.044	0.04780439759591698
PF01795	MraW methylase family	477.955	0.04779549759636456
PF04760	Translation initiation factor IF-2, N-terminal region	477.018	0.047701797601076734
PF06912	Protein of unknown function (DUF1275)	475.937	0.04759369760651309
PF03413	Peptidase propeptide and YPEB domain	475.713	0.04757129760763958
PF01435	Peptidase family M48	475.509	0.047550897608665495
PF07517	SecA DEAD-like domain	475.48	0.047547997608811336
PF14437	MafB19-like deaminase	475.285	0.047528497609792
PF01252	Signal peptidase (SPase) II	474.714	0.04747139761266355
PF02590	Predicted SPOUT methyltransferase	472.609	0.04726089762324959
PF01566	Natural resistance-associated macrophage protein	472.254	0.04722539762503489
PF00276	Ribosomal protein L23	471.268	0.04712679762999348
PF00521	DNA gyrase/topoisomerase IV, subunit A	470.678	0.047067797632960595
PF00749	tRNA synthetases class I (E and Q), catalytic domain	470.612	0.04706119763329251
PF02609	Exonuclease VII small subunit	469.388	0.046938797639448
PF01451	Low molecular weight phosphotyrosine protein phosphatase	469.256	0.04692559764011183
PF07516	SecA Wing and Scaffold domain	469.247	0.04692469764015709
PF06071	Protein of unknown function (DUF933)	468.763	0.046876297642591123
PF00861	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast	468.675	0.046867497643033676
PF00781	Diacylglycerol kinase catalytic domain	468.404	0.046840397644396535
PF01734	Patatin-like phospholipase	468.118	0.04681179764583483
PF05958	tRNA (Uracil-5-)-methyltransferase	467.112	0.046711197650894
PF00165	Bacterial regulatory helix-turn-helix proteins, AraC family	466.785	0.04667849765253849
PF06723	MreB/Mbl protein	465.814	0.04658139765742165
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	464.617	0.04646169766344136
PF08299	Bacterial dnaA protein helix-turn-helix	463.676	0.046367597668173645
PF01416	tRNA pseudouridine synthase	463.496	0.04634959766907887
PF03632	Glycosyl hydrolase family 65 central catalytic domain	463.014	0.04630139767150284
PF02777	Iron/manganese superoxide dismutases, C-terminal domain	462.978	0.04629779767168389
PF01580	FtsK/SpoIIIE family	462.287	0.04622869767515892
PF09397	Ftsk gamma domain	462.287	0.04622869767515892
PF00238	Ribosomal protein L14p/L23e	462.185	0.046218497675671884
PF02954	Bacterial regulatory protein, Fis family	461.972	0.04619719767674306
PF07238	PilZ domain	461.686	0.04616859767818135
PF00410	Ribosomal protein S8	461.286	0.04612859768019296
PF02683	Cytochrome C biogenesis protein transmembrane region	461.182	0.046118197680715976
PF00908	dTDP-4-dehydrorhamnose 3,5-epimerase	460.951	0.04609509768187767
PF05598	Transposase domain (DUF772)	460.84	0.04608399768243589
PF00572	Ribosomal protein L13	459.764	0.045976397687847094
PF10385	RNA polymerase beta subunit external 1 domain	459.73	0.045972997688018075
PF13310	Virulence protein RhuM family	459.544	0.045954397688953465
PF02861	Clp amino terminal domain, pathogenicity island component	459.537	0.04595369768898867
PF13612	Transposase DDE domain	459.078	0.045907797691296985
PF02163	Peptidase family M50	457.403	0.04574029769972056
PF03932	CutC family	456.305	0.045630497705242405
PF08860	Domain of unknown function (DUF1827)	455.529	0.045552897709144904
PF08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	455.445	0.04554449770956734
PF02901	Pyruvate formate lyase-like	454.727	0.04547269771317816
PF13610	DDE domain	454.639	0.045463897713620714
PF02817	e3 binding domain	453.666	0.04536659771851393
PF01810	LysE type translocator	453.613	0.04536129771878047
PF01965	DJ-1/PfpI family	453.317	0.04533169772026905
PF01259	SAICAR synthetase	452.805	0.0452804977228439
PF07751	Abi-like protein	452.795	0.04527949772289419
PF07676	WD40-like Beta Propeller Repeat	452.766	0.04527659772304003
PF03217	Surface later protein A domain	451.635	0.04516349772872783
PF00338	Ribosomal protein S10p/S20e	451.549	0.04515489772916032
PF01668	SmpB protein	451.457	0.04514569772962299
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	451.453	0.045145297729643104
PF09479	Listeria-Bacteroides repeat domain (List_Bact_rpt)	449.708	0.044970797738418715
PF03831	PhnA domain	448.72	0.04487199774338736
PF01066	CDP-alcohol phosphatidyltransferase	448.528	0.04485279774435293
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	447.5	0.04474999774952274
PF01614	Bacterial transcriptional regulator	447.323	0.044732297750412875
PF04313	Type I restriction enzyme R protein N terminus (HSDR_N)	447.216	0.04472159775095098
PF02464	Competence-damaged protein	446.861	0.04468609775273627
PF02911	Formyl transferase, C-terminal domain	446.05	0.04460499775681479
PF00676	Dehydrogenase E1 component	445.838	0.04458379775788094
PF00482	Type II secretion system (T2SS), protein F	445.45	0.04454499775983219
PF01687	Riboflavin kinase	445.419	0.04454189775998809
PF01820	D-ala D-ala ligase N-terminus	444.011	0.04440109776706892
PF01411	tRNA synthetases class II (A)	443.23	0.044322997770996575
PF02325	YGGT family	440.659	0.044065897783926125
PF13407	Periplasmic binding protein domain	439.824	0.04398239778812534
PF04977	Septum formation initiator	438.008	0.043800797797258
PF02146	Sir2 family	437.939	0.04379389779760501
PF02796	Helix-turn-helix domain of resolvase	437.743	0.04377429779859069
PF00198	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	436.401	0.0436400978053396
PF01595	Cyclin M transmembrane N-terminal domain	435.807	0.04358069780832684
PF00298	Ribosomal protein L11, RNA binding domain	435.546	0.0435545978096394
PF07943	Penicillin-binding protein 5, C-terminal domain	435.42	0.043541997810273056
PF12821	Threonine/Serine exporter, ThrE	435.365	0.04353649781054965
PF04079	Segregation and condensation complex subunit ScpB	434.221	0.043422097816302824
PF01119	DNA mismatch repair protein, C-terminal domain	433.856	0.04338559781813841
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	433.577	0.0433576978195415
PF02801	Beta-ketoacyl synthase, C-terminal domain	432.969	0.04329689782259913
PF05195	Aminopeptidase P, N-terminal domain	432.455	0.04324549782518403
PF02768	DNA polymerase III beta subunit, C-terminal domain	432.414	0.04324139782539022
PF00268	Ribonucleotide reductase, small chain	432.239	0.0432238978262703
PF10417	C-terminal domain of 1-Cys peroxiredoxin	431.753	0.04317529782871439
PF00069	Protein kinase domain	431.606	0.04316059782945366
PF00886	Ribosomal protein S16	431.002	0.04310019783249118
PF00091	Tubulin/FtsZ family, GTPase domain	430.636	0.043063597834331786
PF12327	FtsZ family, C-terminal domain	430.636	0.043063597834331786
PF03062	MBOAT, membrane-bound O-acyltransferase family	430.238	0.04302379783633333
PF01565	FAD binding domain	429.881	0.04298809783812868
PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	429.881	0.04298809783812868
PF02361	Cobalt transport protein	429.793	0.04297929783857124
PF00342	Phosphoglucose isomerase	429.784	0.04297839783861649
PF02872	5'-nucleotidase, C-terminal domain	427.955	0.042795497847814536
PF03631	Virulence factor BrkB	427.101	0.0427100978521093
PF01321	Creatinase/Prolidase N-terminal domain	426.78	0.04267799785372361
PF08006	Protein of unknown function (DUF1700)	426.697	0.04266969785414102
PF01433	Peptidase family M1 domain	426.016	0.04260159785756577
PF08323	Starch synthase catalytic domain	425.058	0.042505797862383544
PF03432	Relaxase/Mobilisation nuclease domain	423.37	0.0423369978708725
PF01327	Polypeptide deformylase	422.859	0.042285897873442314
PF05649	Peptidase family M13	421.974	0.042197397877892985
PF02938	GAD domain	420.595	0.042059497884827976
PF02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	420.262	0.04202619788650263
PF07521	Zn-dependent metallo-hydrolase RNA specificity domain	419.917	0.04199169788823763
PF00334	Nucleoside diphosphate kinase	418.879	0.04188789789345774
PF07314	Protein of unknown function (DUF1461)	417.675	0.041767497899512646
PF01165	Ribosomal protein S21	417.593	0.04175929789992503
PF06257	Biofilm formation stimulator VEG	417.241	0.041724097901695234
PF01042	Endoribonuclease L-PSP	417.181	0.04171809790199697
PF00694	Aconitase C-terminal domain	417.145	0.041714497902178016
PF01425	Amidase	417.117	0.04171169790231884
PF01782	RimM N-terminal domain	416.319	0.041631897906331976
PF01497	Periplasmic binding protein	416.154	0.041615397907161754
PF13184	NusA-like KH domain	415.747	0.04157469790920856
PF04560	RNA polymerase Rpb2, domain 7	413.885	0.041388497918572555
PF00251	Glycosyl hydrolases family 32 N-terminal domain	413.798	0.041379797919010086
PF02595	Glycerate kinase family	413.33	0.041332997921363655
PF02091	Glycyl-tRNA synthetase alpha subunit	413.221	0.04132209792191181
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	412.325	0.0412324979264178
PF00654	Voltage gated chloride channel	411.877	0.04118769792867079
PF01210	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	411.793	0.04117929792909323
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	411.793	0.04117929792909323
PF00118	TCP-1/cpn60 chaperonin family	410.874	0.04108739793371488
PF13061	Protein of unknown function (DUF3923)	410.402	0.04104019793608856
PF01367	5'-3' exonuclease, C-terminal SAM fold	409.066	0.04090659794280731
PF02739	5'-3' exonuclease, N-terminal resolvase-like domain	409.066	0.04090659794280731
PF00368	Hydroxymethylglutaryl-coenzyme A reductase	408.492	0.04084919794569395
PF00202	Aminotransferase class-III	407.759	0.04077589794938021
PF07963	Prokaryotic N-terminal methylation motif	406.833	0.040683297954037065
PF01632	Ribosomal protein L35	406.17	0.04061699795737129
PF06993	Protein of unknown function (DUF1304)	406.094	0.04060939795775349
PF01713	Smr domain	404.936	0.04049359796357707
PF02674	Colicin V production protein	403.974	0.04039739796841497
PF06156	Initiation control protein YabA	403.378	0.04033779797141226
PF12680	SnoaL-like domain	403.215	0.04032149797223198
PF14657	Arm DNA-binding domain	403.149	0.0403148979725639
PF07859	alpha/beta hydrolase fold	402.511	0.0402510979757724
PF00686	Starch binding domain	400.663	0.04006629798506599
PF01833	IPT/TIG domain	400.663	0.04006629798506599
PF00278	Pyridoxal-dependent decarboxylase, C-terminal sheet domain	399.917	0.03999169798881762
PF00226	DnaJ domain	399.893	0.03998929798893832
PF00381	PTS HPr component phosphorylation site	399.795	0.03997949798943116
PF00986	DNA gyrase B subunit, carboxyl terminus	399.054	0.03990539799315765
PF02833	DHHA2 domain	398.894	0.03988939799396229
PF13307	Helicase C-terminal domain	398.637	0.039863697995254736
PF05190	MutS family domain IV	398.461	0.03984609799613985
PF01219	Prokaryotic diacylglycerol kinase	397.782	0.03977819799955454
PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	396.784	0.03967839800457348
PF03601	Conserved hypothetical protein 698	396.665	0.039666498005171934
PF02887	Pyruvate kinase, alpha/beta domain	395.436	0.03954359801135257
PF16364	Cell surface antigen C-terminus	395.231	0.03952309801238351
PF00750	tRNA synthetases class I (R)	395.206	0.03952059801250924
PF01545	Cation efflux family	394.983	0.03949829801363071
PF00158	Sigma-54 interaction domain	394.519	0.03945189801596416
PF12008	Type I restriction and modification enzyme - subunit R C terminal	394.192	0.039419198017608646
PF05222	Alanine dehydrogenase/PNT, N-terminal domain	393.29	0.039328998022144804
PF11941	Domain of unknown function (DUF3459)	392.383	0.0392382980267061
PF00411	Ribosomal protein S11	391.64	0.03916399803044265
PF01029	NusB family	391.394	0.03913939803167979
PF02562	PhoH-like protein	389.98	0.038997998038790796
PF07978	NIPSNAP	387.756	0.03877559804997528
PF07319	Primosomal protein DnaI N-terminus	386.831	0.038683098054627114
PF04998	RNA polymerase Rpb1, domain 5	386.687	0.03866869805535129
PF05239	PRC-barrel domain	386.445	0.038644498056568305
PF02441	Flavoprotein	385.78	0.038577998059912584
PF03796	DnaB-like helicase C terminal domain	384.625	0.038462498065721086
PF08439	Oligopeptidase F	384.039	0.03840389806866808
PF03951	Glutamine synthetase, beta-Grasp domain	383.233	0.03832329807272145
PF04545	Sigma-70, region 4	383.066	0.03830659807356129
PF02446	4-alpha-glucanotransferase	383.038	0.03830379807370211
PF05670	NFACT protein RNA binding domain	381.934	0.03819339807925413
PF03838	Recombination protein U	381.631	0.038163098080777905
PF01557	Fumarylacetoacetate (FAA) hydrolase family	381.312	0.03813119808238216
PF04472	Cell division protein SepF	381.223	0.03812229808282974
PF13552	Protein of unknown function (DUF4127)	380.863	0.03808629808464018
PF01300	Telomere recombination	380.761	0.03807609808515314
PF13568	Outer membrane protein beta-barrel domain	380.744	0.03807439808523863
PF02575	YbaB/EbfC DNA-binding family	380.494	0.038049398086495885
PF13154	Protein of unknown function (DUF3991)	378.869	0.037886898094668005
PF03315	Serine dehydratase beta chain	378.76	0.03787599809521616
PF01138	3' exoribonuclease family, domain 1	376.948	0.037694798104328714
PF00829	Ribosomal prokaryotic L21 protein	376.47	0.037646998106732575
PF06445	GyrI-like small molecule binding domain	375.518	0.03755179811152018
PF01132	Elongation factor P (EF-P) OB domain	374.66	0.037465998115835064
PF08207	Elongation factor P (EF-P) KOW-like domain	374.66	0.037465998115835064
PF09285	Elongation factor P, C-terminal	374.66	0.037465998115835064
PF07739	TipAS antibiotic-recognition domain	374.063	0.037406298118837375
PF00730	HhH-GPD superfamily base excision DNA repair protein	373.338	0.0373337981224834
PF01202	Shikimate kinase	373.214	0.037321398123106996
PF09917	Uncharacterized protein conserved in bacteria (DUF2147)	371.995	0.03719949812923735
PF04167	Protein of unknown function (DUF402)	371.608	0.03716079813118357
PF04956	TrbC/VIRB2 family	370.928	0.03709279813460329
PF13350	Tyrosine phosphatase family	369.886	0.03698859813984351
PF01113	Dihydrodipicolinate reductase, N-terminus	369.466	0.03694659814195569
PF05173	Dihydrodipicolinate reductase, C-terminus	369.466	0.03694659814195569
PF01807	CHC2 zinc finger	369.195	0.03691949814331854
PF08275	DNA primase catalytic core, N-terminal domain	369.195	0.03691949814331854
PF03989	DNA gyrase C-terminal domain, beta-propeller	368.285	0.036828498147894934
PF06750	Bacterial Peptidase A24 N-terminal domain	368.149	0.03681489814857888
PF10397	Adenylosuccinate lyase C-terminus	367.119	0.03671189815375875
PF00773	RNB domain	367.107	0.036710698153819096
PF12823	Domain of unknown function (DUF3817)	366.099	0.03660989815888832
PF00459	Inositol monophosphatase family	365.799	0.03657989816039702
PF00707	Translation initiation factor IF-3, C-terminal domain	365.774	0.03657739816052275
PF08713	DNA alkylation repair enzyme	365.105	0.036510498163887156
PF06736	Protein of unknown function (DUF1211)	365.081	0.03650809816400785
PF00176	SNF2 family N-terminal domain	364.794	0.03647939816545117
PF12631	MnmE helical domain	364.545	0.03645449816670339
