Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF01513	ATP-NAD kinase	321.882	0.03218819887872411
PF00310	Glutamine amidotransferases class-II	321.353	0.03213529888056688
PF04228	Putative neutral zinc metallopeptidase	320.585	0.032058498883242206
PF13333	Integrase core domain	320.468	0.03204679888364978
PF12323	Helix-turn-helix domain	320.43	0.032042998883782155
PF01311	Bacterial export proteins, family 1	320.339	0.032033898884099146
PF13940	Toxin Ldr, type I toxin-antitoxin system	319.991	0.031999098885311404
PF13708	Domain of unknown function (DUF4942)	319.98	0.031997998885349724
PF06530	Phage antitermination protein Q	319.795	0.03197949888599417
PF06288	Protein of unknown function (DUF1040)	318.974	0.03189739888885413
PF04375	HemX, putative uroporphyrinogen-III C-methyltransferase	318.78	0.03187799888952993
PF01270	Glycosyl hydrolases family 8	318.628	0.03186279889005941
PF10415	Fumarase C C-terminus	318.564	0.03185639889028236
PF06763	Prophage minor tail protein Z (GPZ)	318.346	0.03183459889104176
PF07995	Glucose / Sorbosone dehydrogenase	318.26	0.03182599889134134
PF00344	SecY translocase	318.236	0.03182359889142495
PF00393	6-phosphogluconate dehydrogenase, C-terminal domain	317.957	0.03179569889239685
PF00848	Ring hydroxylating alpha subunit (catalytic domain)	317.831	0.031783098892835766
PF06109	Haemolysin E (HlyE)	317.601	0.03176009889363697
PF07282	Putative transposase DNA-binding domain	317.536	0.031753598893863394
PF01327	Polypeptide deformylase	317.161	0.03171609889516971
PF00570	HRDC domain	316.874	0.03168739889616948
PF03350	Uncharacterized protein family, UPF0114	316.846	0.03168459889626701
PF13006	Insertion element 4 transposase N-terminal	316.482	0.03164819889753501
PF08402	TOBE domain	316.442	0.03164419889767435
PF01557	Fumarylacetoacetate (FAA) hydrolase family	316.421	0.031642098897747495
PF07869	Protein of unknown function (DUF1656)	316.371	0.03163709889792167
PF13426	PAS domain	315.559	0.03155589890075028
PF02685	Glucokinase	315.144	0.03151439890219593
PF08483	IstB-like ATP binding N-terminal	314.528	0.03145279890434177
PF08281	Sigma-70, region 4	314.238	0.031423798905351984
PF01293	Phosphoenolpyruvate carboxykinase	314.16	0.031415998905623695
PF02092	Glycyl-tRNA synthetase beta subunit	314.001	0.031400098906177565
PF01262	Alanine dehydrogenase/PNT, C-terminal domain	313.939	0.03139389890639355
PF09480	Type III secretion system protein PrgH-EprH (PrgH)	313.401	0.03134009890826767
PF06418	CTP synthase N-terminus	313.012	0.031301198909622754
PF00491	Arginase family	312.598	0.03125979891106492
PF17203	Single cache domain 3	312.185	0.031218498912503608
PF02545	Maf-like protein	312.018	0.03120179891308535
PF00762	Ferrochelatase	311.888	0.031188798913538207
PF12464	Maltose acetyltransferase	311.852	0.031185198913663607
PF05947	Type VI secretion system, TssF	311.835	0.031183498913722827
PF16932	Type IV secretory system, conjugal DNA-protein transfer	311.735	0.03117349891407118
PF11739	Dicarboxylate transport	311.689	0.031168898914231424
PF13460	NAD(P)H-binding	311.136	0.031113598916157798
PF01812	5-formyltetrahydrofolate cyclo-ligase family	310.78	0.031077998917397924
PF04237	YjbR	310.444	0.031044398918568382
PF03883	Peroxide stress protein YaaA	310.001	0.031000098920111567
PF06067	Domain of unknown function (DUF932)	309.933	0.03099329892034845
PF00669	Bacterial flagellin N-terminal helical region	309.615	0.030961498921456203
PF11254	Protein of unknown function (DUF3053)	309.588	0.03095879892155026
PF02347	Glycine cleavage system P-protein	308.893	0.030889298923971284
PF02965	Vitamin B12 dependent methionine synthase, activation domain	308.604	0.03086039892497802
PF02082	Transcriptional regulator	308.004	0.03080039892706812
PF00318	Ribosomal protein S2	306.518	0.0306517989322446
PF08437	Glycosyl transferase family 8 C-terminal	306.209	0.030620898933321
PF00703	Glycosyl hydrolases family 2	305.95	0.03059499893422323
PF08681	Protein of unknown function (DUF1778)	305.517	0.030551698935731585
PF02537	CrcB-like protein, Camphor Resistance (CrcB)	305.144	0.030514398937030927
PF10951	Protein of unknown function (DUF2776)	304.781	0.03047809893829544
PF06894	Bacteriophage lambda tail assembly chaperone, TAC, protein G	304.461	0.03044609893941016
PF06415	BPG-independent PGAM N-terminus (iPGM_N)	304.246	0.03042459894015911
PF00830	Ribosomal L28 family	304.151	0.030415098940490045
PF02872	5'-nucleotidase, C-terminal domain	303.482	0.03034819894282051
PF06183	DinI-like family	303.457	0.03034569894290759
PF05035	2-keto-3-deoxy-galactonokinase	302.892	0.030289198944875768
PF01171	PP-loop family	302.719	0.030271898945478416
PF14849	YidC periplasmic domain	302.679	0.030267898945617756
PF01510	N-acetylmuramoyl-L-alanine amidase	302.507	0.030250698946216917
PF00136	DNA polymerase family B	302.312	0.030231198946896198
PF03717	Penicillin-binding Protein dimerisation domain	301.781	0.03017809894874594
PF04293	SpoVR like protein	301.652	0.03016519894919531
PF00479	Glucose-6-phosphate dehydrogenase, NAD binding domain	301.403	0.030140298950062705
PF00764	Arginosuccinate synthase	300.826	0.03008259895207268
PF02463	RecF/RecN/SMC N terminal domain	300.478	0.030047798953284938
PF04453	LPS transport system D	300.256	0.030025598954058274
PF13990	YjcZ-like protein	300.215	0.030021498954201097
PF02308	MgtC family	299.993	0.029999298954974433
PF06788	Uncharacterised protein family (UPF0257)	299.904	0.029990398955284468
PF14002	YniB-like protein	299.76	0.029975998955786093
PF03372	Endonuclease/Exonuclease/phosphatase family	299.632	0.02996319895623198
PF00959	Phage lysozyme	299.601	0.029960098956339967
PF00662	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	298.763	0.02987629895925914
PF06924	Protein of unknown function (DUF1281)	298.541	0.02985409896003248
PF09160	FimH, mannose binding	298.444	0.029844398960370378
PF02563	Polysaccharide biosynthesis/export protein	298.352	0.029835198960690854
PF01713	Smr domain	298.291	0.029829098960903355
PF01340	Met Apo-repressor, MetJ	298.212	0.029821198961178547
PF02574	Homocysteine S-methyltransferase	297.406	0.029740598963986252
PF07813	LTXXQ motif family protein	297.2	0.029719998964703852
PF09330	D-lactate dehydrogenase, membrane binding	297.174	0.029717398964794417
PF01545	Cation efflux family	296.585	0.0296584989668462
PF04551	GcpE protein	296.555	0.02965549896695071
PF06611	Protein of unknown function (DUF1145)	296.242	0.029624198968041048
PF07471	Phage DNA packaging protein Nu1	295.917	0.02959169896917318
PF03668	P-loop ATPase protein family	295.791	0.029579098969612104
PF13291	ACT domain	294.981	0.029498098972433738
PF01367	5'-3' exonuclease, C-terminal SAM fold	294.909	0.02949089897268455
PF08361	MAATS-type transcriptional repressor, C-terminal region	294.512	0.0294511989740675
PF13973	Domain of unknown function (DUF4222)	293.896	0.02938959897621334
PF01722	BolA-like protein	293.801	0.029380098976544266
PF04216	Protein involved in formate dehydrogenase formation	293.583	0.029358298977303673
PF02222	ATP-grasp domain	293.454	0.029345398977753043
PF06564	Cellulose biosynthesis protein BcsQ	293.388	0.029338798977982947
PF13569	Domain of unknown function (DUF4132)	293.381	0.029338098978007338
PF02583	Metal-sensitive transcriptional repressor	293.312	0.0293311989782477
PF05360	yiaA/B two helix domain	293.167	0.0293166989787528
PF04657	Putative inner membrane exporter, YdcZ	292.296	0.029229598981786935
PF12801	4Fe-4S binding domain	292.23	0.029222998982016846
PF00403	Heavy-metal-associated domain	292.11	0.029210998982434865
PF05987	Bacterial protein of unknown function (DUF898)	292.082	0.029208198982532404
PF01964	Radical SAM ThiC family	291.998	0.02919979898282502
PF02656	Domain of unknown function (DUF202)	291.977	0.02919769898289817
PF13186	Iron-sulfur cluster-binding domain	291.425	0.029142498984821064
PF13981	SopA-like central domain	291.052	0.02910519898612041
PF01066	CDP-alcohol phosphatidyltransferase	290.567	0.029056698987809906
PF00316	Fructose-1-6-bisphosphatase, N-terminal domain	290.006	0.029000598989764148
PF01149	Formamidopyrimidine-DNA glycosylase N-terminal domain	289.997	0.028999698989795503
PF01790	Prolipoprotein diacylglyceryl transferase	289.873	0.028987298990227457
PF01029	NusB family	289.87	0.028986998990237902
PF02629	CoA binding domain	289.699	0.028969898990833586
PF04317	YcjX-like family, DUF463	289.663	0.02896629899095899
PF05136	Phage portal protein, lambda family	289.558	0.02895579899132476
PF04393	Protein of unknown function (DUF535)	289.256	0.02892559899237677
PF05138	Phenylacetic acid catabolic protein	289.141	0.028914098992777377
PF13632	Glycosyl transferase family group 2	289.067	0.028906698993035156
PF02592	Putative vitamin uptake transporter	288.982	0.028898198993331257
PF02885	Glycosyl transferase family, helical bundle domain	288.86	0.02888599899375624
PF03649	Uncharacterised protein family (UPF0014)	288.683	0.028868298994372817
PF02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	288.569	0.02885689899476994
PF02508	Rnf-Nqr subunit, membrane protein	288.05	0.028804998996577874
PF04186	FxsA cytoplasmic membrane protein	287.473	0.02874729899858786
PF00115	Cytochrome C and Quinol oxidase polypeptide I	287.466	0.028746598998612243
PF03864	Phage major capsid protein E	287.35	0.028734998999016326
PF06224	Winged helix DNA-binding domain	287.215	0.028721498999486596
PF06580	Histidine kinase	286.97	0.02869699900034006
PF13085	2Fe-2S iron-sulfur cluster binding domain	286.6	0.02865999900162895
PF10688	Bacterial inner membrane protein	286.356	0.02863559900247892
PF04353	Regulator of RNA polymerase sigma(70) subunit, Rsd/AlgQ	286.204	0.028620399003008418
PF00772	DnaB-like helicase N terminal domain	285.9	0.028589999004067394
PF02684	Lipid-A-disaccharide synthetase	285.88	0.02858799900413707
PF17621	Family of unknown function (DUF5508)	285.755	0.028575499004572506
PF17271	TcfC Usher-like barrel domain	285.496	0.02854959900547473
PF01678	Diaminopimelate epimerase	285.446	0.02854459900564891
PF06141	Phage minor tail protein U	285.317	0.028531699006098282
PF01077	Nitrite and sulphite reductase 4Fe-4S domain	285.261	0.028526099006293357
PF08411	Exonuclease C-terminal	284.717	0.02847169900818838
PF07305	Protein of unknown function (DUF1454)	284.544	0.028454399008791025
PF03786	D-mannonate dehydratase (UxuA)	284.471	0.02844709900904532
PF03237	Terminase-like family	284.458	0.028445799009090608
PF05957	Bacterial protein of unknown function (DUF883)	284.34	0.028433999009501658
PF07694	5TMR of 5TMR-LYT	284.311	0.028431099009602678
PF02355	Protein export membrane protein	284.281	0.028428099009707185
PF08298	PrkA AAA domain	284.166	0.02841659901010779
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	284.152	0.028415199010156558
PF08525	Opacity-associated protein A N-terminal motif	284.139	0.028413899010201846
PF01743	Poly A polymerase head domain	283.816	0.02838159901132701
PF10531	SLBB domain	283.205	0.028320499013455434
PF02902	Ulp1 protease family, C-terminal catalytic domain	283.111	0.02831109901378288
PF13610	DDE domain	283.056	0.02830559901397447
PF03796	DnaB-like helicase C terminal domain	282.988	0.02829879901421135
PF00328	Histidine phosphatase superfamily (branch 2)	282.8	0.028279999014866254
PF03594	Benzoate membrane transport protein	282.781	0.028278099014932435
PF05762	VWA domain containing CoxE-like protein	282.702	0.028270199015207633
PF00733	Asparagine synthase	282.325	0.028232499016520907
PF17612	Family of unknown function (DUF5507)	281.443	0.028144299019593356
PF01595	Cyclin M transmembrane N-terminal domain	281.259	0.028125899020234324
PF03590	Aspartate-ammonia ligase	281.107	0.028110699020763814
PF06723	MreB/Mbl protein	280.855	0.02808549902164166
PF09350	Domain of unknown function (DUF1992)	280.697	0.02806969902219205
PF13090	Polyphosphate kinase C-terminal domain 2	280.599	0.02805989902253343
PF06006	Bacterial protein of unknown function (DUF905)	280.566	0.028056599022648385
PF07733	Bacterial DNA polymerase III alpha NTPase domain	280.174	0.028017399024013918
PF04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	279.881	0.027988099025034584
PF04985	Phage tail tube protein FII	279.831	0.027983099025208763
PF07350	Protein of unknown function (DUF1479)	279.516	0.027951599026306066
PF02556	Preprotein translocase subunit SecB	279.392	0.02793919902673802
PF03819	MazG nucleotide pyrophosphohydrolase domain	279.162	0.027916199027539217
PF01313	Bacterial export proteins, family 3	278.709	0.027870899029117248
PF04303	PrpF protein	278.402	0.02784019903018668
PF02699	Preprotein translocase subunit	278.257	0.027825699030691792
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	278.189	0.027818899030928667
PF07683	Cobalamin synthesis protein cobW C-terminal domain	277.814	0.02778139903223498
PF00329	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	277.581	0.027758099033046636
PF11656	YjbD family (DUF3811)	277.496	0.02774959903334273
PF07549	SecD/SecF GG Motif	277.189	0.02771889903441217
PF02634	FdhD/NarQ family	277.168	0.02771679903448532
PF06004	Bacterial protein of unknown function (DUF903)	276.637	0.02766369903633506
PF17155	Gammaproteobacterial periplasmic sensor domain	276.578	0.02765779903654058
PF08267	Cobalamin-independent synthase, N-terminal domain	276.374	0.02763739903725122
PF07759	Protein of unknown function (DUF1615)	276.299	0.027629899037512482
PF04851	Type III restriction enzyme, res subunit	276.17	0.027616999037961852
PF06968	Biotin and Thiamin Synthesis associated domain	275.975	0.02759749903864114
PF10412	Type IV secretion-system coupling protein DNA-binding domain	275.659	0.02756589903974192
PF00118	TCP-1/cpn60 chaperonin family	275.605	0.02756049903993003
PF02151	UvrB/uvrC motif	275.254	0.02752539904115274
PF00119	ATP synthase A chain	274.802	0.027480199042727284
PF02913	FAD linked oxidases, C-terminal domain	274.657	0.027465699043232386
PF13932	GidA associated domain	274.509	0.02745089904374795
PF13188	PAS domain	274.496	0.027449599043793228
PF13380	CoA binding domain	274.112	0.027411199045130896
PF05690	Thiazole biosynthesis protein ThiG	274.098	0.027409799045179664
PF08666	SAF domain	273.563	0.027356299047043335
PF05157	Type II secretion system (T2SS), protein E, N-terminal domain	273.443	0.027344299047461357
PF04751	Protein of unknown function (DUF615)	273.437	0.02734369904748226
PF02569	Pantoate-beta-alanine ligase	273.265	0.027326499048081418
PF00303	Thymidylate synthase	272.673	0.02726729905014365
PF11504	Colicin Ia	272.63	0.027262999050293443
PF04389	Peptidase family M28	272.582	0.02725819905046065
PF06476	Protein of unknown function (DUF1090)	272.414	0.027241399051045875
PF02696	Uncharacterized ACR, YdiU/UPF0061 family	271.753	0.02717529905334847
PF03755	YicC-like family, N-terminal region	271.681	0.02716809905359928
PF07944	Beta-L-arabinofuranosidase, GH127	271.622	0.027162199053804813
PF02631	RecX family	271.048	0.027104799055804336
PF06717	Protein of unknown function (DUF1202)	270.019	0.02700189905938886
PF02733	Dak1 domain	270.007	0.02700069905943066
PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	269.944	0.026994399059650124
PF07927	HicA toxin of bacterial toxin-antitoxin,	269.355	0.026935499061701906
PF00909	Ammonium Transporter Family	269.256	0.02692559906204677
PF04219	Protein of unknown function, DUF	268.598	0.026859799064338913
PF02542	YgbB family	268.554	0.026855399064492188
PF04076	Bacterial OB fold (BOF) protein	268.196	0.026819599065739285
PF08544	GHMP kinases C terminal	267.964	0.026796399066547454
PF03120	NAD-dependent DNA ligase OB-fold domain	267.731	0.026773099067359106
PF04285	Protein of unknown function (DUF444)	267.529	0.026752899068062774
PF00140	Sigma-70 factor, region 1.2	267.347	0.02673469906869677
PF01584	CheW-like domain	267.26	0.026725999068999834
PF01137	RNA 3'-terminal phosphate cyclase	266.509	0.026650899071615945
PF02861	Clp amino terminal domain, pathogenicity island component	265.946	0.02659459907357716
PF00398	Ribosomal RNA adenine dimethylase	265.718	0.026571799074371395
PF05930	Prophage CP4-57 regulatory protein (AlpA)	265.599	0.026559899074785925
PF03441	FAD binding domain of DNA photolyase	265.425	0.026542499075392058
PF07732	Multicopper oxidase	265.261	0.026526099075963355
PF03109	ABC1 family	265.225	0.026522499076088762
PF00251	Glycosyl hydrolases family 32 N-terminal domain	265.133	0.02651329907640924
PF00574	Clp protease	264.944	0.026494399077067625
PF02673	Bacitracin resistance protein BacA	264.883	0.026488299077280113
PF07308	Protein of unknown function (DUF1456)	264.875	0.026487499077307984
PF05929	Phage capsid scaffolding protein (GPO) serine peptidase	264.829	0.026482899077468224
PF10887	Protein of unknown function (DUF2686)	264.727	0.02647269907782354
PF06303	MatP N-terminal domain	264.713	0.026471299077872313
PF09500	Putative thioesterase (yiiD_Cterm)	264.292	0.026429199079338862
PF08501	Shikimate dehydrogenase substrate binding domain	264.142	0.02641419907986139
PF04715	Anthranilate synthase component I, N terminal region	264.023	0.026402299080275925
PF02955	Prokaryotic glutathione synthetase, ATP-grasp domain	263.652	0.026365199081568303
PF16967	E-set like domain	263.486	0.026348599082146568
PF05525	Branched-chain amino acid transport protein	263.475	0.026347499082184887
PF03352	Methyladenine glycosylase	263.434	0.026343399082327707
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	263.272	0.026327199082892036
PF00984	UDP-glucose/GDP-mannose dehydrogenase family, central domain	263.151	0.02631509908331354
PF07517	SecA DEAD-like domain	262.926	0.026292599084097323
PF12832	MFS_1 like family	262.79	0.026278999084571084
PF13180	PDZ domain	262.752	0.026275199084703455
PF01566	Natural resistance-associated macrophage protein	262.695	0.026269499084902014
PF00708	Acylphosphatase	262.661	0.026266099085020454
PF01795	MraW methylase family	262.606	0.02626059908521204
PF01904	Protein of unknown function DUF72	262.496	0.026249599085595227
PF01406	tRNA synthetases class I (C) catalytic domain	262.461	0.026246099085717154
PF13409	Glutathione S-transferase, N-terminal domain	262.401	0.026240099085926165
PF07703	Alpha-2-macroglobulin bait region domain	262.348	0.02623479908611079
PF06251	Capsule biosynthesis GfcC	262.141	0.026214099086831873
PF11398	Protein of unknown function (DUF2813)	262.105	0.02621049908695728
PF07719	Tetratricopeptide repeat	262.046	0.026204599087162807
PF02503	Polyphosphate kinase middle domain	262.041	0.02620409908718022
PF02405	Permease MlaE	261.578	0.026157799088793083
PF01725	Ham1 family	261.493	0.02614929908908918
PF01885	RNA 2'-phosphotransferase, Tpt1 / KptA family	261.415	0.026141499089360892
PF01746	tRNA (Guanine-1)-methyltransferase	261.398	0.026139799089420112
PF13360	PQQ-like domain	261.295	0.026129499089778914
PF02540	NAD synthase	260.65	0.026064999092025767
PF12633	Adenylate cyclase NT domain	260.632	0.02606319909208847
PF11393	Type-IV b secretion system, inner-membrane complex component	260.528	0.026052799092450757
PF02806	Alpha amylase, C-terminal all-beta domain	260.295	0.026029499093262416
PF03958	Bacterial type II/III secretion system short domain	259.924	0.02599239909455479
PF06050	2-hydroxyglutaryl-CoA dehydratase, D-component	259.576	0.025957599095767052
PF00075	RNase H	259.434	0.02594339909626171
PF11663	Toxin with endonuclease activity, of toxin-antitoxin system	259.424	0.025942399096296538
PF00562	RNA polymerase Rpb2, domain 6	258.687	0.02586869909886388
PF02911	Formyl transferase, C-terminal domain	258.478	0.025847799099591933
PF03123	CAT RNA binding domain	258.438	0.025843799099731272
PF01694	Rhomboid family	258.37	0.02583699909996815
PF09526	Probable metal-binding protein (DUF2387)	258.261	0.025826099100347857
PF04539	Sigma-70 region 3	257.937	0.025793699101476504
PF00376	MerR family regulatory protein	257.689	0.025768899102340412
PF01491	Frataxin-like domain	257.445	0.025744499103190384
PF05981	CreA protein	257.351	0.025735099103517834
PF02599	Global regulator protein family	256.965	0.025696499104862467
PF09829	Uncharacterized protein conserved in bacteria (DUF2057)	256.963	0.025696299104869435
PF03562	MltA specific insert domain	256.869	0.025686899105196885
PF10941	Protein of unknown function DUF2620	256.827	0.02568269910534319
PF13116	Protein of unknown function	256.503	0.025650299106471843
PF06005	Cell division protein ZapB	256.355	0.025635499106987404
PF01808	AICARFT/IMPCHase bienzyme	256.267	0.025626699107293947
PF01475	Ferric uptake regulator family	256.09	0.025608999107910528
PF03881	Fructosamine kinase	256.001	0.02560009910822056
PF11842	Domain of unknown function (DUF3362)	255.97	0.025596999108328546
PF02113	D-Ala-D-Ala carboxypeptidase 3 (S13) family	255.958	0.02559579910837035
PF09381	Outer membrane protein G (OmpG)	255.832	0.02558319910880927
PF00056	lactate/malate dehydrogenase, NAD binding domain	255.719	0.02557189910920291
PF01259	SAICAR synthetase	255.572	0.025557199109714983
PF02617	ATP-dependent Clp protease adaptor protein ClpS	255.39	0.025538999110348976
PF04320	Protein with unknown function (DUF469)	255.316	0.02553159911060676
PF01219	Prokaryotic diacylglycerol kinase	255.248	0.025524799110843637
PF04655	Aminoglycoside/hydroxyurea antibiotic resistance kinase	255.103	0.025510299111348746
PF04962	KduI/IolB family	254.968	0.025496799111819016
PF02843	Phosphoribosylglycinamide synthetase, C domain	254.863	0.025486299112184786
PF04222	Protein of unknown function (DUF416)	254.832	0.02548319911229277
PF02810	SEC-C motif	254.069	0.02540689911495068
PF03972	MmgE/PrpD family	253.774	0.025377399115978316
PF03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	253.491	0.025349099116964147
PF05016	ParE toxin of type II toxin-antitoxin system, parDE	253.449	0.025344899117110454
PF01409	tRNA synthetases class II core domain (F)	253.384	0.025338399117336877
PF01729	Quinolinate phosphoribosyl transferase, C-terminal domain	253.284	0.025328399117685228
PF06853	Protein of unknown function (DUF1249)	253.037	0.02530369911854566
PF02601	Exonuclease VII, large subunit	252.268	0.025226799121224462
PF07063	Domain of unknown function (DUF1338)	251.851	0.025185099122677083
PF02777	Iron/manganese superoxide dismutases, C-terminal domain	251.711	0.025171099123164776
PF12793	Sugar transport-related sRNA regulator N-term	251.493	0.025149299123924176
PF07450	Formate hydrogenlyase maturation protein HycH	251.438	0.02514379912411577
PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	251.357	0.025135699124397937
PF08348	YheO-like PAS domain	250.799	0.025079899126341725
PF01938	TRAM domain	250.795	0.025079499126355657
PF04345	Chorismate lyase	250.472	0.025047199127480834
PF10799	Biofilm formation protein (YliH/bssR)	250.41	0.025040999127696806
PF13406	Transglycosylase SLT domain	250.286	0.025028599128128763
PF00365	Phosphofructokinase	250.232	0.025023199128316874
PF07356	Protein of unknown function (DUF1481)	250.224	0.025022399128344742
PF02272	DHHA1 domain	250.044	0.02500439912897177
PF08032	RNA 2'-O ribose methyltransferase substrate binding	249.821	0.024982099129748588
PF06223	Minor tail protein T	249.549	0.024954899130696102
PF01316	Arginine repressor, DNA binding domain	248.774	0.024877399133395817
PF01556	DnaJ C terminal domain	248.553	0.02485529913416567
PF14220	Domain of unknown function (DUF4329)	247.65	0.02476499913731127
PF02622	Uncharacterized ACR, COG1678	247.639	0.02476389913734959
PF01541	GIY-YIG catalytic domain	247.606	0.024760599137464544
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	247.447	0.024744699138018418
PF06277	Ethanolamine utilisation protein EutA	247.084	0.02470839913928293
PF10685	Stress-induced bacterial acidophilic repeat motif	246.344	0.02463439914186072
PF12399	Branched-chain amino acid ATP-binding cassette transporter	246.293	0.024629299142038378
PF12724	Flavodoxin domain	245.613	0.024561299144407158
PF13593	SBF-like CPA transporter family (DUF4137)	245.571	0.024557099144553462
PF16358	RcsF lipoprotein	245.555	0.024555499144609198
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	245.058	0.0245057991463405
PF01112	Asparaginase	244.855	0.02448549914704765
PF04413	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)	244.837	0.024483699147110353
PF08242	Methyltransferase domain	244.663	0.024466299147716485
PF00916	Sulfate permease family	244.624	0.024462399147852337
PF02863	Arginine repressor, C-terminal domain	244.609	0.024460899147904596
PF04307	LexA-binding, inner membrane-associated putative hydrolase	244.554	0.024455399148096184
PF04223	Citrate lyase, alpha subunit (CitF)	244.445	0.024444499148475886
PF04363	Protein of unknown function (DUF496)	244.238	0.02442379914919697
PF01323	DSBA-like thioredoxin domain	244.04	0.024403999149886703
PF02548	Ketopantoate hydroxymethyltransferase	243.974	0.02439739915011661
PF00444	Ribosomal protein L36	243.923	0.024392299150294273
PF01396	Topoisomerase DNA binding C4 zinc finger	243.725	0.024372499150984005
PF01314	Aldehyde ferredoxin oxidoreductase, domains 2 & 3	243.456	0.024345599151921065
PF13599	Pentapeptide repeats (9 copies)	243.333	0.024333299152349535
PF04606	Ogr/Delta-like zinc finger	243.271	0.02432709915256551
PF01062	Bestrophin, RFP-TM, chloride channel	243.057	0.024305699153310982
PF02416	mttA/Hcf106 family	243.019	0.024301899153443357
PF04552	Sigma-54, DNA binding domain	242.904	0.02429039915384396
PF03692	Putative zinc- or iron-chelating domain	242.716	0.024271599154498856
PF02366	Dolichyl-phosphate-mannose-protein mannosyltransferase	242.646	0.0242645991547427
PF03788	LrgA family	242.497	0.024249699155261744
PF03193	RsgA GTPase	242.472	0.02424719915534883
PF00982	Glycosyltransferase family 20	242.415	0.02424149915554739
PF08719	Domain of unknown function (DUF1768)	242.395	0.024239499155617062
PF13662	Toprim domain	242.312	0.02423119915590619
PF12320	Type 5 capsule protein repressor C-terminal domain	242.139	0.024213899156508838
PF07916	TraG-like protein, N-terminal region	242.094	0.024209399156665593
PF05861	Bacterial phosphonate metabolism protein (PhnI)	242.048	0.024204799156825833
PF04445	Putative SAM-dependent methyltransferase	242.022	0.024202199156916404
PF06674	Protein of unknown function (DUF1176)	241.911	0.024191099157303074
PF01022	Bacterial regulatory protein, arsR family	241.741	0.02417409915789527
PF09997	Predicted membrane protein (DUF2238)	241.724	0.024172399157954487
PF00633	Helix-hairpin-helix motif	241.466	0.02414659915885323
PF01642	Methylmalonyl-CoA mutase	241.442	0.024144199158936834
PF00265	Thymidine kinase	241.392	0.02413919915911101
PF14689	Sensor_kinase_SpoOB-type, alpha-helical domain	241.144	0.024114399159974917
PF04748	Divergent polysaccharide deacetylase	240.854	0.024085399160985135
PF08323	Starch synthase catalytic domain	240.732	0.024073199161410118
PF17113	Regulatory signalling modulator protein AmpE	240.632	0.024063199161758468
PF10576	Iron-sulfur binding domain of endonuclease III	240.537	0.024053699162089402
PF15976	CS1-pili formation C-terminal	240.453	0.024045299162382017
PF12821	Threonine/Serine exporter, ThrE	240.221	0.02402209916319019
PF00986	DNA gyrase B subunit, carboxyl terminus	239.951	0.023995099164130732
PF02527	rRNA small subunit methyltransferase G	239.917	0.02399169916424917
PF00919	Uncharacterized protein family UPF0004	239.873	0.023987299164402447
PF06672	Protein of unknown function (DUF1175)	239.683	0.02396829916506431
PF06940	Domain of unknown function (DUF1287)	239.643	0.02396429916520365
PF01863	Protein of unknown function DUF45	239.549	0.0239548991655311
PF06738	Putative threonine/serine exporter	239.391	0.023939099166081494
PF10697	Protein of unknown function (DUF2502)	239.3	0.023929999166398493
PF09482	Bacterial type III secretion apparatus protein (OrgA_MxiK)	239.29	0.023928999166433325
PF11392	Protein of unknown function (DUF2877)	239.224	0.02392239916666324
PF05866	Endodeoxyribonuclease RusA	238.903	0.02389029916778144
PF13336	Acetyl-CoA hydrolase/transferase C-terminal domain	238.887	0.023888699167837178
PF01526	Tn3 transposase DDE domain	238.742	0.023874199168342283
PF07119	Protein of unknown function (DUF1375)	238.601	0.023860099168833457
PF00137	ATP synthase subunit C	238.479	0.023847899169258446
PF01238	Phosphomannose isomerase type I	238.366	0.02383659916965208
PF07238	PilZ domain	238.339	0.023833899169746132
PF06122	Conjugative relaxosome accessory transposon protein	238.322	0.023832199169805352
PF00797	N-acetyltransferase	237.998	0.023799799170934006
PF03840	Preprotein translocase SecG subunit	237.881	0.023788099171341576
PF07302	AroM protein	237.83	0.023782999171519235
PF00902	Sec-independent protein translocase protein (TatC)	237.504	0.023750399172654854
PF03922	OmpW family	237.124	0.023712399173978587
PF05661	Protein of unknown function (DUF808)	236.829	0.02368289917500622
PF10953	Protein of unknown function (DUF2754)	236.752	0.023675199175274452
PF03949	Malic enzyme, NAD binding domain	236.57	0.023656999175908446
PF01509	TruB family pseudouridylate synthase (N terminal domain)	236.286	0.02362859917689776
PF11798	IMS family HHH motif	236.212	0.02362119917715554
PF03937	Flavinator of succinate dehydrogenase	236.141	0.023614099177402866
